locus_tag	ftype	length_bp	gene	EC_number	COG	product
AGBMBALL_00867	CDS	519				hypothetical protein
AGBMBALL_00868	CDS	1131			COG4129	putative protein
AGBMBALL_00869	CDS	528				hypothetical protein
AGBMBALL_00870	CDS	840		1.1.1.52		3-alpha-hydroxycholanate dehydrogenase (NAD(+))
AGBMBALL_00871	CDS	633				hypothetical protein
AGBMBALL_00872	CDS	882	morA	1.1.1.218		Morphine 6-dehydrogenase
AGBMBALL_00873	CDS	741				hypothetical protein
AGBMBALL_00874	CDS	900				hypothetical protein
AGBMBALL_00875	CDS	1140	ceo	1.5.1.24		N(5)-(carboxyethyl)ornithine synthase
AGBMBALL_00876	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
AGBMBALL_00877	CDS	1743	dan	3.5.1.81		D-aminoacylase
AGBMBALL_00878	CDS	1377	proP_2			Proline/betaine transporter
AGBMBALL_00879	CDS	855	dauR		COG2964	Transcriptional regulator DauR
AGBMBALL_00880	CDS	1092				hypothetical protein
AGBMBALL_00881	CDS	1245		4.1.2.42		D-threonine aldolase
AGBMBALL_00882	CDS	663	mtcA2	4.2.1.1	COG0288	Carbonic anhydrase 2
AGBMBALL_00883	CDS	2334	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
AGBMBALL_00884	CDS	282				hypothetical protein
AGBMBALL_00885	CDS	1308				hypothetical protein
AGBMBALL_00886	CDS	588	tetR			Tetracycline repressor protein class D
AGBMBALL_00887	CDS	666	bioY		COG1268	Biotin transporter BioY
AGBMBALL_00888	CDS	1182	yhfT	6.2.1.-	COG0318	putative acyl--CoA ligase YhfT
AGBMBALL_00889	CDS	1128	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
AGBMBALL_00890	CDS	687	bioM	3.6.3.-	COG1122	Biotin transport ATP-binding protein BioM
AGBMBALL_00891	CDS	597	bioN		COG0619	Energy-coupling factor transporter transmembrane protein BioN
AGBMBALL_00892	CDS	432				hypothetical protein
AGBMBALL_00893	CDS	522				hypothetical protein
AGBMBALL_00894	CDS	1530				hypothetical protein
AGBMBALL_00895	CDS	1599	pepD_1	3.4.-.-	COG4690	Dipeptidase
AGBMBALL_00896	CDS	1251	ydhP		COG2814	Inner membrane transport protein YdhP
AGBMBALL_00897	CDS	318				hypothetical protein
AGBMBALL_00898	CDS	480				hypothetical protein
AGBMBALL_00899	CDS	1176	ppsC_1	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC
AGBMBALL_00900	CDS	1032		5.1.1.8	COG3938	Protein
AGBMBALL_00901	CDS	378				hypothetical protein
AGBMBALL_00902	CDS	765	ucpA_2	1.-.-.-		Oxidoreductase UcpA
AGBMBALL_00903	CDS	2106				hypothetical protein
AGBMBALL_00904	CDS	213				hypothetical protein
AGBMBALL_00905	CDS	645				hypothetical protein
AGBMBALL_00906	CDS	792				hypothetical protein
AGBMBALL_00907	CDS	1044				hypothetical protein
AGBMBALL_00908	CDS	1407		3.2.1.-		Glycosyl hydrolase family 109 protein 1
AGBMBALL_00909	CDS	936	rbsK/rbiA			Bifunctional ribokinase/ribose-5-phosphate isomerase A
AGBMBALL_00910	CDS	465				hypothetical protein
AGBMBALL_00911	CDS	597				hypothetical protein
AGBMBALL_00912	CDS	672				hypothetical protein
AGBMBALL_00913	CDS	1413				hypothetical protein
AGBMBALL_00914	CDS	2076	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
AGBMBALL_00915	CDS	477	guaD	3.5.4.3	COG0590	Guanine deaminase
AGBMBALL_00916	CDS	1905	pbp		COG0768	Beta-lactam-inducible penicillin-binding protein
AGBMBALL_00917	CDS	912	rbsK_2	2.7.1.15	COG0524	Ribokinase
AGBMBALL_00918	CDS	519	gpx1_1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
AGBMBALL_00919	CDS	1131	qmcA		COG0330	Protein QmcA
AGBMBALL_00920	CDS	1473		3.1.6.1	COG3119	Arylsulfatase
AGBMBALL_00921	CDS	1128				hypothetical protein
AGBMBALL_00922	CDS	519				hypothetical protein
AGBMBALL_00923	CDS	2700				hypothetical protein
AGBMBALL_00924	CDS	3279	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
AGBMBALL_00925	CDS	657	coaA_1	2.7.1.33	COG1072	Pantothenate kinase
AGBMBALL_00926	CDS	3588	bga_2	3.2.1.23		Beta-galactosidase
AGBMBALL_00927	CDS	498				hypothetical protein
AGBMBALL_00928	CDS	885	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
AGBMBALL_00929	CDS	1053	purR_2		COG1609	HTH-type transcriptional repressor PurR
AGBMBALL_00930	CDS	1650				hypothetical protein
AGBMBALL_00931	CDS	1131				hypothetical protein
AGBMBALL_00932	CDS	1311			COG1653	putative ABC transporter-binding protein
AGBMBALL_00933	CDS	852	lacF_6			Lactose transport system permease protein LacF
AGBMBALL_00934	CDS	864	araQ_9		COG0395	L-arabinose transport system permease protein AraQ
AGBMBALL_00935	CDS	1395	malX_1		COG2182	Maltose/maltodextrin-binding protein
AGBMBALL_00936	CDS	738				hypothetical protein
AGBMBALL_00937	CDS	945				hypothetical protein
AGBMBALL_00938	CDS	750				hypothetical protein
AGBMBALL_00939	CDS	1107	gci	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
AGBMBALL_00940	CDS	858				hypothetical protein
AGBMBALL_00941	CDS	1320				hypothetical protein
AGBMBALL_00942	CDS	576	sutR		COG1396	HTH-type transcriptional regulator SutR
AGBMBALL_00943	CDS	1314				hypothetical protein
AGBMBALL_00944	CDS	1836	nagZ_2	3.2.1.52	COG1472	Beta-hexosaminidase
AGBMBALL_00945	CDS	1386				hypothetical protein
AGBMBALL_00946	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
AGBMBALL_00947	CDS	972	alsB		COG1879	D-allose-binding periplasmic protein
AGBMBALL_00948	CDS	1020	rbsC_1		COG1172	Ribose import permease protein RbsC
AGBMBALL_00949	CDS	1524	rbsA	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
AGBMBALL_00950	CDS	837	pkn1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
AGBMBALL_00951	CDS	642	acrR		COG1309	HTH-type transcriptional regulator AcrR
AGBMBALL_00952	CDS	1341				hypothetical protein
AGBMBALL_00953	CDS	939	mccF			Microcin C7 self-immunity protein MccF
AGBMBALL_00954	CDS	1296	pip_1	3.4.11.5		Proline iminopeptidase
AGBMBALL_00955	CDS	1059	ccpA_1		COG1609	Catabolite control protein A
AGBMBALL_00956	CDS	867	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
AGBMBALL_00957	CDS	924	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
AGBMBALL_00958	CDS	966	glkA_2	2.7.1.2		Glucokinase
AGBMBALL_00959	CDS	993	lacC_2	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
AGBMBALL_00960	CDS	855	fba_1	4.1.2.13		Fructose-bisphosphate aldolase
AGBMBALL_00961	CDS	741				hypothetical protein
AGBMBALL_00962	CDS	1416	liaS_2	2.7.13.3	COG4585	Sensor histidine kinase LiaS
AGBMBALL_00963	CDS	864	nreC_1		COG2197	Oxygen regulatory protein NreC
AGBMBALL_00964	CDS	1569	emrY_1			putative multidrug resistance protein EmrY
AGBMBALL_00965	CDS	192				hypothetical protein
AGBMBALL_00966	CDS	1443				hypothetical protein
AGBMBALL_00967	CDS	1134	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
AGBMBALL_00968	CDS	1950	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
AGBMBALL_00969	CDS	1155	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
AGBMBALL_00970	CDS	207				hypothetical protein
AGBMBALL_00971	CDS	705				hypothetical protein
AGBMBALL_00972	CDS	924	deoR_2		COG2390	Deoxyribonucleoside regulator
AGBMBALL_00973	CDS	738	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
AGBMBALL_00974	CDS	1398	ugpB_3		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
AGBMBALL_00975	CDS	942	araQ_10		COG0395	L-arabinose transport system permease protein AraQ
AGBMBALL_00976	CDS	960	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
AGBMBALL_00977	CDS	189				hypothetical protein
AGBMBALL_00978	CDS	459				hypothetical protein
AGBMBALL_00979	CDS	762	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AGBMBALL_00980	CDS	651				hypothetical protein
AGBMBALL_00981	CDS	339				hypothetical protein
AGBMBALL_00982	CDS	894	nlhH_2	3.1.1.1	COG0657	Carboxylesterase NlhH
AGBMBALL_00983	CDS	879				hypothetical protein
AGBMBALL_00984	CDS	177				hypothetical protein
AGBMBALL_00985	CDS	834	divJ	2.7.13.3		Histidine protein kinase DivJ
AGBMBALL_00986	CDS	747	regX3_1		COG0745	Sensory transduction protein regX3
AGBMBALL_00987	CDS	1425	glpT		COG2271	Glycerol-3-phosphate transporter
AGBMBALL_00988	CDS	1035			COG1840	putative protein
AGBMBALL_00989	CDS	1614				hypothetical protein
AGBMBALL_00990	CDS	1065	potA_1	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
AGBMBALL_00991	CDS	867	nhoA	2.3.1.118	COG2162	N-hydroxyarylamine O-acetyltransferase
AGBMBALL_00992	CDS	1782			COG1132	putative ABC transporter ATP-binding protein
AGBMBALL_00993	CDS	1761			COG1132	putative ABC transporter ATP-binding protein
AGBMBALL_00994	CDS	1002				hypothetical protein
AGBMBALL_00995	CDS	876	fecE_1		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
AGBMBALL_00996	CDS	1098	hmuU_2		COG0609	Hemin transport system permease protein HmuU
AGBMBALL_00997	CDS	1419		1.5.3.6		6-hydroxy-D-nicotine oxidase
AGBMBALL_00998	CDS	654				hypothetical protein
AGBMBALL_00999	CDS	543				hypothetical protein
AGBMBALL_01000	CDS	201				hypothetical protein
AGBMBALL_01001	CDS	309	ogt_1	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
AGBMBALL_01002	CDS	678				hypothetical protein
AGBMBALL_01003	CDS	1548	xylG_1	3.6.3.17	COG1129	Xylose import ATP-binding protein XylG
AGBMBALL_01004	CDS	1272	xylH_1		COG4214	Xylose transport system permease protein XylH
AGBMBALL_01005	CDS	1098	chvE_1		COG4213	Multiple sugar-binding periplasmic receptor ChvE
AGBMBALL_01006	CDS	1014	ccpA_2		COG1609	Catabolite control protein A
AGBMBALL_01007	CDS	1020	degA_1		COG1609	HTH-type transcriptional regulator DegA
AGBMBALL_01008	CDS	3261				hypothetical protein
AGBMBALL_01009	CDS	3933				hypothetical protein
AGBMBALL_01010	CDS	969				hypothetical protein
AGBMBALL_01011	CDS	3198				hypothetical protein
AGBMBALL_01012	CDS	1014		3.5.4.2	COG1816	Adenine deaminase
AGBMBALL_01013	CDS	1326	atsA_1	3.1.6.1	COG3119	Arylsulfatase
AGBMBALL_01014	CDS	363	ycjP_4		COG0395	Inner membrane ABC transporter permease protein YcjP
AGBMBALL_01015	CDS	1293	xyoA	1.1.3.41	COG0277	putative xylitol oxidase
AGBMBALL_01016	CDS	1413	agaA	3.2.1.22		Alpha-galactosidase A
AGBMBALL_01017	CDS	843				hypothetical protein
AGBMBALL_01018	CDS	1293				hypothetical protein
AGBMBALL_01019	CDS	936	lacF_7			Lactose transport system permease protein LacF
AGBMBALL_01020	CDS	969	araQ_11		COG0395	L-arabinose transport system permease protein AraQ
AGBMBALL_01021	CDS	702				hypothetical protein
AGBMBALL_01022	CDS	882	iolO	5.1.3.-	COG1082	5-keto-L-gluconate epimerase
AGBMBALL_01023	CDS	1053	nlhH_3	3.1.1.1	COG0657	Carboxylesterase NlhH
AGBMBALL_01024	CDS	1338				hypothetical protein
AGBMBALL_01025	CDS	360	rhaM	5.1.3.32		L-rhamnose mutarotase
AGBMBALL_01026	CDS	1179	xylA_1	5.3.1.5		Xylose isomerase
AGBMBALL_01027	CDS	2058	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
AGBMBALL_01028	CDS	1626	rhaB	2.7.1.5		Rhamnulokinase
AGBMBALL_01029	CDS	1014	rbsR_1		COG1609	Ribose operon repressor
AGBMBALL_01030	CDS	1335	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
AGBMBALL_01031	CDS	1437	nanT			Sialic acid transporter NanT
AGBMBALL_01032	CDS	2289				hypothetical protein
AGBMBALL_01033	CDS	1305	yesO_3		COG1653	Putative ABC transporter substrate-binding protein YesO
AGBMBALL_01034	CDS	1821				hypothetical protein
AGBMBALL_01035	CDS	252				hypothetical protein
AGBMBALL_01036	CDS	1041	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
AGBMBALL_01037	CDS	1140	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
AGBMBALL_01038	CDS	918			COG1173	Putative peptide transport permease protein
AGBMBALL_01039	CDS	1101	dppB_1		COG0601	Dipeptide transport system permease protein DppB
AGBMBALL_01040	CDS	2796				hypothetical protein
AGBMBALL_01041	CDS	1200	ntdC	1.1.1.361	COG0673	Glucose-6-phosphate 3-dehydrogenase
AGBMBALL_01042	CDS	1356	yteT_2	1.-.-.-	COG0673	Putative oxidoreductase YteT
AGBMBALL_01043	CDS	924	araQ_12		COG0395	L-arabinose transport system permease protein AraQ
AGBMBALL_01044	CDS	939	lacF_8			Lactose transport system permease protein LacF
AGBMBALL_01045	CDS	1305	yesO_4		COG1653	Putative ABC transporter substrate-binding protein YesO
AGBMBALL_01046	CDS	1311	yesO_5		COG1653	Putative ABC transporter substrate-binding protein YesO
AGBMBALL_01047	CDS	1296	yesO_6		COG1653	Putative ABC transporter substrate-binding protein YesO
AGBMBALL_01048	CDS	2133				hypothetical protein
AGBMBALL_01049	CDS	1716				hypothetical protein
AGBMBALL_01050	CDS	1008	cobB_1	3.5.1.-	COG0846	NAD-dependent protein deacetylase
AGBMBALL_01051	CDS	1200	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
AGBMBALL_01052	CDS	927	thiG	2.8.1.10	COG2022	Thiazole synthase
AGBMBALL_01053	CDS	249				hypothetical protein
AGBMBALL_01054	CDS	1227	thiO	1.4.3.19	COG0665	Glycine oxidase
AGBMBALL_01055	CDS	837	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
AGBMBALL_01056	CDS	957				hypothetical protein
AGBMBALL_01057	CDS	771				hypothetical protein
AGBMBALL_01058	CDS	1860	ybgJ		COG2049	putative protein YbgJ
AGBMBALL_01059	CDS	492	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
AGBMBALL_01060	CDS	1488	naiP			Putative niacin/nicotinamide transporter NaiP
AGBMBALL_01061	CDS	471	derI2_1	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase 2
AGBMBALL_01062	CDS	1713	lerK_1	2.7.1.209	COG2376	L-erythrulose 1-kinase
AGBMBALL_01063	CDS	1380	csbX		COG0477	Alpha-ketoglutarate permease
AGBMBALL_01064	CDS	1014	rbsB		COG1879	Ribose import binding protein RbsB
AGBMBALL_01065	CDS	1221	rbsC_2		COG1172	Ribose import permease protein RbsC
AGBMBALL_01066	CDS	1542	xylG_2	3.6.3.17	COG1129	Xylose import ATP-binding protein XylG
AGBMBALL_01067	CDS	678				hypothetical protein
AGBMBALL_01068	CDS	1101	eltD	1.1.1.-	COG1063	Erythritol/L-threitol dehydrogenase
AGBMBALL_01069	CDS	948	sorC_2		COG2390	Sorbitol operon regulator
AGBMBALL_01070	CDS	1491	xylB_3	2.7.1.17	COG1070	Xylulose kinase
AGBMBALL_01071	CDS	852		3.1.1.99		6-deoxy-6-sulfogluconolactonase
AGBMBALL_01072	CDS	1566	putP_1		COG0591	High-affinity proline transporter PutP
AGBMBALL_01073	CDS	1545	glpK	2.7.1.30	COG0554	Glycerol kinase
AGBMBALL_01074	CDS	732	glpF		COG0580	putative glycerol uptake facilitator protein
AGBMBALL_01075	CDS	1845	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
AGBMBALL_01076	CDS	960	deoR_3		COG2390	Deoxyribonucleoside regulator
AGBMBALL_01077	CDS	333				hypothetical protein
AGBMBALL_01078	CDS	873	fdhD		COG1526	Sulfur carrier protein FdhD
AGBMBALL_01079	CDS	504				hypothetical protein
AGBMBALL_01080	CDS	516				putative protein
AGBMBALL_01081	CDS	951	yehZ		COG1732	Glycine betaine-binding protein YehZ
AGBMBALL_01082	CDS	672	opuCB		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
AGBMBALL_01083	CDS	651	yehY		COG1174	Glycine betaine uptake system permease protein YehY
AGBMBALL_01084	CDS	831	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
AGBMBALL_01085	CDS	867	glnP_2		COG0765	putative glutamine ABC transporter permease protein GlnP
AGBMBALL_01086	CDS	705	yecS_1		COG0765	L-cystine transport system permease protein YecS
AGBMBALL_01087	CDS	969	peb1A		COG0834	Major cell-binding factor
AGBMBALL_01088	CDS	810	glnQ_2			Glutamine transport ATP-binding protein GlnQ
AGBMBALL_01089	CDS	801	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
AGBMBALL_01090	CDS	111				hypothetical protein
AGBMBALL_01091	CDS	612				hypothetical protein
AGBMBALL_01092	CDS	1173	dapC	2.6.1.17		putative N-succinyldiaminopimelate aminotransferase DapC
AGBMBALL_01093	CDS	858				hypothetical protein
AGBMBALL_01094	CDS	2211	fadB			Fatty acid oxidation complex subunit alpha
AGBMBALL_01095	CDS	858				hypothetical protein
AGBMBALL_01096	CDS	408				hypothetical protein
AGBMBALL_01097	CDS	483				hypothetical protein
AGBMBALL_01098	CDS	756	mshD_5	2.3.1.189		Mycothiol acetyltransferase
AGBMBALL_01099	CDS	465				hypothetical protein
AGBMBALL_01100	CDS	1209	cysK	2.5.1.47		Cysteine synthase
AGBMBALL_01101	CDS	339				hypothetical protein
AGBMBALL_01102	CDS	810				hypothetical protein
AGBMBALL_01103	CDS	393				hypothetical protein
AGBMBALL_01104	CDS	1272	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AGBMBALL_01105	CDS	1218	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
AGBMBALL_01106	CDS	846	cmpB		COG0600	Bicarbonate transport system permease protein CmpB
AGBMBALL_01107	CDS	1158	cmpC	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
AGBMBALL_01108	CDS	708	cysA_1	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
AGBMBALL_01109	CDS	1167				hypothetical protein
AGBMBALL_01110	CDS	558				hypothetical protein
AGBMBALL_01111	CDS	525				hypothetical protein
AGBMBALL_01112	CDS	1149		4.2.1.156	COG4948	L-talarate/galactarate dehydratase
AGBMBALL_01113	CDS	1479	gudD	4.2.1.40	COG4948	Glucarate dehydratase
AGBMBALL_01114	CDS	885	garR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
AGBMBALL_01115	CDS	1362	gntT		COG2610	High-affinity gluconate transporter
AGBMBALL_01116	CDS	885	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
AGBMBALL_01117	CDS	789	iclR_1		COG1414	Transcriptional repressor IclR
AGBMBALL_01118	CDS	297				hypothetical protein
AGBMBALL_01119	CDS	684	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
AGBMBALL_01120	CDS	711	btuD	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
AGBMBALL_01121	CDS	540				hypothetical protein
AGBMBALL_01122	CDS	1098				hypothetical protein
AGBMBALL_01123	CDS	1233			COG4962	Putative conjugal transfer protein
AGBMBALL_01124	CDS	1143				putative protein
AGBMBALL_01125	CDS	1257				hypothetical protein
AGBMBALL_01126	CDS	801	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
AGBMBALL_01127	CDS	846	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AGBMBALL_01128	CDS	600	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
AGBMBALL_01129	CDS	924			COG2321	putative protein
AGBMBALL_01130	CDS	780	yqjA		COG0586	Inner membrane protein YqjA
AGBMBALL_01131	CDS	747	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
AGBMBALL_01132	CDS	1026	fba_2	4.1.2.13		Fructose-bisphosphate aldolase
AGBMBALL_01133	CDS	372				hypothetical protein
AGBMBALL_01134	CDS	321				hypothetical protein
AGBMBALL_01135	CDS	1293			COG4129	putative protein
AGBMBALL_01136	CDS	444				hypothetical protein
AGBMBALL_01137	CDS	1122	gcvT_1	2.1.2.10		Aminomethyltransferase
AGBMBALL_01138	CDS	651				hypothetical protein
AGBMBALL_01139	CDS	102				hypothetical protein
AGBMBALL_01140	CDS	750				hypothetical protein
AGBMBALL_01141	CDS	993	mshD_6	2.3.1.189	COG0456	Mycothiol acetyltransferase
AGBMBALL_01142	CDS	945	mutT1	3.6.1.55	COG0406	putative 8-oxo-dGTP diphosphatase 1
AGBMBALL_01143	CDS	864				hypothetical protein
AGBMBALL_01144	CDS	1131	pstS2		COG0226	Phosphate-binding protein PstS 2
AGBMBALL_01145	CDS	1014	pstC2		COG0573	Phosphate transport system permease protein PstC 2
AGBMBALL_01146	CDS	1164	pstA1		COG0581	Phosphate transport system permease protein PstA 1
AGBMBALL_01147	CDS	786	pstB1	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 1
AGBMBALL_01148	CDS	954			COG1136	putative ABC transporter ATP-binding protein
AGBMBALL_01149	CDS	1350				hypothetical protein
AGBMBALL_01150	CDS	327		2.8.1.-	COG0607	Sulfurtransferase
AGBMBALL_01151	CDS	762				hypothetical protein
AGBMBALL_01152	CDS	726		1.-.-.-		putative oxidoreductase
AGBMBALL_01153	CDS	678		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
AGBMBALL_01154	CDS	405	ricR		COG1937	Copper-sensing transcriptional repressor RicR
AGBMBALL_01155	CDS	1440	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
AGBMBALL_01156	CDS	399				hypothetical protein
AGBMBALL_01157	CDS	1125	pat	2.6.1.-	COG0079	Putative phenylalanine aminotransferase
AGBMBALL_01158	CDS	294				hypothetical protein
AGBMBALL_01159	CDS	1323	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
AGBMBALL_01160	CDS	1329	sauU_1			putative sulfoacetate transporter SauU
AGBMBALL_01161	CDS	1293		3.2.1.-		Glycosyl hydrolase family 109 protein 1
AGBMBALL_01162	CDS	1209				hypothetical protein
AGBMBALL_01163	CDS	222				hypothetical protein
AGBMBALL_01164	CDS	1575	nagZ_3	3.2.1.52	COG1472	Beta-hexosaminidase
AGBMBALL_01165	CDS	1233	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
AGBMBALL_01166	CDS	1140	bkdA	1.2.4.4	COG1071	3-methyl-2-oxobutanoate dehydrogenase subunit alpha
AGBMBALL_01167	CDS	993	bkdB	1.2.4.4	COG0022	3-methyl-2-oxobutanoate dehydrogenase subunit beta
AGBMBALL_01168	CDS	1554	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
AGBMBALL_01169	CDS	558	crcB_1			Putative fluoride ion transporter CrcB
AGBMBALL_01170	CDS	414	crcB_2			Putative fluoride ion transporter CrcB
AGBMBALL_01171	CDS	1929				hypothetical protein
AGBMBALL_01172	CDS	1428	pamO	1.14.13.92	COG2072	Phenylacetone monooxygenase
AGBMBALL_01173	CDS	885				hypothetical protein
AGBMBALL_01174	CDS	990	murK_2	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
AGBMBALL_01175	CDS	978	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
AGBMBALL_01176	CDS	1704	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
AGBMBALL_01177	CDS	1299	mgl_2	4.4.1.11	COG0626	L-methionine gamma-lyase
AGBMBALL_01178	CDS	711	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
AGBMBALL_01179	CDS	699	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
AGBMBALL_01180	CDS	1941	dipZ		COG0785	Protein DipZ
AGBMBALL_01181	CDS	2526	hppA	3.6.1.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
AGBMBALL_01182	CDS	576	slmA			Nucleoid occlusion factor SlmA
AGBMBALL_01183	tRNA	72				tRNA-Gly(ccc)
AGBMBALL_01184	CDS	633	dcd	3.5.4.13	COG0717	dCTP deaminase
AGBMBALL_01185	CDS	828				hypothetical protein
AGBMBALL_01186	CDS	1392				hypothetical protein
AGBMBALL_01187	CDS	2934	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
AGBMBALL_01188	CDS	657	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
AGBMBALL_01189	CDS	1563	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
AGBMBALL_01190	CDS	537				hypothetical protein
AGBMBALL_01191	CDS	678				hypothetical protein
AGBMBALL_01192	CDS	606	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
AGBMBALL_01193	CDS	1686	fhs	6.3.4.3		Formate--tetrahydrofolate ligase
AGBMBALL_01194	CDS	1167				hypothetical protein
AGBMBALL_01195	CDS	522				hypothetical protein
AGBMBALL_01196	CDS	1050	galK_3	2.7.1.6		Galactokinase
AGBMBALL_01197	CDS	969	thrB_1	2.7.1.39		Homoserine kinase
AGBMBALL_01198	CDS	1092		2.7.4.2		Phosphomevalonate kinase
AGBMBALL_01199	CDS	1134	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
AGBMBALL_01200	CDS	1053				hypothetical protein
AGBMBALL_01201	CDS	1161	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
AGBMBALL_01202	CDS	363				hypothetical protein
AGBMBALL_01203	CDS	1143				hypothetical protein
AGBMBALL_01204	CDS	606				hypothetical protein
AGBMBALL_01205	tRNA	74				tRNA-Phe(gaa)
AGBMBALL_01206	CDS	1023	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
AGBMBALL_01207	tRNA	76				tRNA-Asp(gtc)
AGBMBALL_01208	tRNA	74				tRNA-Glu(ttc)
AGBMBALL_01209	CDS	450				hypothetical protein
AGBMBALL_01210	CDS	687	liaR_1		COG2197	Transcriptional regulatory protein LiaR
AGBMBALL_01211	CDS	1119	liaS_3	2.7.13.3	COG4585	Sensor histidine kinase LiaS
AGBMBALL_01212	CDS	984	nosF_1		COG1131	putative ABC transporter ATP-binding protein NosF
AGBMBALL_01213	CDS	735				hypothetical protein
AGBMBALL_01214	CDS	1632	caeA	3.1.1.-		Carboxylesterase A
AGBMBALL_01215	tRNA	75				tRNA-Thr(cgt)
AGBMBALL_01216	CDS	207				hypothetical protein
AGBMBALL_01217	CDS	345				hypothetical protein
AGBMBALL_01218	CDS	351				hypothetical protein
AGBMBALL_01219	CDS	312				hypothetical protein
AGBMBALL_01220	CDS	456	higA1		COG1396	Antitoxin HigA1
AGBMBALL_01221	CDS	255				hypothetical protein
AGBMBALL_01222	CDS	300				hypothetical protein
