locus_tag	ftype	length_bp	gene	EC_number	COG	product
HAJKDPKL_00714	CDS	555	aroK	2.7.1.71	COG0703	Shikimate kinase
HAJKDPKL_00715	CDS	1251	aroC	4.2.3.5	COG0082	Chorismate synthase
HAJKDPKL_00716	CDS	780				hypothetical protein
HAJKDPKL_00717	CDS	831	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
HAJKDPKL_00718	CDS	1536	rpsA		COG0539	30S ribosomal protein S1
HAJKDPKL_00719	CDS	2691	polA_2	2.7.7.7	COG0258	DNA polymerase I
HAJKDPKL_00720	CDS	456	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
HAJKDPKL_00721	CDS	1365				hypothetical protein
HAJKDPKL_00722	CDS	651	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
HAJKDPKL_00723	tRNA	84				tRNA-Leu(caa)
HAJKDPKL_00724	CDS	441				hypothetical protein
HAJKDPKL_00725	CDS	477				hypothetical protein
HAJKDPKL_00726	CDS	138				hypothetical protein
HAJKDPKL_00727	CDS	453				hypothetical protein
HAJKDPKL_00728	CDS	591	hin_1		COG1961	DNA-invertase hin
HAJKDPKL_00729	CDS	951				hypothetical protein
HAJKDPKL_00730	CDS	465	ytrA_1		COG1725	HTH-type transcriptional repressor YtrA
HAJKDPKL_00731	CDS	324				hypothetical protein
HAJKDPKL_00732	CDS	1434				hypothetical protein
HAJKDPKL_00733	CDS	399				hypothetical protein
HAJKDPKL_00734	CDS	966	yxlF_2	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
HAJKDPKL_00735	CDS	789				hypothetical protein
HAJKDPKL_00736	CDS	1164	desK_1	2.7.13.3	COG4585	Sensor histidine kinase DesK
HAJKDPKL_00737	CDS	657	liaR_4		COG2197	Transcriptional regulatory protein LiaR
HAJKDPKL_00738	CDS	708	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
HAJKDPKL_00739	CDS	1329				hypothetical protein
HAJKDPKL_00740	CDS	426				hypothetical protein
HAJKDPKL_00741	CDS	687	nreC_1		COG2197	Oxygen regulatory protein NreC
HAJKDPKL_00742	CDS	1290	nreB_1	2.7.13.3		Oxygen sensor histidine kinase NreB
HAJKDPKL_00743	CDS	225				hypothetical protein
HAJKDPKL_00744	CDS	399				hypothetical protein
HAJKDPKL_00745	CDS	558				hypothetical protein
HAJKDPKL_00746	CDS	330				hypothetical protein
HAJKDPKL_00747	CDS	1815	tagE_2	2.4.1.52	COG0438	Poly(glycerol-phosphate) alpha-glucosyltransferase
HAJKDPKL_00748	CDS	879				hypothetical protein
HAJKDPKL_00749	CDS	1065				hypothetical protein
HAJKDPKL_00750	CDS	222				hypothetical protein
HAJKDPKL_00751	CDS	624	rcdA_1		COG3226	HTH-type transcriptional regulator RcdA
HAJKDPKL_00752	CDS	366	yjbR		COG2315	putative protein YjbR
HAJKDPKL_00753	CDS	1326	rarA		COG2256	Replication-associated recombination protein A
HAJKDPKL_00754	CDS	516		2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
HAJKDPKL_00755	CDS	918				hypothetical protein
HAJKDPKL_00756	CDS	1455				hypothetical protein
HAJKDPKL_00757	CDS	138				hypothetical protein
HAJKDPKL_00758	CDS	423				hypothetical protein
HAJKDPKL_00759	CDS	462				hypothetical protein
HAJKDPKL_00760	CDS	1701	xylB_2	2.7.1.17	COG1070	Xylulose kinase
HAJKDPKL_00761	CDS	663	menG_2	2.1.1.163		Demethylmenaquinone methyltransferase
HAJKDPKL_00762	CDS	1530				hypothetical protein
HAJKDPKL_00763	CDS	1704	malL_1	3.2.1.10	COG0366	Oligo-1,6-glucosidase
HAJKDPKL_00764	CDS	918	araQ_11		COG0395	L-arabinose transport system permease protein AraQ
HAJKDPKL_00765	CDS	939	malF_1		COG1175	Maltose transport system permease protein MalF
HAJKDPKL_00766	CDS	1275	msmE_2		COG1653	Multiple sugar-binding protein
HAJKDPKL_00767	CDS	1200	nagC_2		COG1940	N-acetylglucosamine repressor
HAJKDPKL_00768	CDS	1095	rifL	1.1.1.-		Putative UDP-kanosamine synthase oxidoreductase subunit
HAJKDPKL_00769	CDS	933	gbuC			Glycine betaine/carnitine transport binding protein GbuC
HAJKDPKL_00770	CDS	897	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
HAJKDPKL_00771	CDS	1287	gbuA	3.6.3.32		Glycine betaine/carnitine transport ATP-binding protein GbuA
HAJKDPKL_00772	CDS	753	clcD	3.1.1.45		Carboxymethylenebutenolidase
HAJKDPKL_00773	CDS	1260	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
HAJKDPKL_00774	CDS	1041				hypothetical protein
HAJKDPKL_00775	CDS	873	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
HAJKDPKL_00776	CDS	798	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
HAJKDPKL_00777	CDS	948	thiD_1	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
HAJKDPKL_00778	CDS	270				hypothetical protein
HAJKDPKL_00779	CDS	1404	dauA_2		COG0659	C4-dicarboxylic acid transporter DauA
HAJKDPKL_00780	CDS	2091	dpp5_1	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
HAJKDPKL_00781	CDS	1230				hypothetical protein
HAJKDPKL_00782	tRNA	74				tRNA-Arg(cct)
HAJKDPKL_00783	CDS	1437		3.5.-.-	COG0388	Hydrolase
HAJKDPKL_00784	CDS	600	pcoC		COG2372	Copper resistance protein C
HAJKDPKL_00785	CDS	216				hypothetical protein
HAJKDPKL_00786	CDS	717	srlR		COG1349	Glucitol operon repressor
HAJKDPKL_00787	CDS	5055				hypothetical protein
HAJKDPKL_00788	CDS	261				hypothetical protein
HAJKDPKL_00789	CDS	1026				hypothetical protein
HAJKDPKL_00790	CDS	891	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
HAJKDPKL_00791	CDS	666	ktrA		COG0569	Ktr system potassium uptake protein A
HAJKDPKL_00792	CDS	1404	ktrB		COG0168	Ktr system potassium uptake protein B
HAJKDPKL_00793	CDS	1293	acuC			Acetoin utilization protein AcuC
HAJKDPKL_00794	CDS	1755				hypothetical protein
HAJKDPKL_00795	CDS	1713	mnmE	3.6.-.-		tRNA modification GTPase MnmE
HAJKDPKL_00796	CDS	99				hypothetical protein
HAJKDPKL_00797	CDS	306				hypothetical protein
HAJKDPKL_00798	CDS	531				hypothetical protein
HAJKDPKL_00799	CDS	672				hypothetical protein
HAJKDPKL_00800	CDS	648			COG0406	putative protein
HAJKDPKL_00801	CDS	645	resA_1			Thiol-disulfide oxidoreductase ResA
HAJKDPKL_00802	CDS	816				hypothetical protein
HAJKDPKL_00803	CDS	1791	ccsB			Cytochrome c biogenesis protein CcsB
HAJKDPKL_00804	CDS	1167	ccsA			Cytochrome c biogenesis protein CcsA
HAJKDPKL_00805	CDS	333	yxlE			Negative regulatory protein YxlE
HAJKDPKL_00806	CDS	438				hypothetical protein
HAJKDPKL_00807	CDS	897	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
HAJKDPKL_00808	CDS	1392	menE	6.2.1.26	COG0318	putative 2-succinylbenzoate--CoA ligase
HAJKDPKL_00809	CDS	1011	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
HAJKDPKL_00810	CDS	564				hypothetical protein
HAJKDPKL_00811	CDS	978	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
HAJKDPKL_00812	CDS	1920	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
HAJKDPKL_00813	CDS	1560	htrB	3.4.21.107	COG0265	Serine protease Do-like HtrB
HAJKDPKL_00814	CDS	1350	dhbC	5.4.4.2	COG1169	Isochorismate synthase DhbC
HAJKDPKL_00815	CDS	1410				hypothetical protein
HAJKDPKL_00816	CDS	426				hypothetical protein
HAJKDPKL_00817	CDS	582	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
HAJKDPKL_00818	CDS	1656	purH		COG0138	Bifunctional purine biosynthesis protein PurH
HAJKDPKL_00819	CDS	906	ppk2B	2.7.4.1	COG2326	Polyphosphate kinase PPK2B
HAJKDPKL_00820	CDS	1515	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
HAJKDPKL_00821	CDS	237				hypothetical protein
HAJKDPKL_00822	CDS	1479				hypothetical protein
HAJKDPKL_00823	CDS	1089				putative protein
HAJKDPKL_00824	CDS	1269	galK_3	2.7.1.6	COG0153	Galactokinase
HAJKDPKL_00825	CDS	1059		3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
HAJKDPKL_00826	CDS	1311		2.6.1.1		Aspartate aminotransferase
HAJKDPKL_00827	tRNA	75				tRNA-Trp(cca)
HAJKDPKL_00828	CDS	303	secE			Protein translocase subunit SecE
HAJKDPKL_00829	CDS	948	nusG		COG0250	Transcription termination/antitermination protein NusG
HAJKDPKL_00830	CDS	432	rplK		COG0080	50S ribosomal protein L11
HAJKDPKL_00831	CDS	720	rplA		COG0081	50S ribosomal protein L1
HAJKDPKL_00832	CDS	516	rplJ		COG0244	50S ribosomal protein L10
HAJKDPKL_00833	CDS	387	rplL		COG0222	50S ribosomal protein L7/L12
HAJKDPKL_00834	CDS	3489	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
HAJKDPKL_00835	CDS	3885	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
HAJKDPKL_00836	CDS	132				hypothetical protein
HAJKDPKL_00837	CDS	1266	rpfB	3.-.-.-		Resuscitation-promoting factor RpfB
HAJKDPKL_00838	CDS	375	rpsL		COG0048	30S ribosomal protein S12
HAJKDPKL_00839	CDS	471	rpsG		COG0049	30S ribosomal protein S7
HAJKDPKL_00840	CDS	2148	fusA		COG0480	Elongation factor G
HAJKDPKL_00841	CDS	1188	tuf		COG0050	Elongation factor Tu
HAJKDPKL_00842	tRNA	92				tRNA-Leu(cag)
HAJKDPKL_00843	CDS	1455				hypothetical protein
HAJKDPKL_00844	CDS	969	lacF_6			Lactose transport system permease protein LacF
HAJKDPKL_00845	CDS	909	sugB_2		COG0395	Trehalose transport system permease protein SugB
HAJKDPKL_00846	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
HAJKDPKL_00847	CDS	681	rplC		COG0087	50S ribosomal protein L3
HAJKDPKL_00848	CDS	942	rplD		COG0088	50S ribosomal protein L4
HAJKDPKL_00849	CDS	303	rplW		COG0089	50S ribosomal protein L23
HAJKDPKL_00850	CDS	837	rplB		COG0090	50S ribosomal protein L2
HAJKDPKL_00851	CDS	282	rpsS		COG0185	30S ribosomal protein S19
HAJKDPKL_00852	CDS	354	rplV		COG0091	50S ribosomal protein L22
HAJKDPKL_00853	CDS	840	rpsC		COG0092	30S ribosomal protein S3
HAJKDPKL_00854	CDS	420	rplP		COG0197	50S ribosomal protein L16
HAJKDPKL_00855	CDS	234	rpmC		COG0255	50S ribosomal protein L29
HAJKDPKL_00856	CDS	327	rpsQ			30S ribosomal protein S17
HAJKDPKL_00857	CDS	456				hypothetical protein
HAJKDPKL_00858	CDS	369	rplN		COG0093	50S ribosomal protein L14
HAJKDPKL_00859	CDS	387	rplX		COG0198	50S ribosomal protein L24
HAJKDPKL_00860	CDS	573	rplE		COG0094	50S ribosomal protein L5
HAJKDPKL_00861	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
HAJKDPKL_00862	CDS	399	rpsH		COG0096	30S ribosomal protein S8
HAJKDPKL_00863	CDS	543	rplF		COG0097	50S ribosomal protein L6
HAJKDPKL_00864	CDS	387	rplR		COG0256	50S ribosomal protein L18
HAJKDPKL_00865	CDS	690	rpsE		COG0098	30S ribosomal protein S5
HAJKDPKL_00866	CDS	180	rpmD		COG1841	50S ribosomal protein L30
HAJKDPKL_00867	CDS	459	rplO		COG0200	50S ribosomal protein L15
HAJKDPKL_00868	CDS	1305	secY		COG0201	Protein translocase subunit SecY
HAJKDPKL_00869	CDS	633	adk	2.7.4.3	COG0563	Adenylate kinase
HAJKDPKL_00870	CDS	840	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
HAJKDPKL_00871	CDS	222	infA		COG0361	Translation initiation factor IF-1
HAJKDPKL_00872	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
HAJKDPKL_00873	CDS	375	rpsM		COG0099	30S ribosomal protein S13
HAJKDPKL_00874	CDS	405	rpsK		COG0100	30S ribosomal protein S11
HAJKDPKL_00875	CDS	996	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
HAJKDPKL_00876	CDS	507	rplQ		COG0203	50S ribosomal protein L17
HAJKDPKL_00877	CDS	2100	xynA1_1	3.2.1.8	COG3693	Endo-1,4-beta-xylanase A
HAJKDPKL_00878	CDS	2457		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
HAJKDPKL_00879	CDS	921	rbsK	2.7.1.15	COG0524	Ribokinase
HAJKDPKL_00880	CDS	2331	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
HAJKDPKL_00881	CDS	2148	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HAJKDPKL_00882	CDS	615				putative HTH-type transcriptional regulator
HAJKDPKL_00883	CDS	1317	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
HAJKDPKL_00884	CDS	1341	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HAJKDPKL_00885	CDS	975				hypothetical protein
HAJKDPKL_00886	CDS	969	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
HAJKDPKL_00887	CDS	408				hypothetical protein
HAJKDPKL_00888	CDS	852	tipA_1			HTH-type transcriptional activator TipA
HAJKDPKL_00889	CDS	1074			COG1680	putative protein
HAJKDPKL_00890	CDS	1251		1.13.11.24	COG1741	Putative quercetin 2,3-dioxygenase
HAJKDPKL_00891	CDS	1308	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
HAJKDPKL_00892	CDS	726	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
HAJKDPKL_00893	CDS	270	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
HAJKDPKL_00894	CDS	735				hypothetical protein
HAJKDPKL_00895	CDS	576	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
HAJKDPKL_00896	CDS	918	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
HAJKDPKL_00897	CDS	1374	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
HAJKDPKL_00898	CDS	840	polA_3	2.7.7.7	COG0258	DNA polymerase I, thermostable
HAJKDPKL_00899	CDS	864	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
HAJKDPKL_00900	CDS	444	rplM		COG0102	50S ribosomal protein L13
HAJKDPKL_00901	CDS	510	rpsI		COG0103	30S ribosomal protein S9
HAJKDPKL_00902	CDS	729				hypothetical protein
HAJKDPKL_00903	CDS	789	drrB_1			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
HAJKDPKL_00904	CDS	576	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
HAJKDPKL_00905	CDS	1185				hypothetical protein
HAJKDPKL_00906	CDS	498				hypothetical protein
HAJKDPKL_00907	CDS	1089	pstP_1	3.1.3.16	COG0631	PP2C-family Ser/Thr phosphatase
HAJKDPKL_00908	CDS	1041				hypothetical protein
HAJKDPKL_00909	CDS	1164				Hydrazine synthase subunit beta
HAJKDPKL_00910	CDS	459				hypothetical protein
HAJKDPKL_00911	CDS	477				hypothetical protein
HAJKDPKL_00912	CDS	903				hypothetical protein
HAJKDPKL_00913	CDS	750				hypothetical protein
HAJKDPKL_00914	CDS	390				hypothetical protein
HAJKDPKL_00915	CDS	1290	cycB_1		COG2182	Cyclodextrin-binding protein
HAJKDPKL_00916	CDS	912	araP_3		COG1175	L-arabinose transport system permease protein AraP
HAJKDPKL_00917	CDS	831	araQ_12		COG0395	L-arabinose transport system permease protein AraQ
HAJKDPKL_00918	CDS	183				hypothetical protein
HAJKDPKL_00919	CDS	1509	nfdA	3.5.1.91		N-substituted formamide deformylase
HAJKDPKL_00920	CDS	903	drrA_2	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
HAJKDPKL_00921	CDS	969				hypothetical protein
HAJKDPKL_00922	CDS	1161	desK_2	2.7.13.3	COG4585	Sensor histidine kinase DesK
HAJKDPKL_00923	CDS	762	desR_1		COG2197	Transcriptional regulatory protein DesR
HAJKDPKL_00924	CDS	927				hypothetical protein
HAJKDPKL_00925	CDS	1923		3.6.3.-		Putative multidrug export ATP-binding/permease protein
HAJKDPKL_00926	CDS	918				hypothetical protein
HAJKDPKL_00927	CDS	1212				hypothetical protein
HAJKDPKL_00928	CDS	1413				hypothetical protein
HAJKDPKL_00929	CDS	321				hypothetical protein
HAJKDPKL_00930	CDS	1710		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase
HAJKDPKL_00931	CDS	516				hypothetical protein
HAJKDPKL_00932	CDS	873	mmsB	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
HAJKDPKL_00933	CDS	1236				hypothetical protein
HAJKDPKL_00934	CDS	852	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
HAJKDPKL_00935	CDS	1797				hypothetical protein
HAJKDPKL_00936	CDS	942	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
HAJKDPKL_00937	CDS	1935	betL		COG1292	Glycine betaine transporter BetL
HAJKDPKL_00938	CDS	750	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
HAJKDPKL_00939	CDS	900	lipR_1	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
HAJKDPKL_00940	CDS	711				hypothetical protein
HAJKDPKL_00941	CDS	1791	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
HAJKDPKL_00942	CDS	420	yccF		COG3304	Inner membrane protein YccF
HAJKDPKL_00943	CDS	519	hsaB_1	1.5.1.36	COG1853	Flavin-dependent monooxygenase, reductase subunit HsaB
HAJKDPKL_00944	CDS	969	nlhH_2	3.1.1.1	COG0657	Carboxylesterase NlhH
HAJKDPKL_00945	CDS	1647				hypothetical protein
HAJKDPKL_00946	CDS	693				hypothetical protein
HAJKDPKL_00947	CDS	1776				hypothetical protein
HAJKDPKL_00948	CDS	1299	rutG		COG2233	Putative pyrimidine permease RutG
HAJKDPKL_00949	CDS	843	fepC_1		COG1120	Ferric enterobactin transport ATP-binding protein FepC
HAJKDPKL_00950	CDS	1044	yhfQ		COG4594	Putative ABC transporter substrate-binding lipoprotein YhfQ
HAJKDPKL_00951	CDS	2148	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
HAJKDPKL_00952	CDS	1029	ocd	4.3.1.12		Ornithine cyclodeaminase
HAJKDPKL_00953	CDS	777				hypothetical protein
HAJKDPKL_00954	CDS	276				hypothetical protein
HAJKDPKL_00955	CDS	1035	glsA1_2	3.5.1.2	COG2066	Glutaminase 1
HAJKDPKL_00956	CDS	636	mshD_2	2.3.1.189		Mycothiol acetyltransferase
HAJKDPKL_00957	CDS	831				hypothetical protein
HAJKDPKL_00958	CDS	1650				hypothetical protein
HAJKDPKL_00959	CDS	1947				hypothetical protein
HAJKDPKL_00960	CDS	456	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
HAJKDPKL_00961	CDS	594				hypothetical protein
HAJKDPKL_00962	CDS	1623				hypothetical protein
HAJKDPKL_00963	CDS	1023	pheA	4.2.1.51		Prephenate dehydratase
HAJKDPKL_00964	CDS	1206	dagK_1	2.7.1.107		Diacylglycerol kinase
HAJKDPKL_00965	CDS	1263	serS	6.1.1.11	COG0172	Serine--tRNA ligase
HAJKDPKL_00966	CDS	969	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
HAJKDPKL_00967	CDS	954		1.3.1.103		2-haloacrylate reductase
HAJKDPKL_00968	CDS	978	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
HAJKDPKL_00969	CDS	360				hypothetical protein
HAJKDPKL_00970	CDS	882	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
HAJKDPKL_00971	CDS	717				hypothetical protein
HAJKDPKL_00972	tRNA	90				tRNA-Ser(tga)
HAJKDPKL_00973	CDS	1005	dpkA	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
HAJKDPKL_00974	CDS	999		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase
HAJKDPKL_00975	CDS	933	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
HAJKDPKL_00976	CDS	1719	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
HAJKDPKL_00977	CDS	273	ptsH_2			Phosphocarrier protein HPr
HAJKDPKL_00978	CDS	1146	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
HAJKDPKL_00979	CDS	2193	mtlA			PTS system mannitol-specific EIICB component
HAJKDPKL_00980	CDS	804	ydjZ_1		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
HAJKDPKL_00981	CDS	816				hypothetical protein
HAJKDPKL_00982	CDS	348	ytrA_3		COG1725	HTH-type transcriptional repressor YtrA
HAJKDPKL_00983	CDS	933				hypothetical protein
HAJKDPKL_00984	CDS	315		1.-.-.-	COG1359	Putative monooxygenase
HAJKDPKL_00985	CDS	1800			COG1132	putative ABC transporter ATP-binding protein
HAJKDPKL_00986	CDS	1659			COG1132	putative ABC transporter ATP-binding protein
HAJKDPKL_00987	CDS	849	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
HAJKDPKL_00988	CDS	1218	yxeP_1	3.-.-.-	COG1473	putative hydrolase YxeP
HAJKDPKL_00989	CDS	2532	uvrA_3			UvrABC system protein A
HAJKDPKL_00990	CDS	1017	ku		COG1273	Non-homologous end joining protein Ku
HAJKDPKL_00991	CDS	2598	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
HAJKDPKL_00992	CDS	204	cspA		COG1278	putative cold shock protein A
HAJKDPKL_00993	CDS	2352				hypothetical protein
HAJKDPKL_00994	CDS	711				hypothetical protein
HAJKDPKL_00995	CDS	1470				hypothetical protein
HAJKDPKL_00996	CDS	1017				hypothetical protein
HAJKDPKL_00997	CDS	1437				hypothetical protein
HAJKDPKL_00998	CDS	1056	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
HAJKDPKL_00999	CDS	1047	cytR_5		COG1609	HTH-type transcriptional repressor CytR
HAJKDPKL_01000	CDS	1386	gntP		COG2610	High-affinity gluconate transporter
HAJKDPKL_01001	CDS	1755	kefB			Glutathione-regulated potassium-efflux system protein KefB
HAJKDPKL_01002	CDS	477	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
HAJKDPKL_01003	tRNA	91				tRNA-Ser(gct)
HAJKDPKL_01004	CDS	792	lldR		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
HAJKDPKL_01005	CDS	915			COG0834	putative amino-acid ABC transporter-binding protein
HAJKDPKL_01006	CDS	777	tcyB		COG0765	L-cystine transport system permease protein TcyB
HAJKDPKL_01007	CDS	651	glnP_1		COG0765	Glutamine transport system permease protein GlnP
HAJKDPKL_01008	CDS	798	glnQ_1			Glutamine transport ATP-binding protein GlnQ
HAJKDPKL_01009	CDS	2829	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
HAJKDPKL_01010	CDS	1017	gpr_2	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
HAJKDPKL_01011	CDS	756	mshD_3	2.3.1.189		Mycothiol acetyltransferase
HAJKDPKL_01012	CDS	1116				hypothetical protein
HAJKDPKL_01013	CDS	486		2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
HAJKDPKL_01014	CDS	537	ptpA_1	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
HAJKDPKL_01015	CDS	1227				hypothetical protein
HAJKDPKL_01016	CDS	1644	pgm	5.4.2.2	COG0033	Phosphoglucomutase
HAJKDPKL_01017	CDS	810				hypothetical protein
HAJKDPKL_01018	CDS	1017	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
HAJKDPKL_01019	CDS	588				hypothetical protein
HAJKDPKL_01020	CDS	627				hypothetical protein
HAJKDPKL_01021	CDS	684				hypothetical protein
HAJKDPKL_01022	CDS	687				hypothetical protein
HAJKDPKL_01023	CDS	978				hypothetical protein
HAJKDPKL_01024	CDS	1176	nagC_3		COG1940	N-acetylglucosamine repressor
HAJKDPKL_01025	CDS	1413	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
HAJKDPKL_01026	CDS	957	ycjP_4		COG0395	Inner membrane ABC transporter permease protein YcjP
HAJKDPKL_01027	CDS	915	lacF_7			Lactose transport system permease protein LacF
HAJKDPKL_01028	CDS	2253	rafA	3.2.1.22		Alpha-galactosidase
HAJKDPKL_01029	CDS	1674	abgT_1		COG2978	p-aminobenzoyl-glutamate transport protein
HAJKDPKL_01030	CDS	1212	aspC	2.6.1.1	COG0436	putative aspartate aminotransferase
HAJKDPKL_01031	CDS	390				hypothetical protein
HAJKDPKL_01032	CDS	1467	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
HAJKDPKL_01033	CDS	1041			COG1305	putative protein
HAJKDPKL_01034	CDS	2328			COG2307	putative protein
HAJKDPKL_01035	CDS	678				hypothetical protein
HAJKDPKL_01036	CDS	2256	afsK	2.7.11.1	COG0515	Serine/threonine-protein kinase AfsK
HAJKDPKL_01037	CDS	816	pknE_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PknE
HAJKDPKL_01038	tRNA	73				tRNA-Thr(tgt)
HAJKDPKL_01039	CDS	1422				hypothetical protein
HAJKDPKL_01040	CDS	465				hypothetical protein
HAJKDPKL_01041	CDS	639				hypothetical protein
HAJKDPKL_01042	CDS	618				hypothetical protein
HAJKDPKL_01043	CDS	261				hypothetical protein
HAJKDPKL_01044	CDS	678	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
HAJKDPKL_01045	CDS	396				hypothetical protein
HAJKDPKL_01046	CDS	594				hypothetical protein
HAJKDPKL_01047	CDS	1644	groL1_1		COG0459	60 kDa chaperonin 1
HAJKDPKL_01048	CDS	1095	dctP_2		COG1638	Solute-binding protein
HAJKDPKL_01049	CDS	624	siaQ_2		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
HAJKDPKL_01050	CDS	1329	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
HAJKDPKL_01051	CDS	831	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
HAJKDPKL_01052	CDS	1782	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
HAJKDPKL_01053	CDS	555				hypothetical protein
HAJKDPKL_01054	CDS	840	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
HAJKDPKL_01055	CDS	849				hypothetical protein
HAJKDPKL_01056	CDS	1008	camP	1.14.13.162		2,5-diketocamphane 1,2-monooxygenase
HAJKDPKL_01057	CDS	972	limB_1	1.14.13.107		Limonene 1,2-monooxygenase
HAJKDPKL_01058	CDS	513	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
