locus_tag	ftype	length_bp	gene	EC_number	COG	product
MOFHFCGN_00707	CDS	1149	fmtA		COG1680	Protein FmtA
MOFHFCGN_00708	CDS	909	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
MOFHFCGN_00709	CDS	291	qoxD	1.10.3.-		Quinol oxidase subunit 4
MOFHFCGN_00710	CDS	606	qoxC	1.10.3.-		Quinol oxidase subunit 3
MOFHFCGN_00711	CDS	1989	qoxB	1.10.3.-		putative quinol oxidase subunit 1
MOFHFCGN_00712	CDS	1122	qoxA	1.10.3.-		putative quinol oxidase subunit 2
MOFHFCGN_00713	CDS	318				hypothetical protein
MOFHFCGN_00714	CDS	225				hypothetical protein
MOFHFCGN_00715	CDS	858	folD			Bifunctional protein FolD protein
MOFHFCGN_00716	CDS	483	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
MOFHFCGN_00717	CDS	1134	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
MOFHFCGN_00718	CDS	702	purC	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
MOFHFCGN_00719	CDS	261	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
MOFHFCGN_00720	CDS	672	purQ	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurQ
MOFHFCGN_00721	CDS	2190	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
MOFHFCGN_00722	CDS	1488	purF	2.4.2.14		Amidophosphoribosyltransferase
MOFHFCGN_00723	CDS	1029	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
MOFHFCGN_00724	CDS	567	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
MOFHFCGN_00725	CDS	1479	purH			Bifunctional purine biosynthesis protein PurH
MOFHFCGN_00726	CDS	1239	purD	6.3.4.13		Phosphoribosylamine--glycine ligase
MOFHFCGN_00727	CDS	807	ykoC			Putative HMP/thiamine permease protein YkoC
MOFHFCGN_00728	CDS	1422	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
MOFHFCGN_00729	CDS	576	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
MOFHFCGN_00730	CDS	135				hypothetical protein
MOFHFCGN_00731	CDS	1302				hypothetical protein
MOFHFCGN_00732	CDS	1170	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
MOFHFCGN_00733	CDS	543				hypothetical protein
MOFHFCGN_00734	CDS	267	ptsH			Phosphocarrier protein HPr
MOFHFCGN_00735	CDS	1716	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
MOFHFCGN_00736	CDS	231				hypothetical protein
MOFHFCGN_00737	CDS	1353	ythA	1.10.3.-	COG1271	Putative cytochrome bd menaquinol oxidase subunit I
MOFHFCGN_00738	CDS	1017	ythB		COG1294	Putative cytochrome bd menaquinol oxidase subunit II
MOFHFCGN_00739	CDS	660	ktrA		COG0569	Ktr system potassium uptake protein A
MOFHFCGN_00740	CDS	1857	rnj1	3.1.-.-	COG0595	Ribonuclease J 1
MOFHFCGN_00741	CDS	216				hypothetical protein
MOFHFCGN_00742	CDS	273				hypothetical protein
MOFHFCGN_00743	CDS	561	def	3.5.1.88		Peptide deformylase
MOFHFCGN_00744	CDS	627				hypothetical protein
MOFHFCGN_00745	CDS	1113	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
MOFHFCGN_00746	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
MOFHFCGN_00747	CDS	1296	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MOFHFCGN_00748	CDS	1407	pdhD_1	1.8.1.4		Dihydrolipoyl dehydrogenase
MOFHFCGN_00749	CDS	279				hypothetical protein
MOFHFCGN_00750	CDS	1101	potA	3.6.3.31		Spermidine/putrescine import ATP-binding protein PotA
MOFHFCGN_00751	CDS	804	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
MOFHFCGN_00752	CDS	810	ydcV			Inner membrane ABC transporter permease protein YdcV
MOFHFCGN_00753	CDS	1074	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
MOFHFCGN_00754	CDS	1230				hypothetical protein
MOFHFCGN_00755	CDS	516				hypothetical protein
MOFHFCGN_00756	CDS	612				hypothetical protein
MOFHFCGN_00757	CDS	819	suhB_2	3.1.3.25	COG0483	Inositol-1-monophosphatase
MOFHFCGN_00758	CDS	192				hypothetical protein
MOFHFCGN_00759	CDS	1848	typA		COG1217	GTP-binding protein TypA/BipA
MOFHFCGN_00760	CDS	174				hypothetical protein
MOFHFCGN_00761	CDS	483				hypothetical protein
MOFHFCGN_00762	CDS	276				hypothetical protein
MOFHFCGN_00763	CDS	1236	ftsW_1	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
MOFHFCGN_00764	CDS	3456	cfiB_1	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
MOFHFCGN_00765	CDS	909	ctaA	1.3.-.-		Heme A synthase
MOFHFCGN_00766	CDS	912	ctaB2	2.5.1.-	COG0109	Protoheme IX farnesyltransferase 2
MOFHFCGN_00767	CDS	462				hypothetical protein
MOFHFCGN_00768	CDS	2259	uvrA_2		COG0178	UvrABC system protein A
MOFHFCGN_00769	CDS	1050				hypothetical protein
MOFHFCGN_00770	CDS	435				hypothetical protein
MOFHFCGN_00771	CDS	921	glpQ1	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 1
MOFHFCGN_00772	CDS	252				hypothetical protein
MOFHFCGN_00773	CDS	390				hypothetical protein
MOFHFCGN_00774	CDS	543	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MOFHFCGN_00775	CDS	486	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
MOFHFCGN_00776	CDS	1134				hypothetical protein
MOFHFCGN_00777	CDS	546				hypothetical protein
MOFHFCGN_00778	CDS	174	rpmF			50S ribosomal protein L32
MOFHFCGN_00779	CDS	942				hypothetical protein
MOFHFCGN_00780	CDS	741		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
MOFHFCGN_00781	CDS	1059	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
MOFHFCGN_00782	CDS	2403	pheT_1	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
MOFHFCGN_00783	CDS	942	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
MOFHFCGN_00784	CDS	267	zapA		COG3027	Cell division protein ZapA
MOFHFCGN_00785	CDS	522				hypothetical protein
MOFHFCGN_00786	CDS	1713	polX		COG1387	DNA polymerase/3'-5' exonuclease PolX
MOFHFCGN_00787	CDS	2349	mutS2	3.1.-.-		Endonuclease MutS2
MOFHFCGN_00788	CDS	315	trxA		COG0526	Thioredoxin
MOFHFCGN_00789	CDS	1788	uvrC		COG0322	UvrABC system protein C
MOFHFCGN_00790	CDS	612	sdhC		COG2009	Succinate dehydrogenase cytochrome b558 subunit
MOFHFCGN_00791	CDS	1764	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
MOFHFCGN_00792	CDS	822	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
MOFHFCGN_00793	CDS	795	murI	5.1.1.3		Glutamate racemase
MOFHFCGN_00794	CDS	582		3.6.1.66		dITP/XTP pyrophosphatase
MOFHFCGN_00795	CDS	510		3.1.4.-		Putative metallophosphoesterase MG207 
MOFHFCGN_00796	tRNA	75				tRNA-Arg(tct)
MOFHFCGN_00797	CDS	192				hypothetical protein
MOFHFCGN_00798	CDS	579	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
MOFHFCGN_00799	CDS	1875	epsJ_2	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
MOFHFCGN_00800	CDS	558	speG_1	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
MOFHFCGN_00801	CDS	135				Antibacterial protein 2
MOFHFCGN_00802	CDS	135				Antibacterial protein 3
MOFHFCGN_00803	CDS	135				Antibacterial protein 3
MOFHFCGN_00804	CDS	687	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
MOFHFCGN_00805	CDS	441		2.3.1.-		putative N-acetyltransferase
MOFHFCGN_00806	CDS	1614	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
MOFHFCGN_00807	CDS	432	mraZ			Transcriptional regulator MraZ
MOFHFCGN_00808	CDS	936	rsmH_1	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
MOFHFCGN_00809	CDS	411	ftsL			Cell division protein FtsL
MOFHFCGN_00810	CDS	2232	pbpB		COG0768	Penicillin-binding protein 2B
MOFHFCGN_00811	CDS	966	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
MOFHFCGN_00812	CDS	1350	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
MOFHFCGN_00813	CDS	888	divIB		COG1589	Cell division protein DivIB
MOFHFCGN_00814	CDS	1407	ftsA			Cell division protein FtsA
MOFHFCGN_00815	CDS	1173	ftsZ		COG0206	Cell division protein FtsZ
MOFHFCGN_00816	CDS	789		1.10.3.-	COG1496	Polyphenol oxidase
MOFHFCGN_00817	CDS	675			COG0325	Pyridoxal phosphate homeostasis protein
MOFHFCGN_00818	CDS	597	sepF			Cell division protein SepF
MOFHFCGN_00819	CDS	291				hypothetical protein
MOFHFCGN_00820	CDS	801				hypothetical protein
MOFHFCGN_00821	CDS	618	divIVA		COG3599	Septum site-determining protein DivIVA
MOFHFCGN_00822	CDS	2751	ileS	6.1.1.5		Isoleucine--tRNA ligase
MOFHFCGN_00823	CDS	795	catE_1	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
MOFHFCGN_00824	CDS	474	ssaA2_2		COG3942	Staphylococcal secretory antigen ssaA2
MOFHFCGN_00825	CDS	525	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
MOFHFCGN_00826	CDS	918	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MOFHFCGN_00827	CDS	528	pyrR			Bifunctional protein PyrR
MOFHFCGN_00828	CDS	1308	pyrP			Uracil permease
MOFHFCGN_00829	CDS	921	pyrB	2.1.3.2		Aspartate carbamoyltransferase
MOFHFCGN_00830	CDS	1275	pyrC	3.5.2.3	COG0044	Dihydroorotase
MOFHFCGN_00831	CDS	1101	carA_1	6.3.5.5		Carbamoyl-phosphate synthase small chain
MOFHFCGN_00832	CDS	3174	carB	6.3.5.5		Carbamoyl-phosphate synthase large chain
MOFHFCGN_00833	CDS	693	pyrF	4.1.1.23		Orotidine 5'-phosphate decarboxylase
MOFHFCGN_00834	CDS	612	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
MOFHFCGN_00835	CDS	186				hypothetical protein
MOFHFCGN_00836	CDS	855				hypothetical protein
MOFHFCGN_00837	CDS	402				hypothetical protein
MOFHFCGN_00838	CDS	1698	yloA		COG1293	putative protein YloA
MOFHFCGN_00839	CDS	624	gmk	2.7.4.8		Guanylate kinase
MOFHFCGN_00840	CDS	216	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
MOFHFCGN_00841	CDS	1209	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
MOFHFCGN_00842	CDS	2409	priA_1	3.6.4.-	COG1198	Primosomal protein N'
MOFHFCGN_00843	CDS	195				hypothetical protein
MOFHFCGN_00844	CDS	693				hypothetical protein
MOFHFCGN_00845	CDS	489	def1	3.5.1.88	COG0242	Peptide deformylase 1
MOFHFCGN_00846	CDS	933	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
MOFHFCGN_00847	CDS	1314	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
MOFHFCGN_00848	CDS	1095	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
MOFHFCGN_00849	CDS	744	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
MOFHFCGN_00850	CDS	2049	prkC	2.7.11.1		Serine/threonine-protein kinase PrkC
MOFHFCGN_00851	CDS	876	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
MOFHFCGN_00852	CDS	645	rpe_1	5.1.3.1		Ribulose-phosphate 3-epimerase
MOFHFCGN_00853	CDS	636	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
MOFHFCGN_00854	CDS	189	rpmB		COG0227	50S ribosomal protein L28
MOFHFCGN_00855	CDS	372				putative protein
MOFHFCGN_00856	CDS	1653				putative protein
MOFHFCGN_00857	CDS	666	sdhB	4.3.1.17		L-serine dehydratase, beta chain
MOFHFCGN_00858	CDS	870	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
MOFHFCGN_00859	CDS	2046	recG	3.6.4.12		ATP-dependent DNA helicase RecG
MOFHFCGN_00860	CDS	1560	aur	3.4.24.29		Zinc metalloproteinase aureolysin
MOFHFCGN_00861	CDS	570	fapR		COG2050	Transcription factor FapR
MOFHFCGN_00862	CDS	987	plsX	2.3.1.-		Phosphate acyltransferase
MOFHFCGN_00863	CDS	927	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MOFHFCGN_00864	CDS	735	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MOFHFCGN_00865	CDS	234	acpP		COG0236	Acyl carrier protein
MOFHFCGN_00866	CDS	735	rnc	3.1.26.3		Ribonuclease 3
MOFHFCGN_00867	CDS	3570	smc_2		COG1196	Chromosome partition protein Smc
MOFHFCGN_00868	CDS	1245	ftsY		COG0552	Signal recognition particle receptor FtsY
MOFHFCGN_00869	CDS	333				hypothetical protein
MOFHFCGN_00870	CDS	1368	ffh		COG0541	Signal recognition particle protein
MOFHFCGN_00871	CDS	1314	ntaA_1	1.14.14.10		Nitrilotriacetate monooxygenase component A
MOFHFCGN_00872	CDS	753	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MOFHFCGN_00873	CDS	267	rpsP		COG0228	30S ribosomal protein S16
MOFHFCGN_00874	CDS	504	rimM			Ribosome maturation factor RimM
MOFHFCGN_00875	CDS	738	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
MOFHFCGN_00876	CDS	351	rplS		COG0335	50S ribosomal protein L19
MOFHFCGN_00877	CDS	2616				hypothetical protein
MOFHFCGN_00878	CDS	2598				hypothetical protein
MOFHFCGN_00879	CDS	861	rbgA		COG1161	Ribosome biogenesis GTPase A
MOFHFCGN_00880	CDS	771	rnhB	3.1.26.4	COG0164	Ribonuclease HII
MOFHFCGN_00881	CDS	1167	sucC	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit beta
MOFHFCGN_00882	CDS	909	sucD	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit alpha
MOFHFCGN_00883	CDS	870	dprA		COG0758	DNA processing protein DprA
MOFHFCGN_00884	CDS	2070	topA	5.99.1.2		DNA topoisomerase 1
MOFHFCGN_00885	CDS	1308	trmFO	2.1.1.74		Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
MOFHFCGN_00886	CDS	891	xerC_1		COG4974	Tyrosine recombinase XerC
MOFHFCGN_00887	CDS	543	hslV	3.4.25.2		ATP-dependent protease subunit HslV
MOFHFCGN_00888	CDS	1416	hslU			ATP-dependent protease ATPase subunit HslU
MOFHFCGN_00889	CDS	774	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
MOFHFCGN_00890	CDS	789	rpsB		COG0052	30S ribosomal protein S2
MOFHFCGN_00891	CDS	879	tsf			Elongation factor Ts
MOFHFCGN_00892	CDS	723	pyrH	2.7.4.22	COG0528	Uridylate kinase
MOFHFCGN_00893	CDS	555	frr			Ribosome-recycling factor
MOFHFCGN_00894	CDS	765	uppS	2.5.1.-		Isoprenyl transferase
MOFHFCGN_00895	CDS	783	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
MOFHFCGN_00896	CDS	1287		3.4.24.-		Putative zinc metalloprotease
MOFHFCGN_00897	CDS	1701	proS	6.1.1.15		Proline--tRNA ligase
MOFHFCGN_00898	CDS	4317	polC	2.7.7.7		DNA polymerase III PolC-type
MOFHFCGN_00899	CDS	468	rimP		COG0779	Ribosome maturation factor RimP
MOFHFCGN_00900	CDS	1176	nusA		COG0195	Transcription termination/antitermination protein NusA
MOFHFCGN_00901	CDS	285				hypothetical protein
MOFHFCGN_00902	CDS	318	rplGA		COG1358	putative ribosomal protein YlxQ
MOFHFCGN_00903	CDS	2112	infB			Translation initiation factor IF-2
MOFHFCGN_00904	CDS	999				hypothetical protein
MOFHFCGN_00905	CDS	873				hypothetical protein
MOFHFCGN_00906	CDS	345	rbfA			Ribosome-binding factor A
MOFHFCGN_00907	CDS	918	truB	5.4.99.25		tRNA pseudouridine synthase B
MOFHFCGN_00908	CDS	972	ribF		COG0196	Riboflavin biosynthesis protein RibF
MOFHFCGN_00909	CDS	270	rpsO		COG0184	30S ribosomal protein S15
MOFHFCGN_00910	CDS	2100	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
MOFHFCGN_00911	CDS	1674	rnj2	3.1.-.-	COG0595	Ribonuclease J 2
MOFHFCGN_00912	CDS	2451	ftsK			DNA translocase FtsK
MOFHFCGN_00913	CDS	714	yvoA		COG2188	HTH-type transcriptional repressor YvoA
MOFHFCGN_00914	CDS	1269		3.4.24.-	COG0612	putative zinc protease
MOFHFCGN_00915	CDS	1287	albF	3.4.24.-	COG0612	Putative zinc protease AlbF
MOFHFCGN_00916	CDS	705	fabG2	1.-.-.-		putative oxidoreductase
MOFHFCGN_00917	CDS	831				hypothetical protein
MOFHFCGN_00918	CDS	393				hypothetical protein
MOFHFCGN_00919	CDS	579	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
MOFHFCGN_00920	CDS	1143	cinA		COG1058	Putative competence-damage inducible protein
MOFHFCGN_00921	CDS	1047	recA			Protein RecA
MOFHFCGN_00922	CDS	1560	rny	3.1.-.-	COG1418	Ribonuclease Y
MOFHFCGN_00923	CDS	219				hypothetical protein
MOFHFCGN_00924	CDS	789	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
MOFHFCGN_00925	CDS	1761	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
MOFHFCGN_00926	CDS	867	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
MOFHFCGN_00927	CDS	636				hypothetical protein
MOFHFCGN_00928	CDS	384			COG1959	Putative HTH-type transcriptional regulator
MOFHFCGN_00929	CDS	894	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
MOFHFCGN_00930	CDS	297				hypothetical protein
MOFHFCGN_00931	CDS	1542	miaB	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
MOFHFCGN_00932	CDS	360	ymcA		COG4550	putative protein YmcA
MOFHFCGN_00933	CDS	498				hypothetical protein
MOFHFCGN_00934	CDS	1212	araC_1			Arabinose operon regulatory protein
MOFHFCGN_00935	CDS	963	aes_2	3.1.1.-	COG0657	Acetyl esterase
MOFHFCGN_00936	CDS	258	bglB_1	3.2.1.21	COG1472	Thermostable beta-glucosidase B
MOFHFCGN_00937	CDS	1860	bglB_2	3.2.1.21	COG1472	Thermostable beta-glucosidase B
MOFHFCGN_00938	CDS	2649	mutS_1		COG0249	DNA mismatch repair protein MutS
MOFHFCGN_00939	CDS	1950	mutL			DNA mismatch repair protein MutL
MOFHFCGN_00940	CDS	534	glpP		COG1954	Glycerol uptake operon antiterminator regulatory protein
MOFHFCGN_00941	CDS	1035	mccF			Microcin C7 self-immunity protein MccF
MOFHFCGN_00942	CDS	819	glpF		COG0580	Glycerol uptake facilitator protein
MOFHFCGN_00943	CDS	1503	glpK	2.7.1.30	COG0554	Glycerol kinase
MOFHFCGN_00944	CDS	1674	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
MOFHFCGN_00945	CDS	534				hypothetical protein
MOFHFCGN_00946	CDS	177				hypothetical protein
MOFHFCGN_00947	CDS	504				hypothetical protein
MOFHFCGN_00948	CDS	747				hypothetical protein
MOFHFCGN_00949	CDS	939		3.1.1.23	COG2267	Monoacylglycerol lipase
MOFHFCGN_00950	CDS	978	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
MOFHFCGN_00951	CDS	219	hfq		COG1923	RNA-binding protein Hfq
MOFHFCGN_00952	CDS	474	bsaA			Glutathione peroxidase BsaA
MOFHFCGN_00953	CDS	1236	hflX		COG2262	GTPase HflX
MOFHFCGN_00954	CDS	1239				hypothetical protein
MOFHFCGN_00955	CDS	369	glnR		COG0789	HTH-type transcriptional regulator GlnR
MOFHFCGN_00956	CDS	1341	glnA	6.3.1.2		Glutamine synthetase
MOFHFCGN_00957	CDS	186				hypothetical protein
MOFHFCGN_00958	CDS	420				hypothetical protein
MOFHFCGN_00959	CDS	198				hypothetical protein
MOFHFCGN_00960	CDS	192				hypothetical protein
MOFHFCGN_00961	CDS	531	nucH	3.1.31.1		Thermonuclease
MOFHFCGN_00962	CDS	864				hypothetical protein
MOFHFCGN_00963	CDS	456				hypothetical protein
MOFHFCGN_00964	CDS	594				hypothetical protein
MOFHFCGN_00965	CDS	1368	yclM	2.7.2.4	COG0527	Aspartokinase 3
MOFHFCGN_00966	CDS	1281	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
MOFHFCGN_00967	CDS	1062	thrC	4.2.3.1	COG0498	Threonine synthase
MOFHFCGN_00968	CDS	921	thrB_2	2.7.1.39	COG0083	Homoserine kinase
MOFHFCGN_00969	CDS	807		3.1.3.-		Putative phosphatase
MOFHFCGN_00970	CDS	315				hypothetical protein
MOFHFCGN_00971	CDS	1446	lysP_1		COG0833	Lysine-specific permease
MOFHFCGN_00972	CDS	1488	katA_1	1.11.1.6	COG0753	Catalase
MOFHFCGN_00973	CDS	249				hypothetical protein
MOFHFCGN_00974	CDS	150	rpmG1		COG0267	50S ribosomal protein L33 1
MOFHFCGN_00975	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
MOFHFCGN_00976	CDS	978	guaC	1.7.1.7		GMP reductase
MOFHFCGN_00977	CDS	1023				hypothetical protein
MOFHFCGN_00978	CDS	624	lexA	3.4.21.88	COG1974	LexA repressor
MOFHFCGN_00979	CDS	234				hypothetical protein
MOFHFCGN_00980	CDS	249				hypothetical protein
MOFHFCGN_00981	CDS	1989	tkt	2.2.1.1		Transketolase
MOFHFCGN_00982	CDS	252				hypothetical protein
MOFHFCGN_00983	CDS	183				hypothetical protein
MOFHFCGN_00984	CDS	468				hypothetical protein
MOFHFCGN_00985	CDS	1131	sbcD		COG0420	Nuclease SbcCD subunit D
MOFHFCGN_00986	CDS	3030	sbcC			Nuclease SbcCD subunit C
MOFHFCGN_00987	CDS	351	mscL			Large-conductance mechanosensitive channel
MOFHFCGN_00988	CDS	1644	opuD_2		COG1292	Glycine betaine transporter OpuD
MOFHFCGN_00989	CDS	2706	acnA	4.2.1.3		Aconitate hydratase A
MOFHFCGN_00990	CDS	450		3.1.-.-	COG0824	Putative esterase
MOFHFCGN_00991	CDS	297				putative protein
MOFHFCGN_00992	CDS	606	plsY	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
MOFHFCGN_00993	CDS	2001	parE	5.99.1.3		DNA topoisomerase 4 subunit B
MOFHFCGN_00994	CDS	2403	parC	5.99.1.3	COG0188	DNA topoisomerase 4 subunit A
MOFHFCGN_00995	CDS	1446	alsT_2		COG1115	Amino-acid carrier protein AlsT
MOFHFCGN_00996	CDS	855	glcT		COG3711	GlcA/glcB genes antiterminator
MOFHFCGN_00997	CDS	1098	wecH	2.3.1.-		O-acetyltransferase WecH
MOFHFCGN_00998	CDS	1227			COG0628	Putative transport protein
MOFHFCGN_00999	CDS	441	fas6	3.2.2.-		Cytokinin riboside 5'-monophosphate phosphoribohydrolase
MOFHFCGN_01000	CDS	633	mprF_1	2.3.2.3		Phosphatidylglycerol lysyltransferase
MOFHFCGN_01001	CDS	1881	mprF_2	2.3.2.3		Phosphatidylglycerol lysyltransferase
MOFHFCGN_01002	CDS	564				hypothetical protein
MOFHFCGN_01003	CDS	999	kdgR		COG1609	HTH-type transcriptional regulator KdgR
MOFHFCGN_01004	CDS	390	rbsD_1	5.4.99.62	COG1869	D-ribose pyranase
MOFHFCGN_01005	CDS	1494	rbsA	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
MOFHFCGN_01006	CDS	942	rbsC		COG1172	Ribose import permease protein RbsC
MOFHFCGN_01007	CDS	915	rbsB		COG1879	Ribose import binding protein RbsB
MOFHFCGN_01008	CDS	504	msrA1	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA 1
MOFHFCGN_01009	CDS	981	msrR		COG1316	Regulatory protein MsrR
MOFHFCGN_01010	CDS	186		5.3.2.-		putative tautomerase.1
MOFHFCGN_01011	CDS	1263	dinB1	2.7.7.7	COG0389	DNA polymerase IV 1
MOFHFCGN_01012	CDS	1092	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
MOFHFCGN_01013	CDS	933	ghrA	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
MOFHFCGN_01014	CDS	1566	bmrA_2	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
MOFHFCGN_01015	CDS	1038	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
MOFHFCGN_01016	CDS	1407	pabB_2	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
MOFHFCGN_01017	CDS	597	pabA_2	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
MOFHFCGN_01018	CDS	1017	trpD2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase 2
MOFHFCGN_01019	CDS	783	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
MOFHFCGN_01020	CDS	630	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
MOFHFCGN_01021	CDS	1215	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
MOFHFCGN_01022	CDS	738	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
MOFHFCGN_01023	CDS	660	hchA	3.1.2.-	COG0693	Protein/nucleic acid deglycase 1
MOFHFCGN_01024	CDS	1263	femA_1	2.3.2.17	COG2348	Aminoacyltransferase FemA
MOFHFCGN_01025	CDS	1260	femB	2.3.2.18	COG2348	Aminoacyltransferase FemB
MOFHFCGN_01026	CDS	522				hypothetical protein
MOFHFCGN_01027	CDS	348				hypothetical protein
MOFHFCGN_01028	CDS	1809	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
MOFHFCGN_01029	CDS	651	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
MOFHFCGN_01030	CDS	882	pstB3	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
MOFHFCGN_01031	CDS	912	pstA		COG0581	Phosphate transport system permease protein PstA
MOFHFCGN_01032	CDS	930	pstC1		COG0573	Phosphate transport system permease protein PstC 1
MOFHFCGN_01033	CDS	951	pstS			Phosphate-binding protein PstS
MOFHFCGN_01034	CDS	900	cvfB		COG2996	Conserved virulence factor B
MOFHFCGN_01035	CDS	1602	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
MOFHFCGN_01036	CDS	831	dkgB_1	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
