locus_tag	ftype	length_bp	gene	EC_number	COG	product
JOIMIODL_00756	CDS	2700				hypothetical protein
JOIMIODL_00757	CDS	519				hypothetical protein
JOIMIODL_00758	CDS	1134				hypothetical protein
JOIMIODL_00759	CDS	1473		3.1.6.1	COG3119	Arylsulfatase
JOIMIODL_00760	CDS	1131	qmcA		COG0330	Protein QmcA
JOIMIODL_00761	CDS	519	gpx1_2	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
JOIMIODL_00762	CDS	912	rbsK/rbiA_1			Bifunctional ribokinase/ribose-5-phosphate isomerase A
JOIMIODL_00763	CDS	1947	pbp		COG0768	Beta-lactam-inducible penicillin-binding protein
JOIMIODL_00764	CDS	477	guaD	3.5.4.3	COG0590	Guanine deaminase
JOIMIODL_00765	CDS	2076	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
JOIMIODL_00766	CDS	1191				hypothetical protein
JOIMIODL_00767	CDS	489	ssb1		COG0629	Single-stranded DNA-binding protein 1
JOIMIODL_00768	CDS	552				hypothetical protein
JOIMIODL_00769	CDS	3099				hypothetical protein
JOIMIODL_00770	tRNA	75				tRNA-Met(cat)
JOIMIODL_00771	CDS	879	ldh2	1.1.1.27		L-lactate dehydrogenase 2
JOIMIODL_00772	CDS	645	axe2	3.1.1.72		Acetylxylan esterase
JOIMIODL_00773	CDS	903				hypothetical protein
JOIMIODL_00774	CDS	1221	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
JOIMIODL_00775	CDS	795	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
JOIMIODL_00776	CDS	1044	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
JOIMIODL_00777	CDS	1329	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JOIMIODL_00778	CDS	567				hypothetical protein
JOIMIODL_00779	CDS	756	sigH		COG1595	ECF RNA polymerase sigma factor SigH
JOIMIODL_00780	CDS	354	rshA			Anti-sigma factor RshA
JOIMIODL_00781	CDS	645				hypothetical protein
JOIMIODL_00782	CDS	3804	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
JOIMIODL_00783	CDS	1140	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
JOIMIODL_00784	CDS	807	cseB		COG0745	Transcriptional regulatory protein CseB
JOIMIODL_00785	CDS	906		3.4.24.75		Glycyl-glycine endopeptidase ALE-1
JOIMIODL_00786	CDS	1059	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
JOIMIODL_00787	tRNA	76				tRNA-Arg(ccg)
JOIMIODL_00788	CDS	921				hypothetical protein
JOIMIODL_00789	CDS	675				hypothetical protein
JOIMIODL_00790	CDS	279				hypothetical protein
JOIMIODL_00791	CDS	270				hypothetical protein
JOIMIODL_00792	CDS	993				hypothetical protein
JOIMIODL_00793	CDS	945	xerD_1		COG4974	Tyrosine recombinase XerD
JOIMIODL_00794	CDS	1878	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
JOIMIODL_00795	CDS	2289	otsA	2.4.1.-	COG0380	Trehalose-6-phosphate synthase
JOIMIODL_00796	CDS	1413	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
JOIMIODL_00797	CDS	1359	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
JOIMIODL_00798	CDS	1059	thrC	4.2.3.1	COG0498	Threonine synthase
JOIMIODL_00799	CDS	915	thrB_1	2.7.1.39	COG0083	Homoserine kinase
JOIMIODL_00800	CDS	2193	rho	3.6.4.-		Transcription termination factor Rho
JOIMIODL_00801	CDS	894	lacG_1			Lactose transport system permease protein LacG
JOIMIODL_00802	CDS	975	lacF_6			Lactose transport system permease protein LacF
JOIMIODL_00803	CDS	1326				hypothetical protein
JOIMIODL_00804	CDS	2013	iolU_1	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
JOIMIODL_00805	CDS	984	ccpA_5		COG1609	Catabolite control protein A
JOIMIODL_00806	CDS	210	rpmE		COG0254	50S ribosomal protein L31
JOIMIODL_00807	CDS	1149	prfA		COG0216	Peptide chain release factor 1
JOIMIODL_00808	CDS	918	prmC_2	2.1.1.297	COG2890	Release factor glutamine methyltransferase
JOIMIODL_00809	CDS	1158		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
JOIMIODL_00810	CDS	1125	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
JOIMIODL_00811	CDS	537				hypothetical protein
JOIMIODL_00812	CDS	675	atpB		COG0356	ATP synthase subunit a
JOIMIODL_00813	CDS	231	atpE			ATP synthase subunit c
JOIMIODL_00814	CDS	540	atpF		COG0711	ATP synthase subunit b
JOIMIODL_00815	CDS	816	atpH			ATP synthase subunit delta
JOIMIODL_00816	CDS	1623	atpA	3.6.3.14		ATP synthase subunit alpha
JOIMIODL_00817	CDS	912	atpG			ATP synthase gamma chain
JOIMIODL_00818	CDS	1458	atpD	3.6.3.14		ATP synthase subunit beta
JOIMIODL_00819	CDS	273	atpC		COG0355	ATP synthase epsilon chain
JOIMIODL_00820	CDS	441				hypothetical protein
JOIMIODL_00821	CDS	1233	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
JOIMIODL_00822	CDS	780	nucS	3.1.-.-	COG1637	Endonuclease NucS
JOIMIODL_00823	CDS	1230				hypothetical protein
JOIMIODL_00824	CDS	1089				hypothetical protein
JOIMIODL_00825	CDS	894			COG3118	putative protein
JOIMIODL_00826	CDS	2205	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
JOIMIODL_00827	CDS	2103	glgE2	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 2
JOIMIODL_00828	CDS	2181	glgX_1	3.2.1.-	COG1523	Glycogen operon protein GlgX 
JOIMIODL_00829	CDS	1308	ravA_1	3.6.3.-		ATPase RavA
JOIMIODL_00830	CDS	897			COG1721	putative protein
JOIMIODL_00831	CDS	513				hypothetical protein
JOIMIODL_00832	CDS	1023				hypothetical protein
JOIMIODL_00833	CDS	999				hypothetical protein
JOIMIODL_00834	CDS	951				hypothetical protein
JOIMIODL_00835	CDS	1233	iscS_2	2.8.1.7	COG1104	IscS-like cysteine desulfurase
JOIMIODL_00836	CDS	1230	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
JOIMIODL_00837	CDS	1125				hypothetical protein
JOIMIODL_00838	CDS	2664	ligA	6.5.1.2	COG0272	DNA ligase A
JOIMIODL_00839	CDS	1254				hypothetical protein
JOIMIODL_00840	CDS	2253	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
JOIMIODL_00841	CDS	213				hypothetical protein
JOIMIODL_00842	CDS	762	rimI_1	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
JOIMIODL_00843	CDS	306	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
JOIMIODL_00844	CDS	1518	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
JOIMIODL_00845	CDS	1515	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
JOIMIODL_00846	CDS	831				hypothetical protein
JOIMIODL_00847	CDS	1791	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
JOIMIODL_00848	CDS	1581	cysG		COG0007	Siroheme synthase
JOIMIODL_00849	CDS	948				hypothetical protein
JOIMIODL_00850	CDS	1392	cysNC		COG0529	Bifunctional enzyme CysN/CysC
JOIMIODL_00851	CDS	939	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
JOIMIODL_00852	CDS	906	cysH	1.8.4.8	COG0175	putative phosphoadenosine phosphosulfate reductase
JOIMIODL_00853	CDS	1809	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
JOIMIODL_00854	CDS	1758	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
JOIMIODL_00855	CDS	570	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
JOIMIODL_00856	CDS	1032	ilvC_1	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
JOIMIODL_00857	CDS	945				hypothetical protein
JOIMIODL_00858	CDS	2838	cpsY_1	2.7.-.-		Exopolysaccharide phosphotransferase CpsY
JOIMIODL_00859	CDS	1917	cpsY_2	2.7.-.-		Exopolysaccharide phosphotransferase CpsY
JOIMIODL_00860	CDS	1608	serA_2	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
JOIMIODL_00861	CDS	1080	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
JOIMIODL_00862	CDS	1092	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
JOIMIODL_00863	CDS	1623	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
JOIMIODL_00864	CDS	525				hypothetical protein
JOIMIODL_00865	CDS	270				hypothetical protein
JOIMIODL_00866	CDS	1014	mpr	3.4.21.-	COG3591	Extracellular metalloprotease
JOIMIODL_00867	CDS	219				hypothetical protein
JOIMIODL_00868	CDS	2559	helY_1	3.6.4.-	COG4581	putative helicase HelY
JOIMIODL_00869	CDS	1086				hypothetical protein
JOIMIODL_00870	CDS	543				hypothetical protein
JOIMIODL_00871	CDS	777	yisK		COG0179	putative protein YisK
JOIMIODL_00872	CDS	1530	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
JOIMIODL_00873	tRNA	73				tRNA-Gln(ctg)
JOIMIODL_00874	tRNA	74				tRNA-Glu(ctc)
JOIMIODL_00875	tRNA	74				tRNA-Glu(ctc)
JOIMIODL_00876	CDS	789				Universal stress protein
JOIMIODL_00877	CDS	735	srpS			HTH-type transcriptional regulator SrpS
JOIMIODL_00878	CDS	1440	leuC_2	4.2.1.33		3-isopropylmalate dehydratase large subunit
JOIMIODL_00879	CDS	615	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
JOIMIODL_00880	CDS	1317	murA1	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
JOIMIODL_00881	CDS	591				hypothetical protein
JOIMIODL_00882	CDS	804	plsC_1	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
JOIMIODL_00883	CDS	990	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
JOIMIODL_00884	CDS	1116	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
JOIMIODL_00885	CDS	495				hypothetical protein
JOIMIODL_00886	CDS	999	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
JOIMIODL_00887	CDS	1077	adhA_2	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
JOIMIODL_00888	CDS	747				hypothetical protein
JOIMIODL_00889	CDS	198	rpmB_1		COG0227	50S ribosomal protein L28
JOIMIODL_00890	CDS	2214	recG	3.6.4.12		ATP-dependent DNA helicase RecG
JOIMIODL_00891	CDS	615	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
JOIMIODL_00892	CDS	573				hypothetical protein
JOIMIODL_00893	CDS	381				hypothetical protein
JOIMIODL_00894	CDS	492	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
JOIMIODL_00895	CDS	618			COG1399	putative protein
JOIMIODL_00896	CDS	753	rnc	3.1.26.3	COG0571	Ribonuclease 3
JOIMIODL_00897	CDS	879	fpg1_1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase 1
JOIMIODL_00898	CDS	120				hypothetical protein
JOIMIODL_00899	CDS	699	fpg1_2	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase 1
JOIMIODL_00900	CDS	750				hypothetical protein
JOIMIODL_00901	CDS	816				hypothetical protein
JOIMIODL_00902	CDS	930	natA_1		COG4555	ABC transporter ATP-binding protein NatA
JOIMIODL_00903	CDS	1275				hypothetical protein
JOIMIODL_00904	CDS	735	degU_1		COG2197	Transcriptional regulatory protein DegU
JOIMIODL_00905	CDS	306			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
JOIMIODL_00906	CDS	876				hypothetical protein
JOIMIODL_00907	CDS	978				hypothetical protein
JOIMIODL_00908	CDS	633	devR			DNA-binding transcriptional activator DevR/DosR
JOIMIODL_00909	CDS	1161	devS	2.7.13.3		Oxygen sensor histidine kinase response regulator DevS/DosS
JOIMIODL_00910	CDS	1797			COG1132	putative ABC transporter ATP-binding protein
JOIMIODL_00911	CDS	1710	cydD		COG4988	ATP-binding/permease protein CydD
JOIMIODL_00912	CDS	1083	cydB	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
JOIMIODL_00913	CDS	1557	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
JOIMIODL_00914	CDS	3141	rng	3.1.26.-	COG1530	Ribonuclease G
JOIMIODL_00915	CDS	309	rplU		COG0261	50S ribosomal protein L21
JOIMIODL_00916	CDS	255	rpmA		COG0211	50S ribosomal protein L27
JOIMIODL_00917	CDS	1536	obg	3.6.5.-	COG0536	GTPase Obg
JOIMIODL_00918	CDS	1164	proB	2.7.2.11	COG0263	Glutamate 5-kinase
JOIMIODL_00919	CDS	1272	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
JOIMIODL_00920	CDS	186				hypothetical protein
JOIMIODL_00921	CDS	579	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
JOIMIODL_00922	CDS	702				hypothetical protein
JOIMIODL_00923	CDS	378	rsfS		COG0799	Ribosomal silencing factor RsfS
JOIMIODL_00924	CDS	654	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
JOIMIODL_00925	tRNA	74				tRNA-Ala(ggc)
JOIMIODL_00926	CDS	915	iolS_3	1.1.1.-	COG0667	Aldo-keto reductase IolS
JOIMIODL_00927	CDS	876				hypothetical protein
JOIMIODL_00928	CDS	1023		1.13.12.-	COG2070	Putative monooxygenase
JOIMIODL_00929	CDS	1305				hypothetical protein
JOIMIODL_00930	CDS	477				hypothetical protein
JOIMIODL_00931	CDS	852	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
JOIMIODL_00932	CDS	621	nth	4.2.99.18		Endonuclease III
JOIMIODL_00933	CDS	948	zitB			Zinc transporter ZitB
JOIMIODL_00934	CDS	1059	modC	3.6.3.29	COG1118	Molybdenum import ATP-binding protein ModC
JOIMIODL_00935	CDS	771	modB		COG4149	Molybdenum transport system permease protein ModB
JOIMIODL_00936	CDS	801	modA		COG0725	Molybdate-binding protein ModA
JOIMIODL_00937	CDS	435				hypothetical protein
JOIMIODL_00938	CDS	1014				hypothetical protein
JOIMIODL_00939	CDS	936				putative HTH-type transcriptional regulator
JOIMIODL_00940	CDS	357				hypothetical protein
JOIMIODL_00941	CDS	1611				hypothetical protein
JOIMIODL_00942	CDS	174				hypothetical protein
JOIMIODL_00943	CDS	222				hypothetical protein
JOIMIODL_00944	CDS	675			COG0500	putative protein
JOIMIODL_00945	CDS	1632				hypothetical protein
JOIMIODL_00946	CDS	2481				hypothetical protein
JOIMIODL_00947	CDS	1305				hypothetical protein
JOIMIODL_00948	CDS	138				hypothetical protein
JOIMIODL_00949	CDS	543				hypothetical protein
JOIMIODL_00950	CDS	498				hypothetical protein
JOIMIODL_00951	CDS	1332	scrK_1	2.7.1.4	COG0524	Fructokinase
JOIMIODL_00952	CDS	804	sugB_1		COG0395	Trehalose transport system permease protein SugB
JOIMIODL_00953	CDS	1206	lacF_7			Lactose transport system permease protein LacF
JOIMIODL_00954	CDS	1380	msmE_3		COG1653	Multiple sugar-binding protein
JOIMIODL_00955	CDS	822	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
JOIMIODL_00956	CDS	1590	chbF	3.2.1.86	COG1486	6-phospho-beta-glucosidase
JOIMIODL_00957	CDS	753				hypothetical protein
JOIMIODL_00958	CDS	1362				hypothetical protein
JOIMIODL_00959	CDS	1473	atsA_2	3.1.6.1	COG3119	Arylsulfatase
JOIMIODL_00960	CDS	996	glkA_3	2.7.1.2		Glucokinase
JOIMIODL_00961	CDS	2103			COG1123	putative ABC transporter ATP-binding protein
JOIMIODL_00962	CDS	822	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
JOIMIODL_00963	CDS	957	dppB_2		COG0601	Dipeptide transport system permease protein DppB
JOIMIODL_00964	CDS	1788	gsiB_2		COG0747	Glutathione-binding protein GsiB
JOIMIODL_00965	CDS	1212	nagC_4		COG1940	N-acetylglucosamine repressor
JOIMIODL_00966	CDS	1629				hypothetical protein
JOIMIODL_00967	CDS	945				hypothetical protein
JOIMIODL_00968	CDS	1215				hypothetical protein
JOIMIODL_00969	CDS	771	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
JOIMIODL_00970	CDS	1974				hypothetical protein
JOIMIODL_00971	CDS	222				hypothetical protein
JOIMIODL_00972	CDS	759	yvoA_1		COG2188	HTH-type transcriptional repressor YvoA
JOIMIODL_00973	CDS	1044	iolG_1	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
JOIMIODL_00974	CDS	1005	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
JOIMIODL_00975	CDS	969				hypothetical protein
JOIMIODL_00976	CDS	1035	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
JOIMIODL_00977	CDS	390				hypothetical protein
JOIMIODL_00978	CDS	1005	iolE_1	4.2.1.44		Inosose dehydratase
JOIMIODL_00979	CDS	1197	iolG_2	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
JOIMIODL_00980	CDS	1611	iolT			Major myo-inositol transporter IolT
JOIMIODL_00981	CDS	1911	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
JOIMIODL_00982	CDS	1497	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
JOIMIODL_00983	CDS	978	iolE_2	4.2.1.44	COG1082	Inosose dehydratase
JOIMIODL_00984	CDS	870				hypothetical protein
JOIMIODL_00985	CDS	1161	afr_1	1.1.1.292		1,5-anhydro-D-fructose reductase
JOIMIODL_00986	CDS	3090	mngB_1	3.2.1.170	COG0383	Mannosylglycerate hydrolase
JOIMIODL_00987	CDS	1362				hypothetical protein
JOIMIODL_00988	CDS	1305	ugpB_3		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
JOIMIODL_00989	CDS	948	lacF_8			Lactose transport system permease protein LacF
JOIMIODL_00990	CDS	894	lacG_2			Lactose transport system permease protein LacG
JOIMIODL_00991	CDS	1767			COG1123	putative ABC transporter ATP-binding protein
JOIMIODL_00992	CDS	1725	hbpA		COG0747	Heme-binding protein A
JOIMIODL_00993	CDS	1050	dppB_3		COG0601	Dipeptide transport system permease protein DppB
JOIMIODL_00994	CDS	1017	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
JOIMIODL_00995	CDS	906	ltnD	1.1.1.411	COG2084	L-threonate dehydrogenase
JOIMIODL_00996	CDS	1428				hypothetical protein
JOIMIODL_00997	CDS	1401	ygbN_1		COG2610	Inner membrane permease YgbN
JOIMIODL_00998	CDS	972	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
JOIMIODL_00999	CDS	420				hypothetical protein
JOIMIODL_01000	CDS	852		4.3.2.3		Ureidoglycolate lyase
JOIMIODL_01001	CDS	1185	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
JOIMIODL_01002	CDS	1047		1.1.1.401		2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))
JOIMIODL_01003	CDS	1371	rhmT			Inner membrane transport protein RhmT
JOIMIODL_01004	CDS	789	xecE	1.1.1.269		2-(S)-hydroxypropyl-CoM dehydrogenase
JOIMIODL_01005	CDS	1557				hypothetical protein
JOIMIODL_01006	CDS	651				hypothetical protein
JOIMIODL_01007	CDS	1068				hypothetical protein
JOIMIODL_01008	CDS	1041	gltC_2			HTH-type transcriptional regulator GltC
JOIMIODL_01009	CDS	1155	kdgT			2-keto-3-deoxygluconate permease
JOIMIODL_01010	CDS	1248	sauU_1			putative sulfoacetate transporter SauU
JOIMIODL_01011	CDS	1059	siaP		COG1638	Sialic acid-binding periplasmic protein SiaP
JOIMIODL_01012	CDS	606	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
JOIMIODL_01013	CDS	1284	siaM		COG1593	Sialic acid TRAP transporter large permease protein SiaM
JOIMIODL_01014	CDS	795	LRA5	1.1.1.401		2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))
JOIMIODL_01015	CDS	1005		1.1.1.81	COG0111	Hydroxypyruvate reductase
JOIMIODL_01016	CDS	1329	lldD_1	1.1.-.-	COG1304	L-lactate dehydrogenase
JOIMIODL_01017	CDS	792	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JOIMIODL_01018	CDS	921				hypothetical protein
JOIMIODL_01019	CDS	780	lutR_2		COG2186	HTH-type transcriptional regulator LutR
JOIMIODL_01020	CDS	825				hypothetical protein
JOIMIODL_01021	CDS	903	ilvC_2	1.1.1.86		Ketol-acid reductoisomerase
JOIMIODL_01022	CDS	1509	ygbN_2		COG2610	Inner membrane permease YgbN
JOIMIODL_01023	CDS	1716	lerK_2	2.7.1.209	COG2376	L-erythrulose 1-kinase
JOIMIODL_01024	CDS	471	derI2_2	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase 2
JOIMIODL_01025	CDS	771	lerI	5.3.1.33	COG0149	L-erythrulose-1-phosphate isomerase
JOIMIODL_01026	CDS	834				hypothetical protein
JOIMIODL_01027	CDS	696	lutR_3		COG2186	HTH-type transcriptional regulator LutR
JOIMIODL_01028	CDS	1002	gfo_1	1.1.99.28		Glucose--fructose oxidoreductase
JOIMIODL_01029	CDS	996	iolG_3	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
JOIMIODL_01030	CDS	1518	abfA_2	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
JOIMIODL_01031	CDS	1188				hypothetical protein
JOIMIODL_01032	CDS	579	maa_2	2.3.1.79	COG0110	Maltose O-acetyltransferase
JOIMIODL_01033	CDS	1371	ptsJ		COG1167	Vitamin B6 salvage pathway transcriptional repressor PtsJ
JOIMIODL_01034	CDS	933	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
JOIMIODL_01035	CDS	603	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
JOIMIODL_01036	CDS	1731	aceB	2.3.3.9		Malate synthase
JOIMIODL_01037	CDS	1317	icl1	4.1.3.1		Isocitrate lyase 1
JOIMIODL_01038	CDS	1485	ramB		COG1396	HTH-type transcriptional regulator RamB
JOIMIODL_01039	CDS	1152	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
JOIMIODL_01040	CDS	957	sigJ_1			ECF RNA polymerase sigma factor SigJ
JOIMIODL_01041	CDS	471	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
JOIMIODL_01042	CDS	330			COG1146	Ferredoxin
JOIMIODL_01043	CDS	354	merR1			Mercuric resistance operon regulatory protein
JOIMIODL_01044	CDS	951			COG0823	putative protein
JOIMIODL_01045	CDS	537	gph_2	3.1.3.18		Phosphoglycolate phosphatase
JOIMIODL_01046	CDS	1464				hypothetical protein
JOIMIODL_01047	CDS	717				hypothetical protein
JOIMIODL_01048	CDS	777				hypothetical protein
JOIMIODL_01049	tRNA	74				tRNA-Ala(tgc)
JOIMIODL_01050	CDS	150				hypothetical protein
JOIMIODL_01051	tRNA	75				tRNA-Ile(gat)
JOIMIODL_01052	CDS	702				Cell surface glycolipoprotein MPB83
JOIMIODL_01053	CDS	633	sigK			ECF RNA polymerase sigma factor SigK
JOIMIODL_01054	CDS	981				hypothetical protein
JOIMIODL_01055	CDS	1590	yedY1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
JOIMIODL_01056	CDS	789				hypothetical protein
JOIMIODL_01057	CDS	480	proS_1	6.1.1.15	COG0442	Proline--tRNA ligase
JOIMIODL_01058	CDS	177				hypothetical protein
JOIMIODL_01059	CDS	561				putative protein
JOIMIODL_01060	CDS	2790	gyrA_1	5.99.1.3	COG0188	DNA gyrase subunit A
JOIMIODL_01061	CDS	2136	gyrB_1	5.99.1.3	COG0187	DNA gyrase subunit B
JOIMIODL_01062	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
JOIMIODL_01063	CDS	1239	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
JOIMIODL_01064	CDS	603	ribE	2.5.1.9	COG0307	Riboflavin synthase
JOIMIODL_01065	CDS	1026	ribD		COG0117	Riboflavin biosynthesis protein RibD
JOIMIODL_01066	CDS	762				hypothetical protein
JOIMIODL_01067	CDS	1266	recF_1		COG1195	DNA replication and repair protein RecF
JOIMIODL_01068	CDS	1203	griR			Beta sliding clamp GriR
JOIMIODL_01069	CDS	1698	dnaA			Chromosomal replication initiator protein DnaA
JOIMIODL_01070	CDS	138	rpmH		COG0230	50S ribosomal protein L34
JOIMIODL_01071	CDS	369	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
JOIMIODL_01072	CDS	291	yidD		COG0759	Putative membrane protein insertion efficiency factor
JOIMIODL_01073	CDS	1107	yidC		COG0706	Membrane protein insertase YidC
JOIMIODL_01074	CDS	678				hypothetical protein
JOIMIODL_01075	CDS	666	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
JOIMIODL_01076	CDS	924	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
JOIMIODL_01077	CDS	1836	parB		COG1475	putative chromosome-partitioning protein ParB
JOIMIODL_01078	CDS	1173				hypothetical protein
JOIMIODL_01079	CDS	450				hypothetical protein
JOIMIODL_01080	CDS	1083	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
JOIMIODL_01081	CDS	501				hypothetical protein
JOIMIODL_01082	CDS	2517				hypothetical protein
JOIMIODL_01083	CDS	1740	mviN_1		COG0728	putative peptidoglycan biosynthesis protein MviN
JOIMIODL_01084	CDS	2478				hypothetical protein
JOIMIODL_01085	CDS	1479	cca	2.7.7.72		CCA-adding enzyme
JOIMIODL_01086	CDS	2550	ponA1		COG0744	Penicillin-binding protein 1A
JOIMIODL_01087	CDS	1497	petC	1.10.9.1		Cytochrome b6-f complex iron-sulfur subunit
JOIMIODL_01088	CDS	1068				hypothetical protein
JOIMIODL_01089	CDS	2220	katE	1.11.1.6	COG0753	Catalase HPII
JOIMIODL_01090	CDS	1344	yhdG_2		COG0531	putative amino acid permease YhdG
JOIMIODL_01091	CDS	1047	yfiY_1		COG0614	putative siderophore-binding lipoprotein YfiY
JOIMIODL_01092	CDS	990	fepD_1		COG0609	Ferric enterobactin transport system permease protein FepD
JOIMIODL_01093	CDS	987	fepG_1		COG4779	Ferric enterobactin transport system permease protein FepG
JOIMIODL_01094	CDS	801	fepC_1		COG1120	Ferric enterobactin transport ATP-binding protein FepC
JOIMIODL_01095	CDS	195				hypothetical protein
JOIMIODL_01096	CDS	1986	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
JOIMIODL_01097	CDS	291	rpsF		COG0360	30S ribosomal protein S6
JOIMIODL_01098	CDS	549	ssb_1		COG0629	Single-stranded DNA-binding protein
