locus_tag	ftype	length_bp	gene	EC_number	COG	product
LJFCBDKD_00900	CDS	741	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
LJFCBDKD_00901	CDS	588	rimM		COG0806	Ribosome maturation factor RimM
LJFCBDKD_00902	CDS	243				hypothetical protein
LJFCBDKD_00903	CDS	480	rpsP		COG0228	30S ribosomal protein S16
LJFCBDKD_00904	CDS	1320	mntH_2		COG1914	Divalent metal cation transporter MntH
LJFCBDKD_00905	CDS	1122			COG1228	putative protein
LJFCBDKD_00906	CDS	1656	ffh		COG0541	Signal recognition particle protein
LJFCBDKD_00907	CDS	2346	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
LJFCBDKD_00908	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
LJFCBDKD_00909	CDS	1419	amt			Ammonia channel
LJFCBDKD_00910	CDS	1533	ftsY		COG0552	Signal recognition particle receptor FtsY
LJFCBDKD_00911	CDS	426	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
LJFCBDKD_00912	CDS	420				hypothetical protein
LJFCBDKD_00913	CDS	1389	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
LJFCBDKD_00914	CDS	1569				hypothetical protein
LJFCBDKD_00915	CDS	3297	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
LJFCBDKD_00916	CDS	114				hypothetical protein
LJFCBDKD_00917	CDS	1521	tcrY_1	2.7.13.3		putative sensor histidine kinase TcrY
LJFCBDKD_00918	CDS	744	tcrX_1		COG0745	putative transcriptional regulatory protein TcrX
LJFCBDKD_00919	CDS	312				hypothetical protein
LJFCBDKD_00920	CDS	273	ophA1	1.-.-.-		Phthalate dioxygenase reductase
LJFCBDKD_00921	CDS	1878			COG1132	putative ABC transporter ATP-binding protein
LJFCBDKD_00922	CDS	825		1.-.-.-	COG4221	putative oxidoreductase
LJFCBDKD_00923	CDS	912	czcD			Metal cation efflux system protein CzcD
LJFCBDKD_00924	CDS	483	ziaR_1			Transcriptional repressor SmtB 
LJFCBDKD_00925	CDS	1269	dctA2		COG1301	C4-dicarboxylate transport protein 2
LJFCBDKD_00926	CDS	1374				hypothetical protein
LJFCBDKD_00927	CDS	738				hypothetical protein
LJFCBDKD_00928	CDS	786				hypothetical protein
LJFCBDKD_00929	CDS	1107	natA_1		COG4555	ABC transporter ATP-binding protein NatA
LJFCBDKD_00930	CDS	1296				hypothetical protein
LJFCBDKD_00931	CDS	1110	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
LJFCBDKD_00932	CDS	765				hypothetical protein
LJFCBDKD_00933	CDS	2667	valS	6.1.1.9	COG0525	Valine--tRNA ligase
LJFCBDKD_00934	CDS	1791	selB		COG3276	Selenocysteine-specific elongation factor
LJFCBDKD_00935	CDS	1356	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
LJFCBDKD_00936	tRNA	95				tRNA-SeC(tca)
LJFCBDKD_00937	CDS	1026	selD	2.7.9.3	COG0709	Selenide, water dikinase
LJFCBDKD_00938	CDS	1197				hypothetical protein
LJFCBDKD_00939	CDS	1035	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
LJFCBDKD_00940	CDS	2733	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
LJFCBDKD_00941	CDS	567	fdhA_2	1.17.1.9		Formate dehydrogenase subunit alpha
LJFCBDKD_00942	CDS	345	tyrA		COG0287	T-protein
LJFCBDKD_00943	CDS	1404	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
LJFCBDKD_00944	CDS	684	clpP2_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
LJFCBDKD_00945	CDS	642	clpP1_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
LJFCBDKD_00946	CDS	834		3.4.-.-		putative endopeptidase
LJFCBDKD_00947	CDS	582				hypothetical protein
LJFCBDKD_00948	CDS	1611	tig	5.2.1.8	COG0544	Trigger factor
LJFCBDKD_00949	tRNA	75				tRNA-Pro(tgg)
LJFCBDKD_00950	tRNA	72				tRNA-Gly(tcc)
LJFCBDKD_00951	CDS	786	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
LJFCBDKD_00952	CDS	1635	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
LJFCBDKD_00953	CDS	564	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
LJFCBDKD_00954	CDS	1227	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
LJFCBDKD_00955	CDS	708	ubiG_1	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
LJFCBDKD_00956	CDS	1659				hypothetical protein
LJFCBDKD_00957	CDS	681	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
LJFCBDKD_00958	CDS	549	carD_1		COG1329	RNA polymerase-binding transcription factor CarD
LJFCBDKD_00959	CDS	1314				hypothetical protein
LJFCBDKD_00960	CDS	657				hypothetical protein
LJFCBDKD_00961	CDS	747			COG0637	putative protein
LJFCBDKD_00962	CDS	2547	treP	2.4.1.64		Alpha,alpha-trehalose phosphorylase
LJFCBDKD_00963	CDS	1182				hypothetical protein
LJFCBDKD_00964	CDS	567	def_1	3.5.1.88	COG0242	Peptide deformylase
LJFCBDKD_00965	CDS	426	qcrA_1		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
LJFCBDKD_00966	CDS	849	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
LJFCBDKD_00967	CDS	1044	tagT	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagT
LJFCBDKD_00968	CDS	366				hypothetical protein
LJFCBDKD_00969	CDS	675	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
LJFCBDKD_00970	CDS	1359	senX3	2.7.13.3		Signal-transduction histidine kinase senX3
LJFCBDKD_00971	CDS	693	regX3_1		COG0745	Sensory transduction protein regX3
LJFCBDKD_00972	CDS	489				hypothetical protein
LJFCBDKD_00973	CDS	483	carD_2		COG1329	RNA polymerase-binding transcription factor CarD
LJFCBDKD_00974	CDS	813	ispD_1	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
LJFCBDKD_00975	CDS	312				hypothetical protein
LJFCBDKD_00976	CDS	702	ispD_2	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
LJFCBDKD_00977	CDS	303				hypothetical protein
LJFCBDKD_00978	CDS	507	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
LJFCBDKD_00979	CDS	1371	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
LJFCBDKD_00980	CDS	999	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
LJFCBDKD_00981	CDS	1470	guaB1	1.-.-.-	COG0516	putative oxidoreductase
LJFCBDKD_00982	CDS	2403	tagV	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
LJFCBDKD_00983	CDS	1428	mtr	1.8.1.15	COG1249	Mycothione reductase
LJFCBDKD_00984	CDS	723				hypothetical protein
LJFCBDKD_00985	CDS	2421	uvrA_1			UvrABC system protein A
LJFCBDKD_00986	tRNA	78				tRNA-Ser(cga)
LJFCBDKD_00987	CDS	1056	rlmAII	2.1.1.188		23S rRNA (guanine(748)-N(1))-methyltransferase
LJFCBDKD_00988	CDS	822		3.1.3.-		Putative phosphatase
LJFCBDKD_00989	CDS	825				hypothetical protein
LJFCBDKD_00990	CDS	942	iap_1	3.4.-.-	COG0791	putative endopeptidase p60
LJFCBDKD_00991	CDS	720	ideR_2		COG1321	Iron-dependent repressor IdeR
LJFCBDKD_00992	CDS	891	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
LJFCBDKD_00993	CDS	1170	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
LJFCBDKD_00994	CDS	303				hypothetical protein
LJFCBDKD_00995	CDS	684				hypothetical protein
LJFCBDKD_00996	CDS	2826	aniA	1.7.2.1	COG2132	Copper-containing nitrite reductase
LJFCBDKD_00997	CDS	1044				hypothetical protein
LJFCBDKD_00998	CDS	2880	uvrD1_2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
LJFCBDKD_00999	CDS	336				hypothetical protein
LJFCBDKD_01000	CDS	1242				hypothetical protein
LJFCBDKD_01001	CDS	1023	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
LJFCBDKD_01002	CDS	231				hypothetical protein
LJFCBDKD_01003	CDS	198				hypothetical protein
LJFCBDKD_01004	CDS	1149	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
LJFCBDKD_01005	CDS	1512	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
LJFCBDKD_01006	CDS	423				hypothetical protein
LJFCBDKD_01007	CDS	798	cutC			Copper homeostasis protein CutC
LJFCBDKD_01008	CDS	429				hypothetical protein
LJFCBDKD_01009	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
LJFCBDKD_01010	CDS	426				hypothetical protein
LJFCBDKD_01011	CDS	1728				hypothetical protein
LJFCBDKD_01012	CDS	426	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
LJFCBDKD_01013	CDS	699			COG0546	putative protein
LJFCBDKD_01014	CDS	747	gpmA_2	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
LJFCBDKD_01015	CDS	1005				hypothetical protein
LJFCBDKD_01016	CDS	645	mftR			Putative mycofactocin biosynthesis transcriptional regulator MftR
LJFCBDKD_01017	CDS	1860	bmr3_1			Multidrug resistance protein 3
LJFCBDKD_01018	CDS	1095	mshD_4	2.3.1.189		Mycothiol acetyltransferase
LJFCBDKD_01019	CDS	1590	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
LJFCBDKD_01020	CDS	426				putative protein
LJFCBDKD_01021	CDS	1059				hypothetical protein
LJFCBDKD_01022	CDS	2112	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
LJFCBDKD_01023	CDS	1269	ackA	2.7.2.1	COG0282	Acetate kinase
LJFCBDKD_01024	CDS	660	pbsA1	1.14.14.18		Heme oxygenase 1
LJFCBDKD_01025	CDS	318				hypothetical protein
LJFCBDKD_01026	CDS	828				hypothetical protein
LJFCBDKD_01027	CDS	519				hypothetical protein
LJFCBDKD_01028	CDS	1143				hypothetical protein
LJFCBDKD_01029	CDS	1110		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
LJFCBDKD_01030	CDS	717	polC_1	2.7.7.7		DNA polymerase III PolC-type
LJFCBDKD_01031	CDS	477				hypothetical protein
LJFCBDKD_01032	CDS	1500	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
LJFCBDKD_01033	CDS	1644	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
LJFCBDKD_01034	CDS	777				hypothetical protein
LJFCBDKD_01035	CDS	897	rluA	5.4.99.28	COG0564	Ribosomal large subunit pseudouridine synthase A
LJFCBDKD_01036	CDS	702				hypothetical protein
LJFCBDKD_01037	CDS	1587	groL1_1			60 kDa chaperonin 1
LJFCBDKD_01038	CDS	297	groS		COG0234	10 kDa chaperonin
LJFCBDKD_01039	CDS	171				hypothetical protein
LJFCBDKD_01040	CDS	855	cpdA_2	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
LJFCBDKD_01041	CDS	489	moaE2_1	2.-.-.-	COG0314	Molybdopterin synthase catalytic subunit 2
LJFCBDKD_01042	CDS	549	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
LJFCBDKD_01043	CDS	585	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
LJFCBDKD_01044	CDS	1284	moaE2_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
LJFCBDKD_01045	CDS	1101	moaA	4.1.99.22		GTP 3',8-cyclase
LJFCBDKD_01046	CDS	276				hypothetical protein
LJFCBDKD_01047	CDS	1722			COG0747	putative protein
LJFCBDKD_01048	CDS	1770			COG1123	putative ABC transporter ATP-binding protein
LJFCBDKD_01049	CDS	1017			COG1173	Putative peptide transport permease protein
LJFCBDKD_01050	CDS	993			COG0601	Putative peptide transport permease protein
LJFCBDKD_01051	CDS	318				hypothetical protein
LJFCBDKD_01052	CDS	1242	moaE2_3	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
LJFCBDKD_01053	CDS	987	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
LJFCBDKD_01054	CDS	1278				hypothetical protein
LJFCBDKD_01055	CDS	672				hypothetical protein
LJFCBDKD_01056	CDS	519				hypothetical protein
LJFCBDKD_01057	CDS	1005	rocR		COG3829	Arginine utilization regulatory protein RocR
LJFCBDKD_01058	CDS	1356				hypothetical protein
LJFCBDKD_01059	CDS	549				hypothetical protein
LJFCBDKD_01060	CDS	942				hypothetical protein
LJFCBDKD_01061	CDS	705	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
LJFCBDKD_01062	CDS	1077	adhc1	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C 1
LJFCBDKD_01063	CDS	594				HTH-type transcriptional repressor
LJFCBDKD_01064	CDS	579				hypothetical protein
LJFCBDKD_01065	CDS	723	lutR_3		COG2186	HTH-type transcriptional regulator LutR
LJFCBDKD_01066	CDS	1635	dppA_1		COG0747	Periplasmic dipeptide transport protein
LJFCBDKD_01067	CDS	966	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
LJFCBDKD_01068	CDS	2145	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
LJFCBDKD_01069	CDS	831	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
LJFCBDKD_01070	CDS	972	dapA_3	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
LJFCBDKD_01071	CDS	1095	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
LJFCBDKD_01072	CDS	684	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
LJFCBDKD_01073	CDS	1209	nedA	3.2.1.18		Sialidase
LJFCBDKD_01074	CDS	2685	vpr	3.4.21.-	COG1404	Minor extracellular protease vpr
LJFCBDKD_01075	CDS	1365				hypothetical protein
LJFCBDKD_01076	CDS	1398	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
LJFCBDKD_01077	CDS	2193		3.4.21.26		Prolyl endopeptidase
LJFCBDKD_01078	CDS	246				hypothetical protein
LJFCBDKD_01079	CDS	1227	nagZ_1	3.2.1.52	COG1472	Beta-hexosaminidase
LJFCBDKD_01080	CDS	876	thiD_1	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
LJFCBDKD_01081	CDS	924				hypothetical protein
LJFCBDKD_01082	CDS	795				hypothetical protein
LJFCBDKD_01083	CDS	1488	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
LJFCBDKD_01084	CDS	885				hypothetical protein
LJFCBDKD_01085	CDS	1134	metC	4.4.1.8	COG0626	Cystathionine beta-lyase MetC
LJFCBDKD_01086	CDS	1347	araJ		COG2814	Putative transporter AraJ
LJFCBDKD_01087	CDS	1101	nagC_4		COG1940	N-acetylglucosamine repressor
LJFCBDKD_01088	CDS	732			COG0325	Pyridoxal phosphate homeostasis protein
LJFCBDKD_01089	tRNA	75				tRNA-Leu(taa)
LJFCBDKD_01090	CDS	2163				hypothetical protein
LJFCBDKD_01091	CDS	648				hypothetical protein
LJFCBDKD_01092	CDS	1461	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
LJFCBDKD_01093	CDS	969				hypothetical protein
LJFCBDKD_01094	CDS	1656	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
LJFCBDKD_01095	CDS	504			COG5416	putative membrane protein
LJFCBDKD_01096	CDS	720	tcrX_2		COG0745	putative transcriptional regulatory protein TcrX
LJFCBDKD_01097	CDS	1536	tcrY_2	2.7.13.3		putative sensor histidine kinase TcrY
LJFCBDKD_01098	CDS	558				hypothetical protein
LJFCBDKD_01099	CDS	1428				hypothetical protein
LJFCBDKD_01100	CDS	1053	rnhA	3.1.26.4	COG0328	Ribonuclease HI
LJFCBDKD_01101	CDS	1035		1.1.1.1		Alcohol dehydrogenase
LJFCBDKD_01102	CDS	732				hypothetical protein
LJFCBDKD_01103	CDS	951	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
LJFCBDKD_01104	CDS	723				hypothetical protein
LJFCBDKD_01105	CDS	1008	yxlF_2	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
LJFCBDKD_01106	CDS	381	ytrA_1		COG1725	HTH-type transcriptional repressor YtrA
LJFCBDKD_01107	CDS	1098	mshD_5	2.3.1.189		Mycothiol acetyltransferase
LJFCBDKD_01108	CDS	762	cypM	2.1.1.301		Cypemycin N-terminal methyltransferase
LJFCBDKD_01109	CDS	1956	uidA	3.2.1.31	COG3250	Beta-glucuronidase
LJFCBDKD_01110	CDS	1035	purR_1		COG1609	HTH-type transcriptional repressor PurR
LJFCBDKD_01111	CDS	1584	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
LJFCBDKD_01112	CDS	444	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
LJFCBDKD_01113	CDS	1557	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LJFCBDKD_01114	CDS	477	kmtR		COG0640	HTH-type transcriptional regulator KmtR
LJFCBDKD_01115	CDS	972	fieF		COG0053	Ferrous-iron efflux pump FieF
LJFCBDKD_01116	CDS	582				hypothetical protein
LJFCBDKD_01117	CDS	1404		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
LJFCBDKD_01118	CDS	894	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
LJFCBDKD_01119	CDS	1656	gsiB_3		COG0747	Glutathione-binding protein GsiB
LJFCBDKD_01120	CDS	1011	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
LJFCBDKD_01121	CDS	858	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
LJFCBDKD_01122	CDS	1788	gsiA_3	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
LJFCBDKD_01123	CDS	513	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
LJFCBDKD_01124	CDS	972	limB_2	1.14.13.107		Limonene 1,2-monooxygenase
LJFCBDKD_01125	CDS	1008	camP	1.14.13.162		2,5-diketocamphane 1,2-monooxygenase
LJFCBDKD_01126	CDS	849				hypothetical protein
LJFCBDKD_01127	CDS	840	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
LJFCBDKD_01128	CDS	555				hypothetical protein
LJFCBDKD_01129	CDS	1782	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
LJFCBDKD_01130	CDS	831	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
LJFCBDKD_01131	CDS	1329	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
LJFCBDKD_01132	CDS	624	siaQ_2		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
LJFCBDKD_01133	CDS	1095	dctP_2		COG1638	Solute-binding protein
LJFCBDKD_01134	CDS	1644	groL1_2		COG0459	60 kDa chaperonin 1
LJFCBDKD_01135	CDS	594				hypothetical protein
LJFCBDKD_01136	CDS	384				hypothetical protein
LJFCBDKD_01137	CDS	678	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
LJFCBDKD_01138	CDS	720				hypothetical protein
LJFCBDKD_01139	CDS	618				hypothetical protein
LJFCBDKD_01140	CDS	639				hypothetical protein
LJFCBDKD_01141	CDS	465				hypothetical protein
LJFCBDKD_01142	CDS	1413				hypothetical protein
LJFCBDKD_01143	tRNA	73				tRNA-Thr(tgt)
LJFCBDKD_01144	CDS	816	pknE_2	2.7.11.1	COG0515	Serine/threonine-protein kinase PknE
LJFCBDKD_01145	CDS	2220	afsK	2.7.11.1	COG0515	Serine/threonine-protein kinase AfsK
LJFCBDKD_01146	CDS	678				hypothetical protein
LJFCBDKD_01147	CDS	2328			COG2307	putative protein
LJFCBDKD_01148	CDS	1041			COG1305	putative protein
LJFCBDKD_01149	CDS	1467	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
LJFCBDKD_01150	CDS	390				hypothetical protein
LJFCBDKD_01151	CDS	1212	aspC	2.6.1.1	COG0436	putative aspartate aminotransferase
LJFCBDKD_01152	CDS	2232	rafA	3.2.1.22		Alpha-galactosidase
LJFCBDKD_01153	CDS	915	lacF_4			Lactose transport system permease protein LacF
LJFCBDKD_01154	CDS	957	araQ_5		COG0395	L-arabinose transport system permease protein AraQ
LJFCBDKD_01155	CDS	1407	araN		COG1653	putative arabinose-binding protein
LJFCBDKD_01156	CDS	1176	nagC_5		COG1940	N-acetylglucosamine repressor
LJFCBDKD_01157	CDS	861				hypothetical protein
LJFCBDKD_01158	CDS	687				hypothetical protein
LJFCBDKD_01159	CDS	588				hypothetical protein
LJFCBDKD_01160	CDS	627				hypothetical protein
LJFCBDKD_01161	CDS	588				hypothetical protein
LJFCBDKD_01162	CDS	1017	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
LJFCBDKD_01163	CDS	885				hypothetical protein
LJFCBDKD_01164	CDS	573	inhA	4.2.1.103		Isonitrile hydratase
LJFCBDKD_01165	CDS	1644	pgm	5.4.2.2	COG0033	Phosphoglucomutase
LJFCBDKD_01166	CDS	1242				hypothetical protein
LJFCBDKD_01167	CDS	537	ptpA_1	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
LJFCBDKD_01168	CDS	486		2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
LJFCBDKD_01169	CDS	1116				hypothetical protein
LJFCBDKD_01170	CDS	756	mshD_6	2.3.1.189		Mycothiol acetyltransferase
LJFCBDKD_01171	CDS	1017	gpr_1	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
LJFCBDKD_01172	CDS	2829	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
LJFCBDKD_01173	CDS	798	glnQ_3			Glutamine transport ATP-binding protein GlnQ
LJFCBDKD_01174	CDS	651	glnP_2		COG0765	Glutamine transport system permease protein GlnP
LJFCBDKD_01175	CDS	777	tcyB		COG0765	L-cystine transport system permease protein TcyB
LJFCBDKD_01176	CDS	915			COG0834	putative amino-acid ABC transporter-binding protein
LJFCBDKD_01177	CDS	792	lldR		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
LJFCBDKD_01178	tRNA	91				tRNA-Ser(gct)
LJFCBDKD_01179	CDS	477	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
LJFCBDKD_01180	CDS	1755	kefB			Glutathione-regulated potassium-efflux system protein KefB
LJFCBDKD_01181	CDS	1386	gntP		COG2610	High-affinity gluconate transporter
LJFCBDKD_01182	CDS	1047	cytR_3		COG1609	HTH-type transcriptional repressor CytR
LJFCBDKD_01183	CDS	1056	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
LJFCBDKD_01184	CDS	1437				hypothetical protein
LJFCBDKD_01185	CDS	1017				hypothetical protein
LJFCBDKD_01186	CDS	1470				hypothetical protein
LJFCBDKD_01187	CDS	711				hypothetical protein
LJFCBDKD_01188	CDS	2352				hypothetical protein
LJFCBDKD_01189	CDS	204	cspA		COG1278	putative cold shock protein A
LJFCBDKD_01190	CDS	2598	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
LJFCBDKD_01191	CDS	1017	ku		COG1273	Non-homologous end joining protein Ku
LJFCBDKD_01192	CDS	2532	uvrA_2			UvrABC system protein A
LJFCBDKD_01193	CDS	1218	yxeP_2	3.-.-.-	COG1473	putative hydrolase YxeP
LJFCBDKD_01194	CDS	849	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
LJFCBDKD_01195	CDS	1659			COG1132	putative ABC transporter ATP-binding protein
LJFCBDKD_01196	CDS	1800			COG1132	putative ABC transporter ATP-binding protein
LJFCBDKD_01197	CDS	315		1.-.-.-	COG1359	Putative monooxygenase
LJFCBDKD_01198	CDS	933				hypothetical protein
LJFCBDKD_01199	CDS	348	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
LJFCBDKD_01200	CDS	816				hypothetical protein
LJFCBDKD_01201	CDS	792	ydjZ_1		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
LJFCBDKD_01202	CDS	2193	mtlA			PTS system mannitol-specific EIICB component
LJFCBDKD_01203	CDS	1146	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
LJFCBDKD_01204	CDS	273	ptsH_1			Phosphocarrier protein HPr
LJFCBDKD_01205	CDS	1719	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
LJFCBDKD_01206	CDS	933	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
LJFCBDKD_01207	CDS	999		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase
LJFCBDKD_01208	CDS	1155	dpkA	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
LJFCBDKD_01209	tRNA	90				tRNA-Ser(tga)
LJFCBDKD_01210	CDS	717				hypothetical protein
LJFCBDKD_01211	CDS	882	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
LJFCBDKD_01212	CDS	360				hypothetical protein
LJFCBDKD_01213	CDS	978	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
LJFCBDKD_01214	CDS	954	pks5	2.3.1.-	COG3321	Mycocerosic acid synthase-like polyketide synthase
LJFCBDKD_01215	CDS	969	ycsE	3.1.3.104		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE
LJFCBDKD_01216	CDS	1263	serS	6.1.1.11	COG0172	Serine--tRNA ligase
LJFCBDKD_01217	CDS	1206	dagK_1	2.7.1.107	COG1597	Diacylglycerol kinase
LJFCBDKD_01218	CDS	1023	pheA	4.2.1.51		Prephenate dehydratase
LJFCBDKD_01219	CDS	1623				hypothetical protein
LJFCBDKD_01220	CDS	117				hypothetical protein
LJFCBDKD_01221	CDS	594				hypothetical protein
LJFCBDKD_01222	CDS	456	ytrA_3		COG1725	HTH-type transcriptional repressor YtrA
LJFCBDKD_01223	CDS	1941				hypothetical protein
LJFCBDKD_01224	CDS	1650				hypothetical protein
LJFCBDKD_01225	CDS	831				hypothetical protein
LJFCBDKD_01226	CDS	636	mshD_7	2.3.1.189		Mycothiol acetyltransferase
LJFCBDKD_01227	CDS	1035	glsA1_2	3.5.1.2	COG2066	Glutaminase 1
LJFCBDKD_01228	CDS	264				hypothetical protein
LJFCBDKD_01229	CDS	777				hypothetical protein
LJFCBDKD_01230	CDS	1029	ocd	4.3.1.12		Ornithine cyclodeaminase
LJFCBDKD_01231	CDS	2148	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
LJFCBDKD_01232	CDS	1044	yhfQ		COG4594	Putative ABC transporter substrate-binding lipoprotein YhfQ
LJFCBDKD_01233	CDS	843	fepC_1		COG1120	Ferric enterobactin transport ATP-binding protein FepC
