locus_tag	ftype	length_bp	gene	EC_number	COG	product
DNNBHHGK_00860	CDS	735		1.10.3.-	COG1496	Polyphenol oxidase
DNNBHHGK_00861	CDS	489	sepF		COG1799	Cell division protein SepF
DNNBHHGK_00862	CDS	291				hypothetical protein
DNNBHHGK_00863	CDS	705			COG3599	Cell wall synthesis protein Wag31
DNNBHHGK_00864	CDS	564	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
DNNBHHGK_00865	CDS	927		5.4.99.-	COG0564	putative RNA pseudouridine synthase
DNNBHHGK_00866	CDS	783				hypothetical protein
DNNBHHGK_00867	CDS	1053				hypothetical protein
DNNBHHGK_00868	CDS	3606	dnaE1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
DNNBHHGK_00869	CDS	834				hypothetical protein
DNNBHHGK_00870	CDS	1275	soxC_1			Dibenzothiophene desulfurization enzyme C
DNNBHHGK_00871	CDS	1560				hypothetical protein
DNNBHHGK_00872	CDS	1488	yhjE			Inner membrane metabolite transport protein YhjE
DNNBHHGK_00873	CDS	1695	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
DNNBHHGK_00874	CDS	1647	oppA		COG4166	Oligopeptide-binding protein OppA
DNNBHHGK_00875	CDS	987	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
DNNBHHGK_00876	CDS	963	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
DNNBHHGK_00877	CDS	1890	gsiA_4	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
DNNBHHGK_00878	CDS	1923	typA		COG1217	GTP-binding protein TypA/BipA
DNNBHHGK_00879	CDS	483				hypothetical protein
DNNBHHGK_00880	CDS	582	pgsA2_2	2.7.8.5	COG0558	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 2
DNNBHHGK_00881	CDS	273				hypothetical protein
DNNBHHGK_00882	CDS	330			COG1146	Ferredoxin
DNNBHHGK_00883	CDS	1230	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
DNNBHHGK_00884	CDS	1350	gltA2	2.3.3.16	COG0372	Citrate synthase 1
DNNBHHGK_00885	CDS	702	ugpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
DNNBHHGK_00886	CDS	936				hypothetical protein
DNNBHHGK_00887	CDS	993	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
DNNBHHGK_00888	CDS	672				hypothetical protein
DNNBHHGK_00889	CDS	1272				hypothetical protein
DNNBHHGK_00890	CDS	948				hypothetical protein
DNNBHHGK_00891	CDS	1761				hypothetical protein
DNNBHHGK_00892	CDS	1110	dapE_1	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
DNNBHHGK_00893	CDS	738	log	3.2.2.-	COG1611	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
DNNBHHGK_00894	CDS	162				hypothetical protein
DNNBHHGK_00895	CDS	171				hypothetical protein
DNNBHHGK_00896	CDS	651		2.1.1.-	COG4122	Putative O-methyltransferase
DNNBHHGK_00897	CDS	408	tatB			Sec-independent protein translocase protein TatB
DNNBHHGK_00898	CDS	1179	mrp		COG0489	Iron-sulfur cluster carrier protein
DNNBHHGK_00899	CDS	639				hypothetical protein
DNNBHHGK_00900	CDS	1326			COG2239	Magnesium transporter MgtE
DNNBHHGK_00901	CDS	1557	pepPI	3.4.11.9		Xaa-Pro aminopeptidase 1
DNNBHHGK_00902	CDS	882		3.1.3.97	COG0613	3',5'-nucleoside bisphosphate phosphatase
DNNBHHGK_00903	CDS	630				hypothetical protein
DNNBHHGK_00904	CDS	1860	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
DNNBHHGK_00905	CDS	1650	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
DNNBHHGK_00906	CDS	222				hypothetical protein
DNNBHHGK_00907	CDS	663	kstR2_1			HTH-type transcriptional repressor KstR2
DNNBHHGK_00908	CDS	3186	uvrD1_2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
DNNBHHGK_00909	CDS	3288	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
DNNBHHGK_00910	CDS	972				hypothetical protein
DNNBHHGK_00911	CDS	918	nudC_1	3.6.1.22	COG2816	NADH pyrophosphatase
DNNBHHGK_00912	CDS	2133	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
DNNBHHGK_00913	CDS	327	whiB7			putative transcriptional regulator WhiB7
DNNBHHGK_00914	CDS	159				hypothetical protein
DNNBHHGK_00915	CDS	648				hypothetical protein
DNNBHHGK_00916	CDS	591				hypothetical protein
DNNBHHGK_00917	CDS	1641				hypothetical protein
DNNBHHGK_00918	CDS	1239	ylbL		COG3480	putative protein YlbL
DNNBHHGK_00919	CDS	693				hypothetical protein
DNNBHHGK_00920	CDS	1785	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
DNNBHHGK_00921	CDS	1323				hypothetical protein
DNNBHHGK_00922	CDS	936	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
DNNBHHGK_00923	CDS	519				hypothetical protein
DNNBHHGK_00924	CDS	441	glbO		COG2346	Group 2 truncated hemoglobin GlbO
DNNBHHGK_00925	CDS	963	mscS		COG0668	Small-conductance mechanosensitive channel
DNNBHHGK_00926	CDS	1113	fepG_1		COG4779	Ferric enterobactin transport system permease protein FepG
DNNBHHGK_00927	CDS	1104	fepD_1		COG0609	Ferric enterobactin transport system permease protein FepD
DNNBHHGK_00928	CDS	1002	yfiY_1		COG0614	putative siderophore-binding lipoprotein YfiY
DNNBHHGK_00929	CDS	2550	pepN	3.4.11.2		Aminopeptidase N
DNNBHHGK_00930	CDS	708				hypothetical protein
DNNBHHGK_00931	CDS	1098	desA3	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
DNNBHHGK_00932	CDS	1815	liaS_1	2.7.13.3	COG4585	Sensor histidine kinase LiaS
DNNBHHGK_00933	CDS	681	nreC_2		COG2197	Oxygen regulatory protein NreC
DNNBHHGK_00934	CDS	1845			COG1132	putative ABC transporter ATP-binding protein
DNNBHHGK_00935	CDS	1746		3.6.3.-		Putative multidrug export ATP-binding/permease protein
DNNBHHGK_00936	CDS	630				Thioredoxin-like reductase
DNNBHHGK_00937	CDS	486	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
DNNBHHGK_00938	CDS	1044	nei1	3.2.2.-	COG0266	Endonuclease 8 1
DNNBHHGK_00939	CDS	486				hypothetical protein
DNNBHHGK_00940	CDS	468				Actin-binding protein
DNNBHHGK_00941	CDS	2112	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
DNNBHHGK_00942	CDS	582	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
DNNBHHGK_00943	CDS	555				hypothetical protein
DNNBHHGK_00944	CDS	2016	pepO	3.4.24.-	COG3590	Neutral endopeptidase
DNNBHHGK_00945	CDS	804				hypothetical protein
DNNBHHGK_00946	CDS	1077	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
DNNBHHGK_00947	CDS	753				hypothetical protein
DNNBHHGK_00948	CDS	822	mshB	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
DNNBHHGK_00949	CDS	1230	mshA	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
DNNBHHGK_00950	CDS	600	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
DNNBHHGK_00951	CDS	894				hypothetical protein
DNNBHHGK_00952	CDS	642	nreC_3		COG2197	Oxygen regulatory protein NreC
DNNBHHGK_00953	CDS	1320	degS	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
DNNBHHGK_00954	CDS	429				hypothetical protein
DNNBHHGK_00955	CDS	987				hypothetical protein
DNNBHHGK_00956	CDS	666				putative HTH-type transcriptional regulator
DNNBHHGK_00957	CDS	354				hypothetical protein
DNNBHHGK_00958	CDS	288				hypothetical protein
DNNBHHGK_00959	CDS	1257	amdA	3.5.1.4	COG2421	Acetamidase
DNNBHHGK_00960	CDS	774				hypothetical protein
DNNBHHGK_00961	CDS	837				hypothetical protein
DNNBHHGK_00962	CDS	555				hypothetical protein
DNNBHHGK_00963	CDS	1755	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
DNNBHHGK_00964	CDS	1257	lldD_1	1.1.-.-	COG1304	Putative L-lactate dehydrogenase
DNNBHHGK_00965	CDS	1737	lutP		COG1620	L-lactate permease
DNNBHHGK_00966	CDS	786	lutR_2		COG2186	HTH-type transcriptional regulator LutR
DNNBHHGK_00967	CDS	1158	gltA_2	2.3.3.5		2-methylcitrate synthase
DNNBHHGK_00968	CDS	909	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
DNNBHHGK_00969	CDS	1518	prpD2	4.2.1.79	COG2079	2-methylcitrate dehydratase 2
DNNBHHGK_00970	CDS	774	rspR_1		COG1802	HTH-type transcriptional repressor RspR
DNNBHHGK_00971	CDS	834				hypothetical protein
DNNBHHGK_00972	CDS	483	phnO	2.3.1.-		Aminoalkylphosphonate N-acetyltransferase
DNNBHHGK_00973	CDS	357			COG0537	putative HIT-like protein
DNNBHHGK_00974	CDS	174				hypothetical protein
DNNBHHGK_00975	CDS	1410	eis	2.3.1.-	COG4552	N-acetyltransferase Eis
DNNBHHGK_00976	CDS	2199	copB	3.6.3.54		Copper-exporting P-type ATPase B
DNNBHHGK_00977	CDS	603	desR_2		COG2197	Transcriptional regulatory protein DesR
DNNBHHGK_00978	CDS	1134	desK_3	2.7.13.3	COG4585	Sensor histidine kinase DesK
DNNBHHGK_00979	CDS	291				hypothetical protein
DNNBHHGK_00980	CDS	915	nosF_1		COG1131	putative ABC transporter ATP-binding protein NosF
DNNBHHGK_00981	CDS	708				hypothetical protein
DNNBHHGK_00982	CDS	369				hypothetical protein
DNNBHHGK_00983	CDS	1749				hypothetical protein
DNNBHHGK_00984	CDS	1074				hypothetical protein
DNNBHHGK_00985	CDS	2055				hypothetical protein
DNNBHHGK_00986	CDS	729				hypothetical protein
DNNBHHGK_00987	CDS	621				hypothetical protein
DNNBHHGK_00988	CDS	1143				hypothetical protein
DNNBHHGK_00989	CDS	1227		2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase
DNNBHHGK_00990	CDS	1230	setB			Sugar efflux transporter B
DNNBHHGK_00991	CDS	726				hypothetical protein
DNNBHHGK_00992	CDS	867	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
DNNBHHGK_00993	CDS	1008				hypothetical protein
DNNBHHGK_00994	CDS	2478	helD_2	3.6.4.12	COG3973	DNA helicase IV
DNNBHHGK_00995	CDS	1224				hypothetical protein
DNNBHHGK_00996	CDS	558				hypothetical protein
DNNBHHGK_00997	CDS	708				hypothetical protein
DNNBHHGK_00998	CDS	1377	sad_1	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
DNNBHHGK_00999	CDS	1209	doeA	3.5.4.44	COG0006	Ectoine hydrolase
DNNBHHGK_01000	CDS	1260	ectB_2	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate transaminase
DNNBHHGK_01001	CDS	621				hypothetical protein
DNNBHHGK_01002	CDS	2196	ydgH		COG2409	Putative membrane protein YdgH
DNNBHHGK_01003	CDS	885	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
DNNBHHGK_01004	CDS	933	yghA_1	1.-.-.-		putative oxidoreductase YghA
DNNBHHGK_01005	CDS	630	narL_2		COG2197	putative transcriptional regulatory protein NarL
DNNBHHGK_01006	CDS	1152	liaS_2	2.7.13.3	COG4585	Sensor histidine kinase LiaS
DNNBHHGK_01007	CDS	1194	mdoC	2.1.-.-		Glucans biosynthesis protein C
DNNBHHGK_01008	CDS	894	araQ_4		COG0395	L-arabinose transport system permease protein AraQ
DNNBHHGK_01009	CDS	945	sugA_1		COG1175	Trehalose transport system permease protein SugA
DNNBHHGK_01010	CDS	1455				hypothetical protein
DNNBHHGK_01011	CDS	648				hypothetical protein
DNNBHHGK_01012	CDS	474	nudC_2	3.6.1.22		NADH pyrophosphatase
DNNBHHGK_01013	CDS	291				hypothetical protein
DNNBHHGK_01014	CDS	2262	der		COG1160	GTPase Der
DNNBHHGK_01015	CDS	1110	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
DNNBHHGK_01016	CDS	879		5.4.99.-	COG1187	putative RNA pseudouridine synthase
DNNBHHGK_01017	CDS	873			COG1192	putative protein
DNNBHHGK_01018	CDS	999	xerD		COG4974	Tyrosine recombinase XerD
DNNBHHGK_01019	CDS	954	ctaB	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
DNNBHHGK_01020	CDS	2097	tkt_1	2.2.1.1	COG0021	Transketolase
DNNBHHGK_01021	CDS	1113	tal	2.2.1.2	COG0176	Transaldolase
DNNBHHGK_01022	CDS	1563	zwf2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
DNNBHHGK_01023	CDS	1716	pgl_1	3.1.1.31	COG0363	6-phosphogluconolactonase
DNNBHHGK_01024	CDS	249	secG		COG1314	putative protein-export membrane protein SecG
DNNBHHGK_01025	CDS	774	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
DNNBHHGK_01026	CDS	1203	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
DNNBHHGK_01027	CDS	1005	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
DNNBHHGK_01028	CDS	999	whiA		COG1481	Putative sporulation transcription regulator WhiA
DNNBHHGK_01029	CDS	1035			COG0391	Putative gluconeogenesis factor
DNNBHHGK_01030	CDS	897			COG1660	Nucleotide-binding protein
DNNBHHGK_01031	CDS	1941	uvrC		COG0322	UvrABC system protein C
DNNBHHGK_01032	CDS	2868	uvrA_3		COG0178	UvrABC system protein A
DNNBHHGK_01033	CDS	690	gloC_2	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
DNNBHHGK_01034	CDS	1743	polA_1	2.7.7.7		DNA polymerase I, thermostable
DNNBHHGK_01035	CDS	564				hypothetical protein
DNNBHHGK_01036	CDS	501				hypothetical protein
DNNBHHGK_01037	CDS	1716		3.6.3.-		Putative multidrug export ATP-binding/permease protein
DNNBHHGK_01038	CDS	2106	uvrB		COG0556	UvrABC system protein B
DNNBHHGK_01039	CDS	642	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
DNNBHHGK_01040	CDS	972				hypothetical protein
DNNBHHGK_01041	CDS	804	aroD	4.2.1.10		3-dehydroquinate dehydratase
DNNBHHGK_01042	CDS	1083	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
DNNBHHGK_01043	CDS	555	aroK	2.7.1.71	COG0703	Shikimate kinase
DNNBHHGK_01044	CDS	1251	aroC	4.2.3.5	COG0082	Chorismate synthase
DNNBHHGK_01045	CDS	780				hypothetical protein
DNNBHHGK_01046	CDS	831	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
DNNBHHGK_01047	CDS	1536	rpsA		COG0539	30S ribosomal protein S1
DNNBHHGK_01048	CDS	2691	polA_2	2.7.7.7	COG0258	DNA polymerase I
DNNBHHGK_01049	CDS	456	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
DNNBHHGK_01050	CDS	1365				hypothetical protein
DNNBHHGK_01051	CDS	651	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
DNNBHHGK_01052	tRNA	84				tRNA-Leu(caa)
DNNBHHGK_01053	CDS	441				hypothetical protein
DNNBHHGK_01054	CDS	261				hypothetical protein
DNNBHHGK_01055	CDS	138				hypothetical protein
DNNBHHGK_01056	CDS	453				hypothetical protein
DNNBHHGK_01057	CDS	486	hin		COG1961	DNA-invertase hin
DNNBHHGK_01058	CDS	951				hypothetical protein
DNNBHHGK_01059	CDS	465	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
DNNBHHGK_01060	CDS	324				hypothetical protein
DNNBHHGK_01061	CDS	1434				hypothetical protein
DNNBHHGK_01062	CDS	399				hypothetical protein
DNNBHHGK_01063	CDS	966	yxlF_3	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
DNNBHHGK_01064	CDS	789				hypothetical protein
DNNBHHGK_01065	CDS	1164	desK_4	2.7.13.3	COG4585	Sensor histidine kinase DesK
DNNBHHGK_01066	CDS	657	liaR_1		COG2197	Transcriptional regulatory protein LiaR
DNNBHHGK_01067	CDS	708	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
DNNBHHGK_01068	CDS	1329				hypothetical protein
DNNBHHGK_01069	CDS	426				hypothetical protein
DNNBHHGK_01070	CDS	687	nreC_4		COG2197	Oxygen regulatory protein NreC
DNNBHHGK_01071	CDS	1290	nreB_1	2.7.13.3		Oxygen sensor histidine kinase NreB
DNNBHHGK_01072	CDS	225				hypothetical protein
DNNBHHGK_01073	CDS	399				hypothetical protein
DNNBHHGK_01074	CDS	258				hypothetical protein
DNNBHHGK_01075	CDS	459	araQ_5		COG0395	L-arabinose transport system permease protein AraQ
DNNBHHGK_01076	CDS	1431	malX		COG2182	Maltose/maltodextrin-binding protein
DNNBHHGK_01077	CDS	1404				hypothetical protein
DNNBHHGK_01078	CDS	2946	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
DNNBHHGK_01079	CDS	1167				hypothetical protein
DNNBHHGK_01080	CDS	2682	clpB		COG0542	Chaperone protein ClpB
DNNBHHGK_01081	CDS	1395				hypothetical protein
DNNBHHGK_01082	CDS	426	hslR		COG1188	Heat shock protein 15
DNNBHHGK_01083	CDS	1449	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
DNNBHHGK_01084	CDS	531	ptpA_1	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
DNNBHHGK_01085	CDS	357				hypothetical protein
DNNBHHGK_01086	CDS	366				hypothetical protein
DNNBHHGK_01087	CDS	636	yciO		COG0009	putative protein YciO
DNNBHHGK_01088	CDS	1335	ybjJ_1			Inner membrane protein YbjJ
DNNBHHGK_01089	CDS	726	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
DNNBHHGK_01090	CDS	258				hypothetical protein
DNNBHHGK_01091	CDS	747		2.4.2.-	COG2071	Putative glutamine amidotransferase
DNNBHHGK_01092	CDS	1212				hypothetical protein
DNNBHHGK_01093	CDS	3006	gcvP	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
DNNBHHGK_01094	CDS	372	gcvH		COG0509	Glycine cleavage system H protein
DNNBHHGK_01095	CDS	1146	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
DNNBHHGK_01096	CDS	573				hypothetical protein
DNNBHHGK_01097	CDS	1239	arcA	3.5.3.6	COG2235	Arginine deiminase
DNNBHHGK_01098	CDS	840	dkgB_1	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
DNNBHHGK_01099	CDS	780	cobB_1	3.5.1.-	COG0846	NAD-dependent protein deacetylase
DNNBHHGK_01100	CDS	588	cysE	2.3.1.30	COG1045	Serine acetyltransferase
DNNBHHGK_01101	CDS	930	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
DNNBHHGK_01102	CDS	1605				hypothetical protein
DNNBHHGK_01103	CDS	1077	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
DNNBHHGK_01104	CDS	1011	degA_1		COG1609	HTH-type transcriptional regulator DegA
DNNBHHGK_01105	CDS	1284	cycB_1		COG2182	Cyclodextrin-binding protein
DNNBHHGK_01106	CDS	1581	malF_1		COG1175	Maltose transport system permease protein MalF
DNNBHHGK_01107	CDS	933	malG		COG3833	Maltose transport system permease protein MalG
DNNBHHGK_01108	CDS	2010	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
DNNBHHGK_01109	CDS	1695	malL_1	3.2.1.10	COG0366	Oligo-1,6-glucosidase
DNNBHHGK_01110	CDS	1296		6.3.1.12		D-aspartate ligase
DNNBHHGK_01111	CDS	819		5.1.1.13		Aspartate racemase
DNNBHHGK_01112	CDS	1344		6.3.1.12		D-aspartate ligase
DNNBHHGK_01113	CDS	507				hypothetical protein
DNNBHHGK_01114	CDS	1401		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
DNNBHHGK_01115	CDS	777	ydjZ_1		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
DNNBHHGK_01116	CDS	1203	dgs	2.4.1.208	COG0438	Processive diacylglycerol alpha-glucosyltransferase
DNNBHHGK_01117	CDS	438	hspR		COG0789	Putative heat shock protein HspR
DNNBHHGK_01118	CDS	1014	cbpA		COG2214	Curved DNA-binding protein
DNNBHHGK_01119	CDS	675	grpE		COG0576	Protein GrpE
DNNBHHGK_01120	CDS	1866	dnaK		COG0443	Chaperone protein DnaK
DNNBHHGK_01121	CDS	717				hypothetical protein
DNNBHHGK_01122	CDS	1962				hypothetical protein
DNNBHHGK_01123	CDS	1071				hypothetical protein
DNNBHHGK_01124	CDS	258				hypothetical protein
DNNBHHGK_01125	CDS	1878				hypothetical protein
DNNBHHGK_01126	CDS	1527	tagE_1	2.4.1.52	COG0438	Poly(glycerol-phosphate) alpha-glucosyltransferase
DNNBHHGK_01127	CDS	1893	tagE_2	2.4.1.52	COG0438	Poly(glycerol-phosphate) alpha-glucosyltransferase
DNNBHHGK_01128	CDS	924	tagG		COG1682	Teichoic acid translocation permease protein TagG
DNNBHHGK_01129	CDS	864	tagH_2	3.6.3.40	COG1134	Teichoic acids export ATP-binding protein TagH
DNNBHHGK_01130	CDS	708	baiA1	1.1.1.395		3alpha-hydroxy bile acid-CoA-ester 3-dehydrogenase 1/3
DNNBHHGK_01131	CDS	687	ispD_3	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
DNNBHHGK_01132	CDS	1857	yusV_1		COG1120	putative siderophore transport system ATP-binding protein YusV
DNNBHHGK_01133	CDS	1260				hypothetical protein
DNNBHHGK_01134	CDS	1797	glfT2_2	2.4.1.288	COG1216	Galactofuranosyltransferase GlfT2
DNNBHHGK_01135	CDS	1287	cpsY_1	2.7.-.-		Exopolysaccharide phosphotransferase CpsY
DNNBHHGK_01136	CDS	3387	smc_2			Chromosome partition protein Smc
DNNBHHGK_01137	CDS	1953				hypothetical protein
DNNBHHGK_01138	CDS	621				hypothetical protein
DNNBHHGK_01139	CDS	1410	exoI_1	3.2.1.52	COG3525	Beta-hexosaminidase
DNNBHHGK_01140	CDS	1071	iap_2	3.4.-.-	COG0791	putative endopeptidase p60
DNNBHHGK_01141	tRNA	76				tRNA-Pro(cgg)
DNNBHHGK_01142	CDS	939				hypothetical protein
DNNBHHGK_01143	CDS	2400	pbpF		COG0744	Penicillin-binding protein 1F
DNNBHHGK_01144	CDS	303	whiB4			Transcriptional regulator WhiB4
DNNBHHGK_01145	CDS	171				hypothetical protein
DNNBHHGK_01146	CDS	582				hypothetical protein
DNNBHHGK_01147	CDS	822	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
DNNBHHGK_01148	CDS	678	crp			CRP-like cAMP-activated global transcriptional regulator
DNNBHHGK_01149	CDS	693	pdg			Ultraviolet N-glycosylase/AP lyase
DNNBHHGK_01150	CDS	702	nudL	3.6.1.-		putative Nudix hydrolase NudL
DNNBHHGK_01151	CDS	387	csp		COG1278	Cold shock-like protein
DNNBHHGK_01152	CDS	1434				putative protein
DNNBHHGK_01153	CDS	1224	dnaX_1	2.7.7.7	COG2812	DNA polymerase III subunit tau
DNNBHHGK_01154	CDS	732	tmk	2.7.4.9		Thymidylate kinase
DNNBHHGK_01155	CDS	1077	iolU_1	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
DNNBHHGK_01156	CDS	855	araQ_6		COG0395	L-arabinose transport system permease protein AraQ
DNNBHHGK_01157	CDS	1173	araP_2		COG1175	L-arabinose transport system permease protein AraP
DNNBHHGK_01158	CDS	1347				hypothetical protein
DNNBHHGK_01159	CDS	2739	topA	5.99.1.2	COG0550	DNA topoisomerase 1
DNNBHHGK_01160	CDS	1164				hypothetical protein
DNNBHHGK_01161	CDS	1701	rsmC_2	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
DNNBHHGK_01162	tRNA	80				tRNA-Thr(ggt)
DNNBHHGK_01163	CDS	324				hypothetical protein
DNNBHHGK_01164	CDS	396				hypothetical protein
DNNBHHGK_01165	CDS	201				hypothetical protein
DNNBHHGK_01166	CDS	1098				hypothetical protein
DNNBHHGK_01167	CDS	1233			COG4962	Putative conjugal transfer protein
DNNBHHGK_01168	CDS	1143				putative protein
DNNBHHGK_01169	CDS	801	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
DNNBHHGK_01170	CDS	846	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DNNBHHGK_01171	CDS	600	pyrE_2	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
DNNBHHGK_01172	CDS	924			COG2321	putative protein
DNNBHHGK_01173	CDS	798	yqjA		COG0586	Inner membrane protein YqjA
DNNBHHGK_01174	CDS	738	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
DNNBHHGK_01175	CDS	1026	fba_1	4.1.2.13		Fructose-bisphosphate aldolase
DNNBHHGK_01176	CDS	372	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
DNNBHHGK_01177	CDS	321				hypothetical protein
DNNBHHGK_01178	CDS	1293			COG4129	putative protein
DNNBHHGK_01179	CDS	444				hypothetical protein
DNNBHHGK_01180	CDS	1122	gcvT_2	2.1.2.10		Aminomethyltransferase
DNNBHHGK_01181	CDS	651				hypothetical protein
DNNBHHGK_01182	CDS	102				hypothetical protein
DNNBHHGK_01183	CDS	750				hypothetical protein
DNNBHHGK_01184	CDS	1038	mshD_5	2.3.1.189	COG0456	Mycothiol acetyltransferase
DNNBHHGK_01185	CDS	945	mutT1	3.6.1.55	COG0406	putative 8-oxo-dGTP diphosphatase 1
DNNBHHGK_01186	CDS	864				hypothetical protein
DNNBHHGK_01187	CDS	1131	pstS2		COG0226	Phosphate-binding protein PstS 2
DNNBHHGK_01188	CDS	1014	pstC2		COG0573	Phosphate transport system permease protein PstC 2
DNNBHHGK_01189	CDS	1164	pstA1		COG0581	Phosphate transport system permease protein PstA 1
DNNBHHGK_01190	CDS	786	pstB1	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 1
DNNBHHGK_01191	CDS	987			COG1136	putative ABC transporter ATP-binding protein
DNNBHHGK_01192	CDS	1350				hypothetical protein
DNNBHHGK_01193	CDS	327		2.8.1.-	COG0607	Sulfurtransferase
DNNBHHGK_01194	CDS	762				hypothetical protein
DNNBHHGK_01195	CDS	726		1.-.-.-		putative oxidoreductase
DNNBHHGK_01196	CDS	678		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
DNNBHHGK_01197	CDS	420	ricR		COG1937	Copper-sensing transcriptional repressor RicR
DNNBHHGK_01198	CDS	1440	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
DNNBHHGK_01199	CDS	399				hypothetical protein
DNNBHHGK_01200	CDS	1125	pat	2.6.1.-	COG0079	Putative phenylalanine aminotransferase
DNNBHHGK_01201	CDS	294				hypothetical protein
DNNBHHGK_01202	CDS	1323	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
DNNBHHGK_01203	CDS	1329	sauU_1			putative sulfoacetate transporter SauU
