locus_tag	ftype	length_bp	gene	EC_number	COG	product
DPNJBGPE_00838	CDS	702				hypothetical protein
DPNJBGPE_00839	CDS	897	rluA	5.4.99.28	COG0564	Ribosomal large subunit pseudouridine synthase A
DPNJBGPE_00840	CDS	777				hypothetical protein
DPNJBGPE_00841	CDS	1641	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
DPNJBGPE_00842	CDS	1500	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
DPNJBGPE_00843	CDS	552				hypothetical protein
DPNJBGPE_00844	CDS	717	polC_1	2.7.7.7		DNA polymerase III PolC-type
DPNJBGPE_00845	CDS	420				hypothetical protein
DPNJBGPE_00846	CDS	414				hypothetical protein
DPNJBGPE_00847	CDS	1110		1.-.-.-	COG0516	putative oxidoreductase/MSMEI_1564
DPNJBGPE_00848	CDS	1080				hypothetical protein
DPNJBGPE_00849	CDS	519				hypothetical protein
DPNJBGPE_00850	CDS	876				hypothetical protein
DPNJBGPE_00851	CDS	546				hypothetical protein
DPNJBGPE_00852	CDS	660	pbsA1	1.14.14.18		Heme oxygenase 1
DPNJBGPE_00853	CDS	1269	ackA	2.7.2.1	COG0282	Acetate kinase
DPNJBGPE_00854	CDS	2112	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
DPNJBGPE_00855	CDS	1044				hypothetical protein
DPNJBGPE_00856	CDS	426				putative protein
DPNJBGPE_00857	CDS	1590	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
DPNJBGPE_00858	CDS	1095	mshD_4	2.3.1.189		Mycothiol acetyltransferase
DPNJBGPE_00859	CDS	1860	bmr3_2			Multidrug resistance protein 3
DPNJBGPE_00860	CDS	645	mftR			Putative mycofactocin biosynthesis transcriptional regulator MftR
DPNJBGPE_00861	CDS	1005				hypothetical protein
DPNJBGPE_00862	CDS	747	gpmA_1	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
DPNJBGPE_00863	CDS	699			COG0546	putative protein
DPNJBGPE_00864	CDS	426	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
DPNJBGPE_00865	CDS	1668				hypothetical protein
DPNJBGPE_00866	CDS	426				hypothetical protein
DPNJBGPE_00867	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
DPNJBGPE_00868	CDS	429				hypothetical protein
DPNJBGPE_00869	CDS	798	cutC			Copper homeostasis protein CutC
DPNJBGPE_00870	CDS	423				hypothetical protein
DPNJBGPE_00871	CDS	1512	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
DPNJBGPE_00872	CDS	1149	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
DPNJBGPE_00873	CDS	198				hypothetical protein
DPNJBGPE_00874	CDS	231				hypothetical protein
DPNJBGPE_00875	CDS	1023	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DPNJBGPE_00876	CDS	1215				hypothetical protein
DPNJBGPE_00877	CDS	336				hypothetical protein
DPNJBGPE_00878	CDS	2880	uvrD1_1	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
DPNJBGPE_00879	CDS	1053				hypothetical protein
DPNJBGPE_00880	CDS	2820	aniA	1.7.2.1	COG2132	Copper-containing nitrite reductase
DPNJBGPE_00881	CDS	684				hypothetical protein
DPNJBGPE_00882	CDS	303				hypothetical protein
DPNJBGPE_00883	CDS	1170	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
DPNJBGPE_00884	CDS	891	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
DPNJBGPE_00885	CDS	720	ideR_1		COG1321	Iron-dependent repressor IdeR
DPNJBGPE_00886	CDS	942	iap_1	3.4.-.-	COG0791	putative endopeptidase p60
DPNJBGPE_00887	CDS	825				hypothetical protein
DPNJBGPE_00888	CDS	822		3.1.3.-		Putative phosphatase
DPNJBGPE_00889	CDS	1056	rlmAII	2.1.1.188		23S rRNA (guanine(748)-N(1))-methyltransferase
DPNJBGPE_00890	tRNA	78				tRNA-Ser(cga)
DPNJBGPE_00891	CDS	2421	uvrA_4			UvrABC system protein A
DPNJBGPE_00892	CDS	723				hypothetical protein
DPNJBGPE_00893	CDS	1428	mtr	1.8.1.15	COG1249	Mycothione reductase
DPNJBGPE_00894	CDS	2403	tagV_1	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
DPNJBGPE_00895	CDS	1470	guaB1	1.-.-.-	COG0516	putative oxidoreductase
DPNJBGPE_00896	CDS	999	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DPNJBGPE_00897	CDS	1362	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
DPNJBGPE_00898	CDS	507	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
DPNJBGPE_00899	CDS	303				hypothetical protein
DPNJBGPE_00900	CDS	702	ispD_1	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
DPNJBGPE_00901	CDS	312				hypothetical protein
DPNJBGPE_00902	CDS	807	ispD_2	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
DPNJBGPE_00903	CDS	483	carD_1		COG1329	RNA polymerase-binding transcription factor CarD
DPNJBGPE_00904	CDS	489				hypothetical protein
DPNJBGPE_00905	CDS	693	regX3_1		COG0745	Sensory transduction protein regX3
DPNJBGPE_00906	CDS	1359	senX3	2.7.13.3		Signal-transduction histidine kinase senX3
DPNJBGPE_00907	CDS	675	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
DPNJBGPE_00908	CDS	366				hypothetical protein
DPNJBGPE_00909	CDS	1044	tagV_2	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
DPNJBGPE_00910	CDS	849	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
DPNJBGPE_00911	CDS	426	qcrA_1		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
DPNJBGPE_00912	CDS	567	def_1	3.5.1.88	COG0242	Peptide deformylase
DPNJBGPE_00913	CDS	1182				hypothetical protein
DPNJBGPE_00914	CDS	2547	treP	2.4.1.64		Alpha,alpha-trehalose phosphorylase
DPNJBGPE_00915	CDS	747			COG0637	putative protein
DPNJBGPE_00916	CDS	657				hypothetical protein
DPNJBGPE_00917	CDS	1314				hypothetical protein
DPNJBGPE_00918	CDS	549	carD_2		COG1329	RNA polymerase-binding transcription factor CarD
DPNJBGPE_00919	CDS	681	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
DPNJBGPE_00920	CDS	1659				hypothetical protein
DPNJBGPE_00921	CDS	708	ubiG_1	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
DPNJBGPE_00922	CDS	1227	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
DPNJBGPE_00923	CDS	564	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
DPNJBGPE_00924	CDS	1635	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
DPNJBGPE_00925	CDS	786	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
DPNJBGPE_00926	tRNA	72				tRNA-Gly(tcc)
DPNJBGPE_00927	tRNA	75				tRNA-Pro(tgg)
DPNJBGPE_00928	CDS	1596	tig	5.2.1.8	COG0544	Trigger factor
DPNJBGPE_00929	CDS	582				hypothetical protein
DPNJBGPE_00930	CDS	834		3.4.-.-		putative endopeptidase
DPNJBGPE_00931	CDS	642	clpP1_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
DPNJBGPE_00932	CDS	684	clpP2_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
DPNJBGPE_00933	CDS	1404	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
DPNJBGPE_00934	CDS	345	tyrA		COG0287	T-protein
DPNJBGPE_00935	CDS	567	fdhA_1	1.17.1.9		Formate dehydrogenase subunit alpha
DPNJBGPE_00936	CDS	2733	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
DPNJBGPE_00937	CDS	1035	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
DPNJBGPE_00938	CDS	1197				hypothetical protein
DPNJBGPE_00939	CDS	1026	selD	2.7.9.3	COG0709	Selenide, water dikinase
DPNJBGPE_00940	tRNA	95				tRNA-SeC(tca)
DPNJBGPE_00941	CDS	1356	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
DPNJBGPE_00942	CDS	1791	selB		COG3276	Selenocysteine-specific elongation factor
DPNJBGPE_00943	CDS	2667	valS	6.1.1.9	COG0525	Valine--tRNA ligase
DPNJBGPE_00944	CDS	765				hypothetical protein
DPNJBGPE_00945	CDS	1110	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
DPNJBGPE_00946	CDS	1296				hypothetical protein
DPNJBGPE_00947	CDS	1107	natA_1		COG4555	ABC transporter ATP-binding protein NatA
DPNJBGPE_00948	CDS	786				hypothetical protein
DPNJBGPE_00949	CDS	738				hypothetical protein
DPNJBGPE_00950	CDS	1374				hypothetical protein
DPNJBGPE_00951	CDS	1269	dctA2		COG1301	C4-dicarboxylate transport protein 2
DPNJBGPE_00952	CDS	483	ziaR_1			Transcriptional repressor SmtB 
DPNJBGPE_00953	CDS	912	czcD			Metal cation efflux system protein CzcD
DPNJBGPE_00954	CDS	825		1.-.-.-	COG4221	putative oxidoreductase
DPNJBGPE_00955	CDS	1878			COG1132	putative ABC transporter ATP-binding protein
DPNJBGPE_00956	CDS	225				hypothetical protein
DPNJBGPE_00957	CDS	273	ophA1	1.-.-.-		Phthalate dioxygenase reductase
DPNJBGPE_00958	CDS	312				hypothetical protein
DPNJBGPE_00959	CDS	744	tcrX_2		COG0745	putative transcriptional regulatory protein TcrX
DPNJBGPE_00960	CDS	1521	tcrY_2	2.7.13.3		putative sensor histidine kinase TcrY
DPNJBGPE_00961	CDS	114				hypothetical protein
DPNJBGPE_00962	CDS	3297	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
DPNJBGPE_00963	CDS	1569				hypothetical protein
DPNJBGPE_00964	CDS	1389	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
DPNJBGPE_00965	CDS	420				hypothetical protein
DPNJBGPE_00966	CDS	426	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
DPNJBGPE_00967	CDS	1533	ftsY		COG0552	Signal recognition particle receptor FtsY
DPNJBGPE_00968	CDS	1419	amt			Ammonia channel
DPNJBGPE_00969	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
DPNJBGPE_00970	CDS	2346	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
DPNJBGPE_00971	CDS	1656	ffh		COG0541	Signal recognition particle protein
DPNJBGPE_00972	CDS	1122			COG1228	putative protein
DPNJBGPE_00973	CDS	1320	mntH_1		COG1914	Divalent metal cation transporter MntH
DPNJBGPE_00974	CDS	480	rpsP		COG0228	30S ribosomal protein S16
DPNJBGPE_00975	CDS	243				hypothetical protein
DPNJBGPE_00976	CDS	588	rimM		COG0806	Ribosome maturation factor RimM
DPNJBGPE_00977	CDS	741	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
DPNJBGPE_00978	CDS	351	rplS		COG0335	50S ribosomal protein L19
DPNJBGPE_00979	CDS	537	lepB_1	3.4.21.89	COG0681	Signal peptidase I
DPNJBGPE_00980	CDS	774	lepB_2	3.4.21.89	COG0681	Signal peptidase I
DPNJBGPE_00981	CDS	819	rnhB	3.1.26.4	COG0164	Ribonuclease HII
DPNJBGPE_00982	CDS	303				putative protein
DPNJBGPE_00983	CDS	423				hypothetical protein
DPNJBGPE_00984	CDS	1539	comM		COG0606	Competence protein ComM
DPNJBGPE_00985	CDS	1284	dprA		COG0758	Putative DNA processing protein DprA
DPNJBGPE_00986	CDS	954	xerC_1		COG0582	Tyrosine recombinase XerC
DPNJBGPE_00987	CDS	774	nlpD			Murein hydrolase activator NlpD
DPNJBGPE_00988	CDS	933	rpsB		COG0052	30S ribosomal protein S2
DPNJBGPE_00989	CDS	834	tsf		COG0264	Elongation factor Ts
DPNJBGPE_00990	CDS	756	pyrH	2.7.4.22	COG0528	Uridylate kinase
DPNJBGPE_00991	CDS	567	frr		COG0233	Ribosome-recycling factor
DPNJBGPE_00992	CDS	876	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
DPNJBGPE_00993	CDS	1284	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
DPNJBGPE_00994	CDS	549	gpsB			Cell cycle protein GpsB
DPNJBGPE_00995	CDS	1209	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
DPNJBGPE_00996	CDS	1350	rip1	3.4.24.-		Zinc metalloprotease Rip1
DPNJBGPE_00997	CDS	1155	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
DPNJBGPE_00998	CDS	843	mshD_5	2.3.1.189		Mycothiol acetyltransferase
DPNJBGPE_00999	CDS	627				hypothetical protein
DPNJBGPE_01000	CDS	1419				hypothetical protein
DPNJBGPE_01001	CDS	1785	proS	6.1.1.15	COG0442	Proline--tRNA ligase
DPNJBGPE_01002	CDS	1089				hypothetical protein
DPNJBGPE_01003	CDS	582	rimP		COG0779	Ribosome maturation factor RimP
DPNJBGPE_01004	CDS	1101	nusA		COG0195	Transcription termination/antitermination protein NusA
DPNJBGPE_01005	CDS	2919	infB		COG0532	Translation initiation factor IF-2
DPNJBGPE_01006	CDS	516	rbfA			Ribosome-binding factor A
DPNJBGPE_01007	CDS	975	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
DPNJBGPE_01008	CDS	1548	ldtB	2.3.2.-		L,D-transpeptidase 2
DPNJBGPE_01009	CDS	1074	ribF			Riboflavin biosynthesis protein RibF
DPNJBGPE_01010	CDS	270	rpsO		COG0184	30S ribosomal protein S15
DPNJBGPE_01011	CDS	2262	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
DPNJBGPE_01012	CDS	1335		3.4.24.-	COG0612	putative zinc protease
DPNJBGPE_01013	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
DPNJBGPE_01014	CDS	447				hypothetical protein
DPNJBGPE_01015	CDS	315				hypothetical protein
DPNJBGPE_01016	CDS	714				hypothetical protein
DPNJBGPE_01017	CDS	729	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
DPNJBGPE_01018	CDS	2784	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
DPNJBGPE_01019	CDS	939	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
DPNJBGPE_01020	CDS	1695	rnj_1	3.1.-.-	COG0595	Ribonuclease J
DPNJBGPE_01021	CDS	2814	ftsK		COG1674	DNA translocase FtsK
DPNJBGPE_01022	CDS	594	pgsA2_1	2.7.8.5	COG0558	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 2
DPNJBGPE_01023	CDS	486	cinA		COG1058	CinA-like protein
DPNJBGPE_01024	CDS	372	clgR_1			Transcriptional regulator ClgR
DPNJBGPE_01025	CDS	237				hypothetical protein
DPNJBGPE_01026	CDS	1128	recA		COG0468	Protein RecA
DPNJBGPE_01027	CDS	687	recX		COG2137	Regulatory protein RecX
DPNJBGPE_01028	CDS	1614	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
DPNJBGPE_01029	CDS	498				hypothetical protein
DPNJBGPE_01030	CDS	1020	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
DPNJBGPE_01031	CDS	849	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
DPNJBGPE_01032	CDS	615	rsmC_1	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
DPNJBGPE_01033	CDS	1584	hflX		COG2262	GTPase HflX
DPNJBGPE_01034	CDS	2031	dinG	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
DPNJBGPE_01035	CDS	696	lexA	3.4.21.88	COG1974	LexA repressor
DPNJBGPE_01036	CDS	396	yneA			Cell division suppressor protein YneA
DPNJBGPE_01037	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
DPNJBGPE_01038	CDS	2247	helD_1	3.6.4.12	COG3973	DNA helicase IV
DPNJBGPE_01039	CDS	981				hypothetical protein
DPNJBGPE_01040	CDS	204	scoF		COG1278	Cold shock protein ScoF
DPNJBGPE_01041	CDS	849	speE	2.5.1.16		Polyamine aminopropyltransferase
DPNJBGPE_01042	CDS	483				hypothetical protein
DPNJBGPE_01043	CDS	1236	dinB_1	2.7.7.7	COG0389	DNA polymerase IV
DPNJBGPE_01044	CDS	399				hypothetical protein
DPNJBGPE_01045	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
DPNJBGPE_01046	CDS	996	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
DPNJBGPE_01047	CDS	519	ftsL_1			Cell division protein FtsL
DPNJBGPE_01048	CDS	1809	pbpB		COG0768	Penicillin-binding protein PbpB
DPNJBGPE_01049	CDS	1587	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
DPNJBGPE_01050	CDS	1479	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
DPNJBGPE_01051	CDS	1101	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
DPNJBGPE_01052	CDS	1521	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
DPNJBGPE_01053	CDS	1449	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
DPNJBGPE_01054	CDS	1092	murG_2	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
DPNJBGPE_01055	CDS	1548	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
DPNJBGPE_01056	CDS	645	ftsQ		COG1589	Cell division protein FtsQ
DPNJBGPE_01057	CDS	1350	ftsZ		COG0206	Cell division protein FtsZ
DPNJBGPE_01058	CDS	735		1.10.3.-	COG1496	Polyphenol oxidase
DPNJBGPE_01059	CDS	489	sepF		COG1799	Cell division protein SepF
DPNJBGPE_01060	CDS	291				hypothetical protein
DPNJBGPE_01061	CDS	705			COG3599	Cell wall synthesis protein Wag31
DPNJBGPE_01062	CDS	564	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
DPNJBGPE_01063	CDS	927		5.4.99.-	COG0564	putative RNA pseudouridine synthase
DPNJBGPE_01064	CDS	783				hypothetical protein
DPNJBGPE_01065	CDS	1053				hypothetical protein
DPNJBGPE_01066	CDS	3606	dnaE1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
DPNJBGPE_01067	CDS	834				hypothetical protein
DPNJBGPE_01068	CDS	1275	soxC_1			Dibenzothiophene desulfurization enzyme C
DPNJBGPE_01069	CDS	1560				hypothetical protein
DPNJBGPE_01070	CDS	1317	yhjE_1			Inner membrane metabolite transport protein YhjE
DPNJBGPE_01071	CDS	1695	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
DPNJBGPE_01072	CDS	1647	oppA		COG4166	Oligopeptide-binding protein OppA
DPNJBGPE_01073	CDS	987	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
DPNJBGPE_01074	CDS	963	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
DPNJBGPE_01075	CDS	1890			COG1123	putative ABC transporter ATP-binding protein
DPNJBGPE_01076	CDS	1923	typA		COG1217	GTP-binding protein TypA/BipA
DPNJBGPE_01077	CDS	483				hypothetical protein
DPNJBGPE_01078	CDS	582	pgsA2_2	2.7.8.5	COG0558	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 2
DPNJBGPE_01079	CDS	273				hypothetical protein
DPNJBGPE_01080	CDS	330			COG1146	Ferredoxin
DPNJBGPE_01081	CDS	1212	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
DPNJBGPE_01082	CDS	1350	gltA2	2.3.3.16	COG0372	Citrate synthase 1
DPNJBGPE_01083	CDS	789	ugpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
DPNJBGPE_01084	CDS	936				hypothetical protein
DPNJBGPE_01085	CDS	993	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
DPNJBGPE_01086	CDS	681				hypothetical protein
DPNJBGPE_01087	CDS	1272				hypothetical protein
DPNJBGPE_01088	CDS	948				hypothetical protein
DPNJBGPE_01089	CDS	1761				hypothetical protein
DPNJBGPE_01090	CDS	1110	dapE_1	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
DPNJBGPE_01091	CDS	738	log	3.2.2.-	COG1611	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
DPNJBGPE_01092	CDS	162				hypothetical protein
DPNJBGPE_01093	CDS	171				hypothetical protein
DPNJBGPE_01094	CDS	651		2.1.1.-	COG4122	Putative O-methyltransferase
DPNJBGPE_01095	CDS	408	tatB			Sec-independent protein translocase protein TatB
DPNJBGPE_01096	CDS	1197	mrp		COG0489	Iron-sulfur cluster carrier protein
DPNJBGPE_01097	CDS	639				hypothetical protein
DPNJBGPE_01098	CDS	1326			COG2239	Magnesium transporter MgtE
DPNJBGPE_01099	CDS	1566	pepPI	3.4.11.9		Xaa-Pro aminopeptidase 1
DPNJBGPE_01100	CDS	882		3.1.3.97	COG0613	3',5'-nucleoside bisphosphate phosphatase
DPNJBGPE_01101	CDS	630				hypothetical protein
DPNJBGPE_01102	CDS	1860	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
DPNJBGPE_01103	CDS	1650	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
DPNJBGPE_01104	CDS	222				hypothetical protein
DPNJBGPE_01105	CDS	663	kstR2			HTH-type transcriptional repressor KstR2
DPNJBGPE_01106	CDS	3141	uvrD1_2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
DPNJBGPE_01107	CDS	3288	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
DPNJBGPE_01108	CDS	972				hypothetical protein
DPNJBGPE_01109	CDS	918	nudC_2	3.6.1.22	COG2816	NADH pyrophosphatase
DPNJBGPE_01110	CDS	2133	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
DPNJBGPE_01111	CDS	327	whiB7			putative transcriptional regulator WhiB7
DPNJBGPE_01112	CDS	159				hypothetical protein
DPNJBGPE_01113	CDS	648				hypothetical protein
DPNJBGPE_01114	CDS	591				hypothetical protein
DPNJBGPE_01115	CDS	1641				hypothetical protein
DPNJBGPE_01116	CDS	1239	ylbL		COG3480	putative protein YlbL
DPNJBGPE_01117	CDS	693				hypothetical protein
DPNJBGPE_01118	CDS	1785	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
DPNJBGPE_01119	CDS	1323	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
DPNJBGPE_01120	CDS	936	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
DPNJBGPE_01121	CDS	519				hypothetical protein
DPNJBGPE_01122	CDS	441	glbO		COG2346	Group 2 truncated hemoglobin GlbO
DPNJBGPE_01123	CDS	963	mscS		COG0668	Small-conductance mechanosensitive channel
DPNJBGPE_01124	CDS	1113	fepG_1		COG4779	Ferric enterobactin transport system permease protein FepG
DPNJBGPE_01125	CDS	1104	fepD_1		COG0609	Ferric enterobactin transport system permease protein FepD
DPNJBGPE_01126	CDS	1002	yfiY_1		COG0614	putative siderophore-binding lipoprotein YfiY
DPNJBGPE_01127	CDS	2550	pepN	3.4.11.2		Aminopeptidase N
DPNJBGPE_01128	CDS	708				hypothetical protein
DPNJBGPE_01129	CDS	1098	desA3	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
DPNJBGPE_01130	CDS	1815	liaS_3	2.7.13.3	COG4585	Sensor histidine kinase LiaS
DPNJBGPE_01131	CDS	681	nreC_2		COG2197	Oxygen regulatory protein NreC
DPNJBGPE_01132	CDS	1845			COG1132	putative ABC transporter ATP-binding protein
DPNJBGPE_01133	CDS	1746		3.6.3.-		Putative multidrug export ATP-binding/permease protein
DPNJBGPE_01134	CDS	630				Thioredoxin-like reductase
DPNJBGPE_01135	CDS	486	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
DPNJBGPE_01136	CDS	1044	nei1	3.2.2.-	COG0266	Endonuclease 8 1
DPNJBGPE_01137	CDS	486				hypothetical protein
DPNJBGPE_01138	CDS	468				Actin-binding protein
DPNJBGPE_01139	CDS	2103	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
DPNJBGPE_01140	CDS	582	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
DPNJBGPE_01141	CDS	555				hypothetical protein
DPNJBGPE_01142	CDS	2016	pepO	3.4.24.-	COG3590	Neutral endopeptidase
DPNJBGPE_01143	CDS	804				hypothetical protein
DPNJBGPE_01144	CDS	1077	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
DPNJBGPE_01145	CDS	753				hypothetical protein
DPNJBGPE_01146	CDS	831	mshB	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
DPNJBGPE_01147	CDS	1230	mshA	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
DPNJBGPE_01148	CDS	600	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
DPNJBGPE_01149	CDS	894				hypothetical protein
DPNJBGPE_01150	CDS	642	nreC_3		COG2197	Oxygen regulatory protein NreC
DPNJBGPE_01151	CDS	1320	degS	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
DPNJBGPE_01152	CDS	429				hypothetical protein
DPNJBGPE_01153	CDS	987				hypothetical protein
DPNJBGPE_01154	CDS	672				putative HTH-type transcriptional regulator
DPNJBGPE_01155	CDS	354				hypothetical protein
DPNJBGPE_01156	CDS	288				hypothetical protein
DPNJBGPE_01157	CDS	1257	amdA	3.5.1.4	COG2421	Acetamidase
DPNJBGPE_01158	CDS	774				hypothetical protein
DPNJBGPE_01159	CDS	777	ubiE_1	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
DPNJBGPE_01160	CDS	564				hypothetical protein
DPNJBGPE_01161	CDS	1755	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
DPNJBGPE_01162	CDS	1257	lldD_1	1.1.-.-	COG1304	Putative L-lactate dehydrogenase
DPNJBGPE_01163	CDS	1737	lutP		COG1620	L-lactate permease
DPNJBGPE_01164	CDS	786	lutR_2		COG2186	HTH-type transcriptional regulator LutR
DPNJBGPE_01165	CDS	1158	gltA_1	2.3.3.5		2-methylcitrate synthase
