locus_tag	ftype	length_bp	gene	EC_number	COG	product
MCMEOHNO_00809	CDS	1050	cytR_3		COG1609	HTH-type transcriptional repressor CytR
MCMEOHNO_00810	CDS	927	araQ_5		COG0395	L-arabinose transport system permease protein AraQ
MCMEOHNO_00811	CDS	975	yteP_3		COG4209	putative multiple-sugar transport system permease YteP
MCMEOHNO_00812	CDS	1674	lipO_3		COG1653	Lipoprotein LipO
MCMEOHNO_00813	CDS	702				hypothetical protein
MCMEOHNO_00814	CDS	1254	rsgI6	3.2.1.8		Anti-sigma-I factor RsgI6
MCMEOHNO_00815	CDS	2388	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
MCMEOHNO_00816	CDS	1398	xylB_2	2.7.1.17	COG1070	Xylulose kinase
MCMEOHNO_00817	CDS	1194	xylA_1	5.3.1.5		Xylose isomerase
MCMEOHNO_00818	CDS	1170	nagC_1		COG1940	N-acetylglucosamine repressor
MCMEOHNO_00819	CDS	1260	iolG_6	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
MCMEOHNO_00820	CDS	816				hypothetical protein
MCMEOHNO_00821	CDS	1122	afr_2	1.1.1.292		1,5-anhydro-D-fructose reductase
MCMEOHNO_00822	CDS	1035				hypothetical protein
MCMEOHNO_00823	CDS	588				hypothetical protein
MCMEOHNO_00824	CDS	1572	yidE			Putative transport protein YidE
MCMEOHNO_00825	CDS	726				hypothetical protein
MCMEOHNO_00826	CDS	1155	iolG_7	1.1.1.18	COG0673	Inositol 2-dehydrogenase
MCMEOHNO_00827	CDS	1089	yhhX_1	1.-.-.-	COG0673	putative oxidoreductase YhhX
MCMEOHNO_00828	CDS	1317	lacE_1			Lactose-binding protein
MCMEOHNO_00829	CDS	846	araP_2		COG1175	L-arabinose transport system permease protein AraP
MCMEOHNO_00830	CDS	822	sugB_2		COG0395	Trehalose transport system permease protein SugB
MCMEOHNO_00831	CDS	1416	ygbN_3		COG2610	Inner membrane permease YgbN
MCMEOHNO_00832	CDS	258				hypothetical protein
MCMEOHNO_00833	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
MCMEOHNO_00834	CDS	684				hypothetical protein
MCMEOHNO_00835	CDS	1515	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
MCMEOHNO_00836	CDS	1005	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
MCMEOHNO_00837	CDS	654	kdgA		COG0800	KHG/KDPG aldolase
MCMEOHNO_00838	CDS	984	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
MCMEOHNO_00839	CDS	1083	nemA	1.-.-.-	COG1902	N-ethylmaleimide reductase
MCMEOHNO_00840	CDS	441			COG1846	putative HTH-type transcriptional regulator
MCMEOHNO_00841	CDS	1305	yfmO			Multidrug efflux protein YfmO
MCMEOHNO_00842	CDS	1359			COG2239	Magnesium transporter MgtE
MCMEOHNO_00843	CDS	1812				hypothetical protein
MCMEOHNO_00844	CDS	1248		4.2.1.8	COG4948	D-mannonate dehydratase
MCMEOHNO_00845	CDS	1431	proP_2			Proline/betaine transporter
MCMEOHNO_00846	CDS	804	iclR_2		COG1414	Transcriptional repressor IclR
MCMEOHNO_00847	CDS	777				hypothetical protein
MCMEOHNO_00848	CDS	963	afr_3	1.1.1.292		1,5-anhydro-D-fructose reductase
MCMEOHNO_00849	CDS	1014	iolG_8	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
MCMEOHNO_00850	CDS	1299	pbuE		COG2814	Purine efflux pump PbuE
MCMEOHNO_00851	CDS	615				hypothetical protein
MCMEOHNO_00852	CDS	576				hypothetical protein
MCMEOHNO_00853	CDS	1071	birA_1	6.3.4.15		Bifunctional ligase/repressor BirA
MCMEOHNO_00854	CDS	852				hypothetical protein
MCMEOHNO_00855	CDS	729	dhaL-2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase 2, ADP-binding subunit DhaL
MCMEOHNO_00856	CDS	999	dhaK	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
MCMEOHNO_00857	CDS	675		5.4.2.12	COG0406	PE-PGRS family protein PE_PGRS11
MCMEOHNO_00858	CDS	807	glcR		COG1349	HTH-type transcriptional repressor GlcR
MCMEOHNO_00859	CDS	957	lacC_1	2.7.1.144		Tagatose-6-phosphate kinase
MCMEOHNO_00860	CDS	2076	fruA		COG1299	PTS system fructose-specific EIIABC component
MCMEOHNO_00861	CDS	918				hypothetical protein
MCMEOHNO_00862	CDS	3480				hypothetical protein
MCMEOHNO_00863	CDS	552	tdk_2	2.7.1.21	COG1435	Thymidine kinase
MCMEOHNO_00864	CDS	651	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
MCMEOHNO_00865	CDS	1296	soxC_1			Dibenzothiophene desulfurization enzyme C
MCMEOHNO_00866	CDS	1623			COG1123	putative ABC transporter ATP-binding protein
MCMEOHNO_00867	CDS	891	gsiD_3		COG1173	Glutathione transport system permease protein GsiD
MCMEOHNO_00868	CDS	1122	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
MCMEOHNO_00869	CDS	1656	nikA		COG0747	Nickel-binding periplasmic protein
MCMEOHNO_00870	CDS	1398	dmoA	1.14.13.131		Dimethyl-sulfide monooxygenase
MCMEOHNO_00871	CDS	981	nimR_2			HTH-type transcriptional regulator NimR
MCMEOHNO_00872	CDS	1038	yfmC_1		COG4594	Fe(3+)-citrate-binding protein YfmC
MCMEOHNO_00873	CDS	1047	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
MCMEOHNO_00874	CDS	1116	fepG_1		COG4779	Ferric enterobactin transport system permease protein FepG
MCMEOHNO_00875	CDS	822	yusV_1		COG1120	putative siderophore transport system ATP-binding protein YusV
MCMEOHNO_00876	CDS	957				hypothetical protein
MCMEOHNO_00877	CDS	1107				putative protein
MCMEOHNO_00878	CDS	327				hypothetical protein
MCMEOHNO_00879	CDS	1383			COG0861	putative membrane protein
MCMEOHNO_00880	CDS	909				hypothetical protein
MCMEOHNO_00881	CDS	1011	rpfA	3.-.-.-		Resuscitation-promoting factor RpfA
MCMEOHNO_00882	CDS	1470	yjmB		COG2211	putative symporter YjmB
MCMEOHNO_00883	CDS	1182	iolX_2	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
MCMEOHNO_00884	CDS	849	iolE_5	4.2.1.44		Inosose dehydratase
MCMEOHNO_00885	CDS	420				hypothetical protein
MCMEOHNO_00886	CDS	786	surA	5.2.1.8		Chaperone SurA
MCMEOHNO_00887	CDS	1449	emrY_1			putative multidrug resistance protein EmrY
MCMEOHNO_00888	CDS	321	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
MCMEOHNO_00889	CDS	219				hypothetical protein
MCMEOHNO_00890	CDS	303				hypothetical protein
MCMEOHNO_00891	CDS	678				hypothetical protein
MCMEOHNO_00892	CDS	1065				putative membrane protein
MCMEOHNO_00893	CDS	2253	betT		COG1292	High-affinity choline transport protein
MCMEOHNO_00894	CDS	1485	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
MCMEOHNO_00895	CDS	1593	codA	1.1.3.17		Choline oxidase
MCMEOHNO_00896	CDS	924		1.3.1.103		2-haloacrylate reductase
MCMEOHNO_00897	CDS	882		1.1.1.52		3-alpha-hydroxycholanate dehydrogenase (NAD(+))
MCMEOHNO_00898	CDS	1563	betC_2	3.1.6.6	COG3119	Choline-sulfatase
MCMEOHNO_00899	CDS	2004	lcoP		COG1292	Betaine/ectoine transporter LcoP
MCMEOHNO_00900	CDS	2001	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
MCMEOHNO_00901	CDS	993				hypothetical protein
MCMEOHNO_00902	CDS	1140	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
MCMEOHNO_00903	CDS	315	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
MCMEOHNO_00904	CDS	120				hypothetical protein
MCMEOHNO_00905	CDS	576				hypothetical protein
MCMEOHNO_00906	CDS	426	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
MCMEOHNO_00907	CDS	738	melR_2			Melibiose operon regulatory protein
MCMEOHNO_00908	CDS	798			COG3324	Putative glyoxylase CFP32
MCMEOHNO_00909	CDS	957	sugB_3		COG0395	Trehalose transport system permease protein SugB
MCMEOHNO_00910	CDS	936	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
MCMEOHNO_00911	CDS	1140	potA_1	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MCMEOHNO_00912	CDS	1233				hypothetical protein
MCMEOHNO_00913	CDS	999	cytR_4		COG1609	HTH-type transcriptional repressor CytR
MCMEOHNO_00914	CDS	939	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
MCMEOHNO_00915	CDS	921	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
MCMEOHNO_00916	CDS	843	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
MCMEOHNO_00917	CDS	171	rpmF			50S ribosomal protein L32
MCMEOHNO_00918	CDS	843	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
MCMEOHNO_00919	CDS	1608	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
MCMEOHNO_00920	CDS	2133	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
MCMEOHNO_00921	CDS	477	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
MCMEOHNO_00922	CDS	546				hypothetical protein
MCMEOHNO_00923	CDS	321				hypothetical protein
MCMEOHNO_00924	tRNA	75				tRNA-Ala(cgc)
MCMEOHNO_00925	CDS	897	suhB_2	3.1.3.25	COG0483	Inositol-1-monophosphatase
MCMEOHNO_00926	CDS	1311		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
MCMEOHNO_00927	CDS	1218		4.1.2.42		D-threonine aldolase
MCMEOHNO_00928	CDS	888				hypothetical protein
MCMEOHNO_00929	CDS	666	ydaF_1	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
MCMEOHNO_00930	CDS	684		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
MCMEOHNO_00931	CDS	204				hypothetical protein
MCMEOHNO_00932	CDS	639				hypothetical protein
MCMEOHNO_00933	CDS	486	mscL		COG1970	Large-conductance mechanosensitive channel
MCMEOHNO_00934	CDS	966	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
MCMEOHNO_00935	CDS	510	argA	2.3.1.1	COG1246	Amino-acid acetyltransferase
MCMEOHNO_00936	CDS	882			COG0586	putative membrane protein
MCMEOHNO_00937	CDS	2583	clpC1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC1
MCMEOHNO_00938	CDS	693	lutR_3		COG2186	HTH-type transcriptional regulator LutR
MCMEOHNO_00939	CDS	891				hypothetical protein
MCMEOHNO_00940	CDS	1074	fdh	1.1.1.122		D-threo-aldose 1-dehydrogenase
MCMEOHNO_00941	CDS	1314		4.2.1.68	COG4948	L-fuconate dehydratase
MCMEOHNO_00942	CDS	864	araQ_6		COG0395	L-arabinose transport system permease protein AraQ
MCMEOHNO_00943	CDS	1008	yteP_4		COG4209	putative multiple-sugar transport system permease YteP
MCMEOHNO_00944	CDS	120				hypothetical protein
MCMEOHNO_00945	CDS	1770				hypothetical protein
MCMEOHNO_00946	CDS	1305				hypothetical protein
MCMEOHNO_00947	CDS	678				hypothetical protein
MCMEOHNO_00948	CDS	1485	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
MCMEOHNO_00949	CDS	786	lutA		COG0247	Lactate utilization protein A
MCMEOHNO_00950	CDS	1599	lutB		COG1139	Lactate utilization protein B
MCMEOHNO_00951	CDS	801	lutC		COG1556	Lactate utilization protein C
MCMEOHNO_00952	CDS	972	yihR		COG2017	putative protein YihR
MCMEOHNO_00953	CDS	330	lsr2			Nucleoid-associated protein Lsr2
MCMEOHNO_00954	CDS	168				hypothetical protein
MCMEOHNO_00955	CDS	1518	lysS1	6.1.1.6	COG1190	Lysine--tRNA ligase 1
MCMEOHNO_00956	CDS	888	panC	6.3.2.1	COG0414	Pantothenate synthetase
MCMEOHNO_00957	CDS	903				hypothetical protein
MCMEOHNO_00958	CDS	1635				hypothetical protein
MCMEOHNO_00959	CDS	579				hypothetical protein
MCMEOHNO_00960	CDS	510				hypothetical protein
MCMEOHNO_00961	CDS	945	sulD		COG0801	Bifunctional folate synthesis protein
MCMEOHNO_00962	CDS	861	folP1	2.5.1.15	COG0294	Dihydropteroate synthase
MCMEOHNO_00963	CDS	567	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MCMEOHNO_00964	CDS	2115	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MCMEOHNO_00965	CDS	555	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
MCMEOHNO_00966	CDS	1098	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
MCMEOHNO_00967	CDS	1410	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
MCMEOHNO_00968	CDS	513	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
MCMEOHNO_00969	CDS	741				hypothetical protein
MCMEOHNO_00970	CDS	852	def_2	3.5.1.88	COG0242	Peptide deformylase
MCMEOHNO_00971	CDS	1086	sugC	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
MCMEOHNO_00972	CDS	1242				hypothetical protein
MCMEOHNO_00973	CDS	720				hypothetical protein
MCMEOHNO_00974	CDS	972		2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase
MCMEOHNO_00975	CDS	1440	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
MCMEOHNO_00976	CDS	483				hypothetical protein
MCMEOHNO_00977	CDS	1209	rbsR_1		COG1609	Ribose operon repressor
MCMEOHNO_00978	CDS	1374	nreB_2	2.7.13.3		Oxygen sensor histidine kinase NreB
MCMEOHNO_00979	CDS	654	degU_2		COG2197	Transcriptional regulatory protein DegU
MCMEOHNO_00980	CDS	933				hypothetical protein
MCMEOHNO_00981	CDS	1980	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MCMEOHNO_00982	CDS	852				hypothetical protein
MCMEOHNO_00983	CDS	216				hypothetical protein
MCMEOHNO_00984	CDS	1395	sdaA	4.3.1.17	COG1760	L-serine dehydratase
MCMEOHNO_00985	CDS	1764	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
MCMEOHNO_00986	CDS	426	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
MCMEOHNO_00987	CDS	927				hypothetical protein
MCMEOHNO_00988	CDS	1377	mlc		COG1940	Protein mlc
MCMEOHNO_00989	CDS	1023	lacF_7			Lactose transport system permease protein LacF
MCMEOHNO_00990	CDS	924	araQ_7		COG0395	L-arabinose transport system permease protein AraQ
MCMEOHNO_00991	CDS	1431	malX_1		COG2182	Maltose/maltodextrin-binding protein
MCMEOHNO_00992	CDS	1404				hypothetical protein
MCMEOHNO_00993	CDS	2946	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
MCMEOHNO_00994	CDS	1167				hypothetical protein
MCMEOHNO_00995	CDS	2682	clpB		COG0542	Chaperone protein ClpB
MCMEOHNO_00996	CDS	1395				hypothetical protein
MCMEOHNO_00997	CDS	426	hslR		COG1188	Heat shock protein 15
MCMEOHNO_00998	CDS	1449	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
MCMEOHNO_00999	CDS	531	ptpA_1	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
MCMEOHNO_01000	CDS	357				hypothetical protein
MCMEOHNO_01001	CDS	366				hypothetical protein
MCMEOHNO_01002	CDS	636	yciO		COG0009	putative protein YciO
MCMEOHNO_01003	CDS	1335	ybjJ_1			Inner membrane protein YbjJ
MCMEOHNO_01004	CDS	726	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
MCMEOHNO_01005	CDS	258				hypothetical protein
MCMEOHNO_01006	CDS	747		2.4.2.-	COG2071	Putative glutamine amidotransferase
MCMEOHNO_01007	CDS	1212				hypothetical protein
MCMEOHNO_01008	CDS	2997	gcvP	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
MCMEOHNO_01009	CDS	372	gcvH		COG0509	Glycine cleavage system H protein
MCMEOHNO_01010	CDS	1146	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
MCMEOHNO_01011	CDS	573				hypothetical protein
MCMEOHNO_01012	CDS	1239	arcA	3.5.3.6	COG2235	Arginine deiminase
MCMEOHNO_01013	CDS	840	dkgB_1	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
MCMEOHNO_01014	CDS	780	cobB_1	3.5.1.-	COG0846	NAD-dependent protein deacetylase
MCMEOHNO_01015	CDS	588	cysE	2.3.1.30	COG1045	Serine acetyltransferase
MCMEOHNO_01016	CDS	930	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
MCMEOHNO_01017	CDS	1605				hypothetical protein
MCMEOHNO_01018	CDS	1077	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
MCMEOHNO_01019	CDS	1011	degA_1		COG1609	HTH-type transcriptional regulator DegA
MCMEOHNO_01020	CDS	684	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
MCMEOHNO_01021	CDS	711	btuD	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
MCMEOHNO_01022	CDS	510				hypothetical protein
MCMEOHNO_01023	CDS	735	pknE_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PknE
MCMEOHNO_01024	CDS	876	acm_1	3.2.1.17		Lysozyme M1
MCMEOHNO_01025	CDS	738				hypothetical protein
MCMEOHNO_01026	CDS	966				hypothetical protein
MCMEOHNO_01027	CDS	1581				hypothetical protein
MCMEOHNO_01028	CDS	489	gpx1_1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
MCMEOHNO_01029	CDS	1812	pbpE_1		COG1680	Penicillin-binding protein 4*
MCMEOHNO_01030	CDS	486				hypothetical protein
MCMEOHNO_01031	CDS	2067	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
MCMEOHNO_01032	CDS	882	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
MCMEOHNO_01033	CDS	1416	proP_3			Proline/betaine transporter
MCMEOHNO_01034	CDS	1461				hypothetical protein
MCMEOHNO_01035	CDS	1314	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
MCMEOHNO_01036	CDS	2580	xynA1_1	3.2.1.8	COG3693	Endo-1,4-beta-xylanase A
MCMEOHNO_01037	CDS	414				Universal stress protein
MCMEOHNO_01038	CDS	1455	yhdG		COG0531	putative amino acid permease YhdG
MCMEOHNO_01039	CDS	1638				hypothetical protein
MCMEOHNO_01040	CDS	840		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
MCMEOHNO_01041	CDS	1674	ribZ			Riboflavin transporter RibZ
MCMEOHNO_01042	CDS	849		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
MCMEOHNO_01043	CDS	756	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
MCMEOHNO_01044	CDS	1140	fatC			Ferric-anguibactin transport system permease protein FatC
MCMEOHNO_01045	CDS	1002	fatD			Ferric-anguibactin transport system permease protein FatD
MCMEOHNO_01046	CDS	1011	yclQ_2		COG4607	putative ABC transporter solute-binding protein YclQ
MCMEOHNO_01047	CDS	813				hypothetical protein
MCMEOHNO_01048	CDS	420				hypothetical protein
MCMEOHNO_01049	CDS	864				hypothetical protein
MCMEOHNO_01050	CDS	831	menG_2	2.1.1.163		Demethylmenaquinone methyltransferase
MCMEOHNO_01051	CDS	1071				hypothetical protein
MCMEOHNO_01052	CDS	1515				hypothetical protein
MCMEOHNO_01053	CDS	633				hypothetical protein
MCMEOHNO_01054	CDS	555				hypothetical protein
MCMEOHNO_01055	CDS	795	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MCMEOHNO_01056	CDS	192				hypothetical protein
MCMEOHNO_01057	CDS	1014			COG0861	putative membrane protein
MCMEOHNO_01058	CDS	921				hypothetical protein
MCMEOHNO_01059	CDS	1572	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
MCMEOHNO_01060	CDS	1338	hutI_2	3.5.2.7	COG1228	Imidazolonepropionase
MCMEOHNO_01061	CDS	1683	hutU	4.2.1.49	COG2987	Urocanate hydratase
MCMEOHNO_01062	CDS	855	pip_1	3.4.11.5		Proline iminopeptidase
MCMEOHNO_01063	CDS	999				hypothetical protein
MCMEOHNO_01064	CDS	1782				hypothetical protein
MCMEOHNO_01065	CDS	792	iclR_3		COG1414	Transcriptional repressor IclR
MCMEOHNO_01066	CDS	1149	hutG	3.5.3.8	COG0010	Formimidoylglutamase
MCMEOHNO_01067	CDS	1101	ydaF_2	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
MCMEOHNO_01068	CDS	660				hypothetical protein
MCMEOHNO_01069	CDS	921				hypothetical protein
MCMEOHNO_01070	CDS	1143				hypothetical protein
MCMEOHNO_01071	CDS	789				hypothetical protein
MCMEOHNO_01072	CDS	1668				hypothetical protein
MCMEOHNO_01073	CDS	1398				hypothetical protein
MCMEOHNO_01074	CDS	1344	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
MCMEOHNO_01075	CDS	1290	ybjJ_2			Inner membrane protein YbjJ
MCMEOHNO_01076	CDS	552	rcdA_1		COG3226	HTH-type transcriptional regulator RcdA
MCMEOHNO_01077	CDS	2406	nagJ	3.2.1.169		O-GlcNAcase NagJ
MCMEOHNO_01078	CDS	1188				hypothetical protein
MCMEOHNO_01079	CDS	969	yteP_5		COG4209	putative multiple-sugar transport system permease YteP
MCMEOHNO_01080	CDS	960	araQ_8		COG0395	L-arabinose transport system permease protein AraQ
MCMEOHNO_01081	CDS	765				hypothetical protein
MCMEOHNO_01082	CDS	1626	lipO_4		COG1653	Lipoprotein LipO
MCMEOHNO_01083	CDS	738	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
MCMEOHNO_01084	CDS	771	ugpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
MCMEOHNO_01085	CDS	825	ugpQ_3	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
MCMEOHNO_01086	CDS	1389	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
MCMEOHNO_01087	CDS	900	araQ_9		COG0395	L-arabinose transport system permease protein AraQ
MCMEOHNO_01088	CDS	1035	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
MCMEOHNO_01089	CDS	552				hypothetical protein
MCMEOHNO_01090	CDS	1500	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
MCMEOHNO_01091	CDS	1650	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
MCMEOHNO_01092	CDS	777				hypothetical protein
MCMEOHNO_01093	CDS	897	rluA	5.4.99.28	COG0564	Ribosomal large subunit pseudouridine synthase A
MCMEOHNO_01094	CDS	702				hypothetical protein
MCMEOHNO_01095	CDS	1587	groL1_1			60 kDa chaperonin 1
MCMEOHNO_01096	CDS	297	groS		COG0234	10 kDa chaperonin
MCMEOHNO_01097	CDS	171				hypothetical protein
MCMEOHNO_01098	CDS	855	cpdA_4	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
MCMEOHNO_01099	CDS	489	moaE2_1	2.-.-.-	COG0314	Molybdopterin synthase catalytic subunit 2
MCMEOHNO_01100	CDS	549	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
MCMEOHNO_01101	CDS	573	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
MCMEOHNO_01102	CDS	1284	moaE2_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
MCMEOHNO_01103	CDS	1101	moaA	4.1.99.22		GTP 3',8-cyclase
MCMEOHNO_01104	CDS	276				hypothetical protein
MCMEOHNO_01105	CDS	1722			COG0747	putative protein
MCMEOHNO_01106	CDS	1770			COG1123	putative ABC transporter ATP-binding protein
MCMEOHNO_01107	CDS	1017			COG1173	Putative peptide transport permease protein
MCMEOHNO_01108	CDS	993			COG0601	Putative peptide transport permease protein
MCMEOHNO_01109	CDS	318				hypothetical protein
MCMEOHNO_01110	CDS	1242	moaE2_3	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
MCMEOHNO_01111	CDS	987	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
MCMEOHNO_01112	CDS	1278				hypothetical protein
MCMEOHNO_01113	CDS	672				hypothetical protein
MCMEOHNO_01114	CDS	519				hypothetical protein
MCMEOHNO_01115	CDS	1005	rocR		COG3829	Arginine utilization regulatory protein RocR
MCMEOHNO_01116	CDS	1356				hypothetical protein
MCMEOHNO_01117	CDS	549				hypothetical protein
MCMEOHNO_01118	CDS	897				hypothetical protein
MCMEOHNO_01119	CDS	705	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
MCMEOHNO_01120	CDS	1077	adhc1	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C 1
MCMEOHNO_01121	CDS	594				HTH-type transcriptional repressor
MCMEOHNO_01122	CDS	588				hypothetical protein
MCMEOHNO_01123	CDS	723	lutR_4		COG2186	HTH-type transcriptional regulator LutR
MCMEOHNO_01124	CDS	1635	dppA_2		COG0747	Periplasmic dipeptide transport protein
MCMEOHNO_01125	CDS	966	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
MCMEOHNO_01126	CDS	2139	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
MCMEOHNO_01127	CDS	831	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
MCMEOHNO_01128	CDS	972	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MCMEOHNO_01129	CDS	1095	glkA_1	2.7.1.2		Glucokinase
MCMEOHNO_01130	CDS	684	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
MCMEOHNO_01131	CDS	1209	nedA	3.2.1.18		Sialidase
MCMEOHNO_01132	CDS	2685	vpr	3.4.21.-	COG1404	Minor extracellular protease vpr
MCMEOHNO_01133	CDS	1365				hypothetical protein
MCMEOHNO_01134	CDS	1410	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
MCMEOHNO_01135	CDS	2193		3.4.21.26		Prolyl endopeptidase
MCMEOHNO_01136	CDS	246				hypothetical protein
MCMEOHNO_01137	CDS	1215	nagZ_1	3.2.1.52	COG1472	Beta-hexosaminidase
MCMEOHNO_01138	CDS	876	thiD_1	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
MCMEOHNO_01139	CDS	924				hypothetical protein
MCMEOHNO_01140	CDS	795				hypothetical protein
MCMEOHNO_01141	CDS	1488	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
MCMEOHNO_01142	CDS	885				hypothetical protein
MCMEOHNO_01143	CDS	1134	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
MCMEOHNO_01144	CDS	1347	araJ		COG2814	Putative transporter AraJ
MCMEOHNO_01145	CDS	1101	nagC_2		COG1940	N-acetylglucosamine repressor
