locus_tag	ftype	length_bp	gene	EC_number	COG	product
FOMIDEFL_00901	CDS	1068				hypothetical protein
FOMIDEFL_00902	CDS	2220	katE	1.11.1.6	COG0753	Catalase HPII
FOMIDEFL_00903	CDS	1335	yhdG_1		COG0531	putative amino acid permease YhdG
FOMIDEFL_00904	CDS	1047	yfiY_2		COG0614	putative siderophore-binding lipoprotein YfiY
FOMIDEFL_00905	CDS	990	fepD_2		COG0609	Ferric enterobactin transport system permease protein FepD
FOMIDEFL_00906	CDS	987	fepG_2		COG4779	Ferric enterobactin transport system permease protein FepG
FOMIDEFL_00907	CDS	801	fepC_1		COG1120	Ferric enterobactin transport ATP-binding protein FepC
FOMIDEFL_00908	CDS	195				hypothetical protein
FOMIDEFL_00909	CDS	1986	dpp5_1	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
FOMIDEFL_00910	CDS	291	rpsF		COG0360	30S ribosomal protein S6
FOMIDEFL_00911	CDS	549	ssb		COG0629	Single-stranded DNA-binding protein
FOMIDEFL_00912	CDS	237	rpsR2		COG0238	30S ribosomal protein S18 2
FOMIDEFL_00913	CDS	471	rplI		COG0359	50S ribosomal protein L9
FOMIDEFL_00914	CDS	1443	aroP		COG1113	Aromatic amino acid transport protein AroP
FOMIDEFL_00915	tRNA	86				tRNA-Leu(cag)
FOMIDEFL_00916	CDS	1113	corA		COG0598	Cobalt/magnesium transport protein CorA
FOMIDEFL_00917	CDS	828		3.1.1.23	COG2267	Monoacylglycerol lipase
FOMIDEFL_00918	CDS	1377	sad_2	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
FOMIDEFL_00919	CDS	942		1.1.1.1		Alcohol dehydrogenase
FOMIDEFL_00920	CDS	549				hypothetical protein
FOMIDEFL_00921	CDS	1572				hypothetical protein
FOMIDEFL_00922	CDS	1227	fdhA_2	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
FOMIDEFL_00923	CDS	1062	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
FOMIDEFL_00924	CDS	900	iolE_1	4.2.1.44		Inosose dehydratase
FOMIDEFL_00925	CDS	1149	agaK	2.7.1.-	COG1940	N-acetylgalactosamine kinase AgaK
FOMIDEFL_00926	CDS	1401				hypothetical protein
FOMIDEFL_00927	CDS	555	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
FOMIDEFL_00928	CDS	1653				hypothetical protein
FOMIDEFL_00929	CDS	231				hypothetical protein
FOMIDEFL_00930	CDS	480				hypothetical protein
FOMIDEFL_00931	CDS	657				hypothetical protein
FOMIDEFL_00932	CDS	1779				hypothetical protein
FOMIDEFL_00933	CDS	1368				hypothetical protein
FOMIDEFL_00934	CDS	1041			COG1253	putative protein
FOMIDEFL_00935	CDS	624	bchM	2.1.1.11	COG2227	Magnesium-protoporphyrin O-methyltransferase
FOMIDEFL_00936	CDS	876	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
FOMIDEFL_00937	CDS	2391	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
FOMIDEFL_00938	CDS	459				hypothetical protein
FOMIDEFL_00939	CDS	1395	larC			Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
FOMIDEFL_00940	CDS	204				hypothetical protein
FOMIDEFL_00941	CDS	990				hypothetical protein
FOMIDEFL_00942	CDS	1200	ybjJ_2			Inner membrane protein YbjJ
FOMIDEFL_00943	CDS	972	mshD_3	2.3.1.189		Mycothiol acetyltransferase
FOMIDEFL_00944	CDS	432			COG2764	putative protein
FOMIDEFL_00945	CDS	309				hypothetical protein
FOMIDEFL_00946	CDS	414	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
FOMIDEFL_00947	CDS	1425	mntH			Divalent metal cation transporter MntH
FOMIDEFL_00948	CDS	642				hypothetical protein
FOMIDEFL_00949	CDS	219				hypothetical protein
FOMIDEFL_00950	CDS	729				hypothetical protein
FOMIDEFL_00951	CDS	537	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
FOMIDEFL_00952	CDS	576				hypothetical protein
FOMIDEFL_00953	CDS	291	tas_1		COG0667	Protein tas
FOMIDEFL_00954	CDS	705	tas_2		COG0667	Protein tas
FOMIDEFL_00955	CDS	765				putative protein
FOMIDEFL_00956	CDS	738				hypothetical protein
FOMIDEFL_00957	CDS	102				hypothetical protein
FOMIDEFL_00958	CDS	441				hypothetical protein
FOMIDEFL_00959	CDS	228				hypothetical protein
FOMIDEFL_00960	CDS	978				hypothetical protein
FOMIDEFL_00961	CDS	825				hypothetical protein
FOMIDEFL_00962	CDS	849	dkgB_2	1.1.1.274		2,5-diketo-D-gluconic acid reductase B
FOMIDEFL_00963	CDS	1293	mdtL			Multidrug resistance protein MdtL
FOMIDEFL_00964	CDS	672	rspR_2		COG1802	HTH-type transcriptional repressor RspR
FOMIDEFL_00965	CDS	615	yvdD		COG1611	LOG family protein YvdD
FOMIDEFL_00966	CDS	813	hpf_1			Putative metal ABC transporter substrate-binding protein Hpf
FOMIDEFL_00967	CDS	750	znuC	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
FOMIDEFL_00968	CDS	927	mntB			Manganese transport system membrane protein MntB
FOMIDEFL_00969	CDS	702	ideR_2		COG1321	Iron-dependent repressor IdeR
FOMIDEFL_00970	CDS	492		2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
FOMIDEFL_00971	CDS	978	cynR_1			HTH-type transcriptional regulator CynR
FOMIDEFL_00972	CDS	1236	lcpA		COG1316	Cell wall biosynthesis protein LcpA
FOMIDEFL_00973	CDS	876	azoB	1.7.-.-		NAD(P)H azoreductase
FOMIDEFL_00974	CDS	585	comR			HTH-type transcriptional repressor ComR
FOMIDEFL_00975	CDS	585	maa_1	2.3.1.79	COG0110	Maltose O-acetyltransferase
FOMIDEFL_00976	CDS	1605	prfC		COG4108	Peptide chain release factor 3
FOMIDEFL_00977	CDS	1077	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
FOMIDEFL_00978	CDS	1185	andAa_1	1.18.1.3		Anthranilate 1,2-dioxygenase system ferredoxin--NAD(+) reductase component
FOMIDEFL_00979	CDS	801	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FOMIDEFL_00980	CDS	1242	setA			Sugar efflux transporter A
FOMIDEFL_00981	CDS	888				hypothetical protein
FOMIDEFL_00982	CDS	1389	proY		COG1113	Proline-specific permease ProY
FOMIDEFL_00983	CDS	789	nimR_1			HTH-type transcriptional regulator NimR
FOMIDEFL_00984	CDS	1338	yycB_2		COG2807	putative transporter YycB
FOMIDEFL_00985	CDS	1026	nrdF2_1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
FOMIDEFL_00986	CDS	489	nrdI_1		COG1780	Protein NrdI
FOMIDEFL_00987	CDS	465	dksA			RNA polymerase-binding transcription factor DksA
FOMIDEFL_00988	CDS	495				hypothetical protein
FOMIDEFL_00989	CDS	1092	namA	1.6.99.1	COG1902	NADPH dehydrogenase
FOMIDEFL_00990	CDS	354	sdpR		COG0640	Transcriptional repressor SdpR
FOMIDEFL_00991	CDS	429				hypothetical protein
FOMIDEFL_00992	CDS	1062	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
FOMIDEFL_00993	CDS	1023	trxB_2	1.8.1.9		Thioredoxin reductase
FOMIDEFL_00994	CDS	600				hypothetical protein
FOMIDEFL_00995	CDS	360	arsR		COG0640	Arsenical resistance operon repressor
FOMIDEFL_00996	CDS	1152	acr3		COG0798	Arsenical-resistance protein Acr3
FOMIDEFL_00997	CDS	417	arsC1	2.8.4.2	COG0394	Arsenate-mycothiol transferase ArsC1
FOMIDEFL_00998	CDS	1350	larA	5.1.2.1	COG3875	Lactate racemase
FOMIDEFL_00999	CDS	996	larE	2.8.1.-	COG1606	Pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase
FOMIDEFL_01000	CDS	753	larB	3.-.-.-	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
FOMIDEFL_01001	CDS	654				hypothetical protein
FOMIDEFL_01002	CDS	510	mdtJ_1		COG2076	Spermidine export protein MdtJ
FOMIDEFL_01003	CDS	321	emrE		COG2076	Multidrug transporter EmrE
FOMIDEFL_01004	CDS	783	bdbD		COG1651	Disulfide bond formation protein D
FOMIDEFL_01005	CDS	849				hypothetical protein
FOMIDEFL_01006	CDS	1365				hypothetical protein
FOMIDEFL_01007	CDS	1002	cytR_2		COG1609	HTH-type transcriptional repressor CytR
FOMIDEFL_01008	CDS	1440	uxaC	5.3.1.12	COG1904	Uronate isomerase
FOMIDEFL_01009	CDS	1272	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
FOMIDEFL_01010	CDS	579				hypothetical protein
FOMIDEFL_01011	CDS	1548	xylT			D-xylose transporter
FOMIDEFL_01012	CDS	1488	xylB_2	2.7.1.17	COG1070	Xylulose kinase
FOMIDEFL_01013	CDS	1239	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
FOMIDEFL_01014	CDS	756				hypothetical protein
FOMIDEFL_01015	CDS	702				hypothetical protein
FOMIDEFL_01016	CDS	1011				Universal stress protein
FOMIDEFL_01017	CDS	525				hypothetical protein
FOMIDEFL_01018	CDS	936	gltC_1			HTH-type transcriptional regulator GltC
FOMIDEFL_01019	CDS	327				hypothetical protein
FOMIDEFL_01020	CDS	3549	tri1	3.4.21.-	COG0793	Tricorn protease 
FOMIDEFL_01021	CDS	696				hypothetical protein
FOMIDEFL_01022	CDS	957				hypothetical protein
FOMIDEFL_01023	CDS	1668	phoD_1	3.1.3.1	COG3540	Alkaline phosphatase D
FOMIDEFL_01024	CDS	1320	exoA_1	3.1.11.2	COG0708	Exodeoxyribonuclease
FOMIDEFL_01025	CDS	1068	limB_1	1.14.13.107		Limonene 1,2-monooxygenase
FOMIDEFL_01026	CDS	1803	opuD		COG1292	Glycine betaine transporter OpuD
FOMIDEFL_01027	CDS	558	ftnA	1.16.3.2	COG1528	putative bacterial non-heme ferritin
FOMIDEFL_01028	CDS	1521	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
FOMIDEFL_01029	CDS	834				hypothetical protein
FOMIDEFL_01030	CDS	1785	sdhA_1	1.3.5.-	COG1053	8-methylmenaquinol:fumarate reductase flavoprotein subunit
FOMIDEFL_01031	CDS	921	cynR_2			HTH-type transcriptional regulator CynR
FOMIDEFL_01032	CDS	1035	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
FOMIDEFL_01033	CDS	900	araQ_6		COG0395	L-arabinose transport system permease protein AraQ
FOMIDEFL_01034	CDS	1389	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
FOMIDEFL_01035	CDS	825	ugpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
FOMIDEFL_01036	CDS	771	ugpQ_3	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
FOMIDEFL_01037	CDS	738	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
FOMIDEFL_01038	CDS	1626	lipO_1		COG1653	Lipoprotein LipO
FOMIDEFL_01039	CDS	765				hypothetical protein
FOMIDEFL_01040	CDS	960	araQ_7		COG0395	L-arabinose transport system permease protein AraQ
FOMIDEFL_01041	CDS	969	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
FOMIDEFL_01042	CDS	1188				hypothetical protein
FOMIDEFL_01043	CDS	2406	nagJ	3.2.1.169		O-GlcNAcase NagJ
FOMIDEFL_01044	CDS	552	rcdA_1		COG3226	HTH-type transcriptional regulator RcdA
FOMIDEFL_01045	CDS	1272	ybjJ_3			Inner membrane protein YbjJ
FOMIDEFL_01046	CDS	1344	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
FOMIDEFL_01047	CDS	1398				hypothetical protein
FOMIDEFL_01048	CDS	1668				hypothetical protein
FOMIDEFL_01049	CDS	789				hypothetical protein
FOMIDEFL_01050	CDS	1143				hypothetical protein
FOMIDEFL_01051	CDS	921				hypothetical protein
FOMIDEFL_01052	CDS	660				hypothetical protein
FOMIDEFL_01053	CDS	891	ydaF_2	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
FOMIDEFL_01054	CDS	1143	hutG	3.5.3.8	COG0010	Formimidoylglutamase
FOMIDEFL_01055	CDS	792	iclR_2		COG1414	Transcriptional repressor IclR
FOMIDEFL_01056	CDS	1452		1.14.13.-	COG2072	putative monooxygenase
FOMIDEFL_01057	CDS	1005	cpnA	1.1.1.163		Cyclopentanol dehydrogenase
FOMIDEFL_01058	CDS	1785				hypothetical protein
FOMIDEFL_01059	CDS	999				hypothetical protein
FOMIDEFL_01060	CDS	855	pip_1	3.4.11.5		Proline iminopeptidase
FOMIDEFL_01061	CDS	1683	hutU	4.2.1.49	COG2987	Urocanate hydratase
FOMIDEFL_01062	CDS	1365	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
FOMIDEFL_01063	CDS	1572	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
FOMIDEFL_01064	CDS	921				hypothetical protein
FOMIDEFL_01065	CDS	1014			COG0861	putative membrane protein
FOMIDEFL_01066	CDS	795	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FOMIDEFL_01067	CDS	555				hypothetical protein
FOMIDEFL_01068	CDS	633				hypothetical protein
FOMIDEFL_01069	CDS	1515				hypothetical protein
FOMIDEFL_01070	CDS	1065				hypothetical protein
FOMIDEFL_01071	CDS	831	menG_1	2.1.1.163		Demethylmenaquinone methyltransferase
FOMIDEFL_01072	CDS	864				hypothetical protein
FOMIDEFL_01073	CDS	420				hypothetical protein
FOMIDEFL_01074	CDS	813				hypothetical protein
FOMIDEFL_01075	CDS	1011	yclQ		COG4607	putative ABC transporter solute-binding protein YclQ
FOMIDEFL_01076	CDS	1002	fatD			Ferric-anguibactin transport system permease protein FatD
FOMIDEFL_01077	CDS	1140	fatC			Ferric-anguibactin transport system permease protein FatC
FOMIDEFL_01078	CDS	756	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
FOMIDEFL_01079	CDS	849		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
FOMIDEFL_01080	CDS	1674	ribZ			Riboflavin transporter RibZ
FOMIDEFL_01081	CDS	840		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
FOMIDEFL_01082	CDS	1638				hypothetical protein
FOMIDEFL_01083	CDS	1455	yhdG_2		COG0531	putative amino acid permease YhdG
FOMIDEFL_01084	CDS	414				Universal stress protein
FOMIDEFL_01085	CDS	2580	xynA1_1	3.2.1.8	COG3693	Endo-1,4-beta-xylanase A
FOMIDEFL_01086	CDS	1314	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
FOMIDEFL_01087	CDS	1461				hypothetical protein
FOMIDEFL_01088	CDS	1416	proP_1			Proline/betaine transporter
FOMIDEFL_01089	CDS	882	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
FOMIDEFL_01090	CDS	2067	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
FOMIDEFL_01091	CDS	486				hypothetical protein
FOMIDEFL_01092	CDS	1812	pbpE_2		COG1680	Penicillin-binding protein 4*
FOMIDEFL_01093	CDS	489	gpx1_1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
FOMIDEFL_01094	CDS	228				hypothetical protein
FOMIDEFL_01095	CDS	597				hypothetical protein
FOMIDEFL_01096	CDS	465				hypothetical protein
FOMIDEFL_01097	CDS	963	rbsK/rbiA_1			Bifunctional ribokinase/ribose-5-phosphate isomerase A
FOMIDEFL_01098	CDS	1416		3.2.1.-		Glycosyl hydrolase family 109 protein 1
FOMIDEFL_01099	CDS	1065				hypothetical protein
FOMIDEFL_01100	CDS	1017	pbpE_3		COG1680	Penicillin-binding protein 4*
FOMIDEFL_01101	CDS	660				hypothetical protein
FOMIDEFL_01102	CDS	1539	hbpA		COG0747	Heme-binding protein A
FOMIDEFL_01103	CDS	981	dppB_3		COG0601	Dipeptide transport system permease protein DppB
FOMIDEFL_01104	CDS	882	oppC_2		COG1173	Oligopeptide transport system permease protein OppC
FOMIDEFL_01105	CDS	813	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
FOMIDEFL_01106	CDS	975	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
FOMIDEFL_01107	CDS	951	glcK_1	2.7.1.2	COG1940	Glucokinase
FOMIDEFL_01108	CDS	753	crnA	3.5.2.10		Creatinine amidohydrolase
FOMIDEFL_01109	CDS	1119		5.1.1.-	COG4948	N-succinyl-L-Arg/Lys racemase
FOMIDEFL_01110	CDS	732				hypothetical protein
FOMIDEFL_01111	CDS	645				hypothetical protein
FOMIDEFL_01112	CDS	645	opuBB		COG1174	Choline transport system permease protein OpuBB
FOMIDEFL_01113	CDS	1263	osmV	3.6.3.-	COG1125	Osmoprotectant import ATP-binding protein OsmV
FOMIDEFL_01114	CDS	777	opuCB_2		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
FOMIDEFL_01115	CDS	1101	osmX		COG1732	Osmoprotectant-binding protein OsmX
FOMIDEFL_01116	CDS	336	apt_1	2.4.2.7		Adenine phosphoribosyltransferase
FOMIDEFL_01117	CDS	321				hypothetical protein
FOMIDEFL_01118	CDS	429				hypothetical protein
FOMIDEFL_01119	CDS	486	rimL	2.3.1.-	COG1670	Ribosomal-protein-serine acetyltransferase
FOMIDEFL_01120	CDS	336				hypothetical protein
FOMIDEFL_01121	CDS	282	apt_2	2.4.2.7		Adenine phosphoribosyltransferase
FOMIDEFL_01122	CDS	426				hypothetical protein
FOMIDEFL_01123	CDS	414	mutT2	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 2
FOMIDEFL_01124	CDS	399				hypothetical protein
FOMIDEFL_01125	CDS	852				hypothetical protein
FOMIDEFL_01126	CDS	417				hypothetical protein
FOMIDEFL_01127	CDS	999	cytR_3		COG1609	HTH-type transcriptional repressor CytR
FOMIDEFL_01128	CDS	1233				hypothetical protein
FOMIDEFL_01129	CDS	1140	potA_1	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
FOMIDEFL_01130	CDS	936	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
FOMIDEFL_01131	CDS	957	sugB_1		COG0395	Trehalose transport system permease protein SugB
FOMIDEFL_01132	CDS	798			COG3324	Putative glyoxylase CFP32
FOMIDEFL_01133	CDS	738	melR_1			Melibiose operon regulatory protein
FOMIDEFL_01134	CDS	426	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
FOMIDEFL_01135	CDS	594				hypothetical protein
FOMIDEFL_01136	CDS	120				hypothetical protein
FOMIDEFL_01137	CDS	315	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
FOMIDEFL_01138	CDS	1668	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
FOMIDEFL_01139	CDS	993				hypothetical protein
FOMIDEFL_01140	CDS	2001	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
FOMIDEFL_01141	CDS	2013	lcoP		COG1292	Betaine/ectoine transporter LcoP
FOMIDEFL_01142	CDS	1563	betC_1	3.1.6.6	COG3119	Choline-sulfatase
FOMIDEFL_01143	CDS	882		1.1.1.52		3-alpha-hydroxycholanate dehydrogenase (NAD(+))
FOMIDEFL_01144	CDS	924		1.3.1.103		2-haloacrylate reductase
FOMIDEFL_01145	CDS	1593	codA	1.1.3.17		Choline oxidase
FOMIDEFL_01146	CDS	1485	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
FOMIDEFL_01147	CDS	2253	betT		COG1292	High-affinity choline transport protein
FOMIDEFL_01148	CDS	1065				putative membrane protein
FOMIDEFL_01149	CDS	678				hypothetical protein
FOMIDEFL_01150	CDS	303				hypothetical protein
FOMIDEFL_01151	CDS	219				hypothetical protein
FOMIDEFL_01152	CDS	321	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
FOMIDEFL_01153	CDS	1449	emrY_1			putative multidrug resistance protein EmrY
FOMIDEFL_01154	CDS	786	surA	5.2.1.8		Chaperone SurA
FOMIDEFL_01155	CDS	420				hypothetical protein
FOMIDEFL_01156	CDS	849	iolE_2	4.2.1.44		Inosose dehydratase
FOMIDEFL_01157	CDS	1182	iolX_1	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
FOMIDEFL_01158	CDS	162				hypothetical protein
FOMIDEFL_01159	CDS	1011	rpfA	3.-.-.-		Resuscitation-promoting factor RpfA
FOMIDEFL_01160	CDS	1383			COG0861	putative membrane protein
FOMIDEFL_01161	CDS	327				hypothetical protein
FOMIDEFL_01162	CDS	1107				putative protein
FOMIDEFL_01163	CDS	957				hypothetical protein
FOMIDEFL_01164	CDS	822	yusV_2		COG1120	putative siderophore transport system ATP-binding protein YusV
FOMIDEFL_01165	CDS	1116	fepG_3		COG4779	Ferric enterobactin transport system permease protein FepG
FOMIDEFL_01166	CDS	1047	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
FOMIDEFL_01167	CDS	1038	yfmC_1		COG4594	Fe(3+)-citrate-binding protein YfmC
FOMIDEFL_01168	CDS	981	nimR_2			HTH-type transcriptional regulator NimR
FOMIDEFL_01169	CDS	1398	dmoA	1.14.13.131		Dimethyl-sulfide monooxygenase
FOMIDEFL_01170	CDS	1656	nikA		COG0747	Nickel-binding periplasmic protein
FOMIDEFL_01171	CDS	1122	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
FOMIDEFL_01172	CDS	891	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
FOMIDEFL_01173	CDS	1623			COG1123	putative ABC transporter ATP-binding protein
FOMIDEFL_01174	CDS	1296	soxC_2			Dibenzothiophene desulfurization enzyme C
FOMIDEFL_01175	CDS	747	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
FOMIDEFL_01176	CDS	552	tdk_1	2.7.1.21	COG1435	Thymidine kinase
FOMIDEFL_01177	CDS	3480				hypothetical protein
FOMIDEFL_01178	CDS	918				hypothetical protein
FOMIDEFL_01179	CDS	2322	fruA		COG1299	PTS system fructose-specific EIIB'BC component
FOMIDEFL_01180	CDS	957	lacC_1	2.7.1.144		Tagatose-6-phosphate kinase
FOMIDEFL_01181	CDS	807	glcR		COG1349	HTH-type transcriptional repressor GlcR
FOMIDEFL_01182	CDS	675		5.4.2.12	COG0406	PE-PGRS family protein PE_PGRS11
FOMIDEFL_01183	CDS	918	dhaK	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
FOMIDEFL_01184	CDS	729	dhaL-2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase 2, ADP-binding subunit DhaL
FOMIDEFL_01185	CDS	873				hypothetical protein
FOMIDEFL_01186	CDS	1092	bag			IgA FC receptor
FOMIDEFL_01187	CDS	576				hypothetical protein
FOMIDEFL_01188	CDS	615				hypothetical protein
FOMIDEFL_01189	CDS	1299	pbuE		COG2814	Purine efflux pump PbuE
FOMIDEFL_01190	CDS	1014	iolG_2	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
FOMIDEFL_01191	CDS	963	afr_1	1.1.1.292		1,5-anhydro-D-fructose reductase
FOMIDEFL_01192	CDS	777				hypothetical protein
FOMIDEFL_01193	CDS	804	iclR_3		COG1414	Transcriptional repressor IclR
FOMIDEFL_01194	CDS	1431	proP_2			Proline/betaine transporter
FOMIDEFL_01195	CDS	1248		4.2.1.8	COG4948	D-mannonate dehydratase
FOMIDEFL_01196	CDS	1830				hypothetical protein
FOMIDEFL_01197	CDS	1359			COG2239	Magnesium transporter MgtE
FOMIDEFL_01198	CDS	1305	yfmO			Multidrug efflux protein YfmO
FOMIDEFL_01199	CDS	441			COG1846	putative HTH-type transcriptional regulator
FOMIDEFL_01200	CDS	1083	nemA	1.-.-.-	COG1902	N-ethylmaleimide reductase
FOMIDEFL_01201	CDS	984	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
FOMIDEFL_01202	CDS	654	kdgA		COG0800	KHG/KDPG aldolase
FOMIDEFL_01203	CDS	1005	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
FOMIDEFL_01204	CDS	1515	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
FOMIDEFL_01205	CDS	684				hypothetical protein
FOMIDEFL_01206	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
FOMIDEFL_01207	CDS	258				hypothetical protein
FOMIDEFL_01208	CDS	1416	ygbN_1		COG2610	Inner membrane permease YgbN
FOMIDEFL_01209	CDS	822	sugB_2		COG0395	Trehalose transport system permease protein SugB
FOMIDEFL_01210	CDS	846	araP_2		COG1175	L-arabinose transport system permease protein AraP
FOMIDEFL_01211	CDS	1317	lacE			Lactose-binding protein
FOMIDEFL_01212	CDS	1089	yhhX_1	1.-.-.-	COG0673	putative oxidoreductase YhhX
FOMIDEFL_01213	CDS	1155	iolG_3	1.1.1.18	COG0673	Inositol 2-dehydrogenase
FOMIDEFL_01214	CDS	627				hypothetical protein
FOMIDEFL_01215	CDS	1572	yidE			Putative transport protein YidE
FOMIDEFL_01216	CDS	588				hypothetical protein
FOMIDEFL_01217	CDS	1035				hypothetical protein
FOMIDEFL_01218	CDS	1122	afr_2	1.1.1.292		1,5-anhydro-D-fructose reductase
FOMIDEFL_01219	CDS	816				hypothetical protein
FOMIDEFL_01220	CDS	1260	iolG_4	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
FOMIDEFL_01221	CDS	1170	nagC_1		COG1940	N-acetylglucosamine repressor
FOMIDEFL_01222	CDS	1194	xylA_2	5.3.1.5		Xylose isomerase
FOMIDEFL_01223	CDS	1398	xylB_3	2.7.1.17	COG1070	Xylulose kinase
FOMIDEFL_01224	CDS	2388	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
FOMIDEFL_01225	CDS	1254	rsgI6	3.2.1.8		Anti-sigma-I factor RsgI6
FOMIDEFL_01226	CDS	702				hypothetical protein
FOMIDEFL_01227	CDS	1674	lipO_2		COG1653	Lipoprotein LipO
FOMIDEFL_01228	CDS	975	yteP_2		COG4209	putative multiple-sugar transport system permease YteP
FOMIDEFL_01229	CDS	927	araQ_8		COG0395	L-arabinose transport system permease protein AraQ
FOMIDEFL_01230	CDS	1050	cytR_4		COG1609	HTH-type transcriptional repressor CytR
FOMIDEFL_01231	CDS	1323	phoC	3.1.3.2		Major phosphate-irrepressible acid phosphatase
FOMIDEFL_01232	CDS	1824				hypothetical protein
FOMIDEFL_01233	CDS	822	araQ_9		COG0395	L-arabinose transport system permease protein AraQ
FOMIDEFL_01234	CDS	957	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
FOMIDEFL_01235	CDS	1275				hypothetical protein
FOMIDEFL_01236	CDS	999	axeA_1	3.1.1.41	COG3458	Cephalosporin-C deacetylase
FOMIDEFL_01237	CDS	2085		3.2.1.23		Beta-galactosidase
FOMIDEFL_01238	CDS	897	dcsG	6.3.3.5		Cycloserine biosynthesis protein DcsG
FOMIDEFL_01239	CDS	1725	putP_2		COG0591	High-affinity proline transporter PutP
FOMIDEFL_01240	CDS	129				hypothetical protein
FOMIDEFL_01241	CDS	1041	gfo_1	1.1.99.28		Glucose--fructose oxidoreductase
